Start Time (UTC)            Stop Time (UTC)               Duration (s)         
13 Jun 2022 14:28:36.881    13 Jun 2022 14:31:33.961      177.08025713    
13 Jun 2022 16:07:38.138    13 Jun 2022 16:10:05.191      147.05329172    
14 Jun 2022 13:46:14.928    14 Jun 2022 13:48:53.853      158.92449663    
14 Jun 2022 15:25:00.245    14 Jun 2022 15:27:40.655      160.41034089    
15 Jun 2022 13:03:55.251    15 Jun 2022 13:06:09.978      134.72694412    
15 Jun 2022 14:42:23.820    15 Jun 2022 14:45:13.057      169.23679296    
16 Jun 2022 12:21:39.767    16 Jun 2022 12:23:20.436      100.66942825    
16 Jun 2022 13:59:48.327    16 Jun 2022 14:02:42.973      174.64673552    
17 Jun 2022 11:39:38.949    17 Jun 2022 11:40:14.752      35.803598422    
17 Jun 2022 13:17:13.411    17 Jun 2022 13:20:10.777      177.36560530    
18 Jun 2022 12:34:38.827    18 Jun 2022 12:37:36.721      177.89445635    
19 Jun 2022 11:52:04.398    19 Jun 2022 11:55:00.972      176.57453259    
20 Jun 2022 11:09:30.012    20 Jun 2022 11:12:23.621      173.60932978    
21 Jun 2022 10:26:55.620    21 Jun 2022 10:29:44.684      169.06395110    
22 Jun 2022 09:44:21.250    22 Jun 2022 09:47:04.098      162.84765573    
22 Jun 2022 11:24:01.604    22 Jun 2022 11:24:53.205      51.601494150    
23 Jun 2022 09:01:47.024    23 Jun 2022 09:04:21.700      154.67571504    
23 Jun 2022 10:41:00.184    23 Jun 2022 10:42:38.097      97.913183772    
24 Jun 2022 08:19:13.202    24 Jun 2022 08:21:37.194      143.99194680    
24 Jun 2022 09:58:06.975    24 Jun 2022 10:00:13.066      126.09042325    
25 Jun 2022 07:36:40.271    25 Jun 2022 07:38:50.064      129.79267290    
25 Jun 2022 09:15:16.534    25 Jun 2022 09:17:43.517      146.98249334    
26 Jun 2022 06:54:09.193    26 Jun 2022 06:55:59.331      110.13819793    
26 Jun 2022 08:32:27.483    26 Jun 2022 08:35:10.794      163.31063351    
27 Jun 2022 06:11:42.381    27 Jun 2022 06:13:02.573      80.192725046    
27 Jun 2022 07:49:39.268    27 Jun 2022 07:52:35.427      176.15960953    
28 Jun 2022 07:06:51.651    28 Jun 2022 07:09:57.646      185.99556126    
29 Jun 2022 06:24:04.555    29 Jun 2022 06:27:17.532      192.97695098    
30 Jun 2022 05:41:18.004    30 Jun 2022 05:44:35.082      197.07855504    
01 Jul 2022 04:58:32.093    01 Jul 2022 05:01:50.238      198.14459640    
01 Jul 2022 06:38:33.452    01 Jul 2022 06:39:18.854      45.401503576    
02 Jul 2022 04:15:46.983    02 Jul 2022 04:19:02.887      195.90364880    
02 Jul 2022 05:55:15.349    02 Jul 2022 05:57:04.897      109.54877904    
03 Jul 2022 03:33:02.908    03 Jul 2022 03:36:12.858      189.95004563    
03 Jul 2022 05:12:11.513    03 Jul 2022 05:14:34.886      143.37301534    
04 Jul 2022 02:50:20.207    04 Jul 2022 02:53:19.883      179.67610625    
04 Jul 2022 04:29:12.261    04 Jul 2022 04:31:58.558      166.29637093    
05 Jul 2022 02:07:39.407    05 Jul 2022 02:10:23.507      164.09940569    
05 Jul 2022 03:46:15.619    05 Jul 2022 03:49:17.952      182.33316473    
06 Jul 2022 01:25:01.463    06 Jul 2022 01:27:22.851      141.38876111    
06 Jul 2022 03:03:20.791    06 Jul 2022 03:06:33.933      193.14146993    
07 Jul 2022 00:42:28.619    07 Jul 2022 00:44:15.741      107.12246136    
07 Jul 2022 02:20:27.383    07 Jul 2022 02:23:46.970      199.58721707    
08 Jul 2022 00:00:12.755    08 Jul 2022 00:00:50.360      37.604888377    
08 Jul 2022 01:37:35.176    08 Jul 2022 01:40:57.357      202.18131415    
09 Jul 2022 00:54:44.045    09 Jul 2022 00:58:05.285      201.24003544    
10 Jul 2022 00:11:53.928    10 Jul 2022 00:15:10.874      196.94582813    
10 Jul 2022 23:29:04.818    10 Jul 2022 23:32:14.176      189.35805465    
11 Jul 2022 01:08:53.301    11 Jul 2022 01:09:54.424      61.123613908    
11 Jul 2022 22:46:16.775    11 Jul 2022 22:49:15.159      178.38383334    
12 Jul 2022 00:25:39.126    12 Jul 2022 00:27:21.378      102.25180280    
12 Jul 2022 22:03:29.973    12 Jul 2022 22:06:13.666      163.69302808    
12 Jul 2022 23:42:33.004    12 Jul 2022 23:44:38.945      125.94049604    
13 Jul 2022 21:20:44.796    13 Jul 2022 21:23:09.306      144.51002605    
13 Jul 2022 22:59:30.117    13 Jul 2022 23:01:51.956      141.83902930    
14 Jul 2022 20:38:02.140    14 Jul 2022 20:40:01.160      119.01963613    
14 Jul 2022 22:16:28.971    14 Jul 2022 22:19:01.903      152.93148007    
15 Jul 2022 19:55:24.685    15 Jul 2022 19:56:46.512      81.826916104    
15 Jul 2022 21:33:28.829    15 Jul 2022 21:36:09.503      160.67398359    
16 Jul 2022 20:50:29.256    16 Jul 2022 20:53:15.162      165.90584581    
17 Jul 2022 20:07:29.978    17 Jul 2022 20:10:19.108      169.12974988    
18 Jul 2022 19:24:30.832    18 Jul 2022 19:27:21.451      170.61897278    
19 Jul 2022 18:41:31.745    19 Jul 2022 18:44:22.207      170.46142076    
20 Jul 2022 17:58:32.732    20 Jul 2022 18:01:21.306      168.57415197    
21 Jul 2022 17:15:33.896    21 Jul 2022 17:18:18.593      164.69753474    
21 Jul 2022 18:55:08.097    21 Jul 2022 18:56:10.868      62.771082844    
22 Jul 2022 16:32:35.448    22 Jul 2022 16:35:13.812      158.36387461    
22 Jul 2022 18:11:43.377    22 Jul 2022 18:13:32.627      109.25013477    
23 Jul 2022 15:49:37.752    23 Jul 2022 15:52:06.569      148.81610402    
23 Jul 2022 17:28:26.469    23 Jul 2022 17:30:44.819      138.34989552    
24 Jul 2022 15:06:41.427    24 Jul 2022 15:08:56.228      134.80048589    
24 Jul 2022 16:45:12.555    24 Jul 2022 16:47:52.221      159.66558909    
25 Jul 2022 14:23:47.654    25 Jul 2022 14:25:41.604      113.94980124    
25 Jul 2022 16:02:00.328    25 Jul 2022 16:04:56.120      175.79176489    
26 Jul 2022 13:40:59.533    26 Jul 2022 13:42:19.614      80.081428564    
26 Jul 2022 15:18:49.260    26 Jul 2022 15:21:57.036      187.77593533    
27 Jul 2022 14:35:39.131    27 Jul 2022 14:38:55.203      196.07135905    
28 Jul 2022 13:52:29.876    28 Jul 2022 13:55:50.711      200.83457282    
29 Jul 2022 13:09:21.529    29 Jul 2022 13:12:43.569      202.04002481    
30 Jul 2022 12:26:14.201    30 Jul 2022 12:29:33.720      199.51954525    
30 Jul 2022 14:05:49.313    30 Jul 2022 14:07:25.998      96.685871668    
31 Jul 2022 11:43:08.083    31 Jul 2022 11:46:21.035      192.95276615    
31 Jul 2022 13:22:20.932    31 Jul 2022 13:24:35.772      134.84019097    
01 Aug 2022 11:00:03.478    01 Aug 2022 11:03:05.277      181.79903654    
01 Aug 2022 12:38:58.560    01 Aug 2022 12:41:37.799      159.23935014    
02 Aug 2022 10:17:00.893    02 Aug 2022 10:19:46.006      165.11295066    
02 Aug 2022 11:55:39.318    02 Aug 2022 11:58:35.024      175.70638357    
03 Aug 2022 09:34:01.293    03 Aug 2022 09:36:22.319      141.02580668    
03 Aug 2022 11:12:22.140    03 Aug 2022 11:15:28.578      186.43725350    
04 Aug 2022 08:51:07.090    04 Aug 2022 08:52:51.860      104.76958140    
04 Aug 2022 10:29:06.499    04 Aug 2022 10:32:19.054      192.55452412    
05 Aug 2022 08:08:34.310    05 Aug 2022 08:08:58.645      24.335316103    
05 Aug 2022 09:45:52.091    05 Aug 2022 09:49:06.815      194.72466297    
06 Aug 2022 09:02:38.729    06 Aug 2022 09:05:52.099      193.36943779    
07 Aug 2022 08:19:26.308    07 Aug 2022 08:22:35.051      188.74358686    
08 Aug 2022 07:36:14.786    08 Aug 2022 07:39:15.736      180.95007276    
09 Aug 2022 06:53:04.207    09 Aug 2022 06:55:54.116      169.90864892    
09 Aug 2022 08:32:31.399    09 Aug 2022 08:33:51.811      80.411617819    
10 Aug 2022 06:09:54.746    10 Aug 2022 06:12:30.007      155.26061305    
10 Aug 2022 07:48:59.345    10 Aug 2022 07:50:50.070      110.72418254    
11 Aug 2022 05:26:46.828    11 Aug 2022 05:29:02.957      136.12966515    
11 Aug 2022 07:05:31.891    11 Aug 2022 07:07:42.276      130.38474623    
12 Aug 2022 04:43:41.485    12 Aug 2022 04:45:31.892      110.40726551    
12 Aug 2022 06:22:06.546    12 Aug 2022 06:24:30.892      144.34572682    
13 Aug 2022 04:00:42.075    13 Aug 2022 04:01:53.403      71.328156162    
13 Aug 2022 05:38:42.318    13 Aug 2022 05:41:16.873      154.55539062    
14 Aug 2022 04:55:18.689    14 Aug 2022 04:58:00.683      161.99325984    
15 Aug 2022 04:11:55.375    15 Aug 2022 04:14:42.547      167.17192379    
16 Aug 2022 03:28:32.231    16 Aug 2022 03:31:22.546      170.31430673    
17 Aug 2022 02:45:09.225    17 Aug 2022 02:48:00.652      171.42665391    
18 Aug 2022 02:01:46.419    18 Aug 2022 02:04:36.745      170.32575903    
19 Aug 2022 01:18:23.979    19 Aug 2022 01:21:10.613      166.63455369    
19 Aug 2022 02:57:47.612    19 Aug 2022 02:59:10.578      82.965612214    
20 Aug 2022 00:35:02.195    20 Aug 2022 00:37:41.932      159.73735118    
20 Aug 2022 02:14:02.252    20 Aug 2022 02:16:05.769      123.51679949    
20 Aug 2022 23:51:41.548    20 Aug 2022 23:54:10.202      148.65383782    
21 Aug 2022 01:30:22.735    21 Aug 2022 01:32:53.117      150.38189027    
21 Aug 2022 23:08:22.882    21 Aug 2022 23:10:34.574      131.69242276    
22 Aug 2022 00:46:45.878    22 Aug 2022 00:49:35.783      169.90413998    
22 Aug 2022 22:25:07.996    22 Aug 2022 22:26:53.262      105.26593099    
23 Aug 2022 00:03:10.648    23 Aug 2022 00:06:14.789      184.14025235    
23 Aug 2022 21:42:03.518    23 Aug 2022 21:42:59.664      56.146041770    
23 Aug 2022 23:19:36.612    23 Aug 2022 23:22:50.577      193.96477849    
24 Aug 2022 22:36:03.595    24 Aug 2022 22:39:23.351      199.75632762    
25 Aug 2022 21:52:31.560    25 Aug 2022 21:55:53.187      201.62635149    
26 Aug 2022 21:09:00.572    26 Aug 2022 21:12:20.073      199.50123886    
26 Aug 2022 22:48:46.710    26 Aug 2022 22:49:57.909      71.198998683    
27 Aug 2022 20:25:30.784    27 Aug 2022 20:28:43.914      193.13068808    
27 Aug 2022 22:04:49.323    27 Aug 2022 22:06:49.526      120.20298882    
28 Aug 2022 19:42:02.471    28 Aug 2022 19:45:04.499      182.02712322    
28 Aug 2022 21:21:01.321    28 Aug 2022 21:23:29.792      148.47021913    
29 Aug 2022 18:58:36.119    29 Aug 2022 19:01:21.402      165.28245978    
29 Aug 2022 20:37:17.251    29 Aug 2022 20:40:04.222      166.97113719    
30 Aug 2022 18:15:12.681    30 Aug 2022 18:17:33.724      141.04264645    
30 Aug 2022 19:53:35.531    30 Aug 2022 19:56:34.456      178.92485334    
31 Aug 2022 17:31:54.589    31 Aug 2022 17:33:39.077      104.48804375    
31 Aug 2022 19:09:55.439    31 Aug 2022 19:13:01.273      185.83418552    
01 Sep 2022 16:48:58.910    01 Sep 2022 16:49:20.420      21.510408749    
01 Sep 2022 18:26:16.573    01 Sep 2022 18:29:25.122      188.54921053    
02 Sep 2022 17:42:38.691    02 Sep 2022 17:45:46.282      187.59107161    
03 Sep 2022 16:59:01.649    03 Sep 2022 17:02:04.916      183.26677338    
04 Sep 2022 16:15:25.388    04 Sep 2022 16:18:21.085      175.69687944    
05 Sep 2022 15:31:49.950    05 Sep 2022 15:34:34.734      164.78412651    
05 Sep 2022 17:11:21.200    05 Sep 2022 17:12:24.636      63.436635712    
06 Sep 2022 14:48:15.529    06 Sep 2022 14:50:45.633      150.10430081    
06 Sep 2022 16:27:20.399    06 Sep 2022 16:29:01.709      101.31078403    
07 Sep 2022 14:04:42.621    07 Sep 2022 14:06:53.239      130.61789065    
07 Sep 2022 15:43:26.163    07 Sep 2022 15:45:30.385      124.22141370    
08 Sep 2022 13:21:12.485    08 Sep 2022 13:22:56.233      103.74862442    
08 Sep 2022 14:59:34.437    08 Sep 2022 15:01:54.671      140.23384728    
09 Sep 2022 12:37:49.758    09 Sep 2022 12:38:49.908      60.149997810    
09 Sep 2022 14:15:43.912    09 Sep 2022 14:18:15.814      151.90120378    
10 Sep 2022 13:31:53.975    10 Sep 2022 13:34:34.359      160.38460080    
11 Sep 2022 12:48:04.307    11 Sep 2022 12:50:50.552      166.24475559    
12 Sep 2022 12:04:14.768    12 Sep 2022 12:07:04.463      169.69523414    
13 Sep 2022 11:20:25.341    13 Sep 2022 11:23:16.041      170.70007869    
14 Sep 2022 10:36:36.126    14 Sep 2022 10:39:25.131      169.00526950    
14 Sep 2022 12:16:33.412    14 Sep 2022 12:16:47.591      14.179299097    
15 Sep 2022 09:52:47.346    15 Sep 2022 09:55:31.468      164.12249857    
15 Sep 2022 11:32:00.333    15 Sep 2022 11:33:38.560      98.226683191    
16 Sep 2022 09:08:59.389    16 Sep 2022 09:11:34.635      155.24621179    
16 Sep 2022 10:47:50.118    16 Sep 2022 10:50:04.231      134.11351203    
17 Sep 2022 08:25:12.929    17 Sep 2022 08:27:33.948      141.01877311    
17 Sep 2022 10:03:44.398    17 Sep 2022 10:06:22.939      158.54085985    
18 Sep 2022 07:41:29.287    18 Sep 2022 07:43:28.092      118.80517749    
18 Sep 2022 09:19:40.893    18 Sep 2022 09:22:36.947      176.05382813    
19 Sep 2022 06:57:52.103    19 Sep 2022 06:59:13.445      81.342706864    
19 Sep 2022 08:35:38.781    19 Sep 2022 08:38:47.078      188.29642668    
20 Sep 2022 07:51:37.719    20 Sep 2022 07:54:53.696      195.97705950    
21 Sep 2022 07:07:37.584    21 Sep 2022 07:10:56.957      199.37312430    
22 Sep 2022 06:23:38.390    22 Sep 2022 06:26:56.892      198.50153251    
22 Sep 2022 08:03:46.631    22 Sep 2022 08:04:08.591      21.960055840    
23 Sep 2022 05:39:40.264    23 Sep 2022 05:42:53.426      193.16259735    
23 Sep 2022 07:19:04.965    23 Sep 2022 07:20:48.871      103.90599130    
24 Sep 2022 04:55:43.462    24 Sep 2022 04:58:46.358      182.89609544    
24 Sep 2022 06:34:45.704    24 Sep 2022 06:37:04.273      138.56879866    
25 Sep 2022 04:11:48.457    25 Sep 2022 04:14:35.264      166.80741693    
25 Sep 2022 05:50:31.661    25 Sep 2022 05:53:12.036      160.37496025    
26 Sep 2022 03:27:56.195    26 Sep 2022 03:30:19.247      143.05209636    
26 Sep 2022 05:06:20.333    26 Sep 2022 05:09:14.710      174.37746269    
27 Sep 2022 02:44:09.074    27 Sep 2022 02:45:55.938      106.86379625    
27 Sep 2022 04:22:10.723    27 Sep 2022 04:25:13.337      182.61399956    
28 Sep 2022 02:00:42.481    28 Sep 2022 02:01:09.970      27.489423228    
28 Sep 2022 03:38:02.319    28 Sep 2022 03:41:08.466      186.14708270    
29 Sep 2022 02:53:54.824    29 Sep 2022 02:57:00.412      185.58810552    
30 Sep 2022 02:09:48.077    30 Sep 2022 02:12:49.348      181.27038069    
01 Oct 2022 01:25:42.023    01 Oct 2022 01:28:35.314      173.29143552    
02 Oct 2022 00:41:36.736    02 Oct 2022 00:44:18.206      161.47050506    
02 Oct 2022 02:21:04.614    02 Oct 2022 02:22:07.246      62.631832191    
02 Oct 2022 23:57:32.502    02 Oct 2022 23:59:57.690      145.18850916    
03 Oct 2022 01:36:32.676    03 Oct 2022 01:38:14.164      101.48814709    
03 Oct 2022 23:13:30.049    03 Oct 2022 23:15:32.972      122.92267426    
04 Oct 2022 00:52:07.474    04 Oct 2022 00:54:11.861      124.38705855    
04 Oct 2022 22:29:31.446    04 Oct 2022 22:31:01.905      90.458842542    
05 Oct 2022 00:07:44.659    05 Oct 2022 00:10:04.617      139.95882488    
05 Oct 2022 21:45:52.282    05 Oct 2022 21:46:08.811      16.528383619    
05 Oct 2022 23:23:22.857    05 Oct 2022 23:25:53.731      150.87471128    
06 Oct 2022 22:39:01.427    06 Oct 2022 22:41:39.761      158.33420487    
07 Oct 2022 21:54:40.044    07 Oct 2022 21:57:22.944      162.90061291    
08 Oct 2022 21:10:18.573    08 Oct 2022 21:13:03.333      164.75986436    
09 Oct 2022 20:25:57.028    09 Oct 2022 20:28:40.838      163.81003484    
10 Oct 2022 19:41:35.568    10 Oct 2022 19:44:15.239      159.67074113    
10 Oct 2022 21:21:05.842    10 Oct 2022 21:21:59.992      54.150403768    
11 Oct 2022 18:57:14.532    11 Oct 2022 18:59:46.147      151.61558404    
11 Oct 2022 20:36:13.296    11 Oct 2022 20:38:02.634      109.33820321    
12 Oct 2022 18:12:54.551    12 Oct 2022 18:15:12.905      138.35460531    
12 Oct 2022 19:51:31.095    12 Oct 2022 19:53:51.739      140.64404138    
13 Oct 2022 17:28:36.887    13 Oct 2022 17:30:34.240      117.35271290    
13 Oct 2022 19:06:52.125    13 Oct 2022 19:09:34.389      162.26403607    
14 Oct 2022 16:44:24.978    14 Oct 2022 16:45:46.722      81.743875542    
14 Oct 2022 18:22:14.740    14 Oct 2022 18:25:12.216      177.47627345    
