Spacecraft: HSEYE2

Start Time (UTC)            Stop Time (UTC)               Duration (s)    Occ Body        Type        Event Number  Total Duration (s)
28 Apr 2022 03:10:13.413    28 Apr 2022 03:10:21.704      8.2915732870    Earth           Penumbra    10            2154.1161565
28 Apr 2022 04:07:54.840    28 Apr 2022 04:08:03.072      8.2321344875    Earth           Penumbra    11            2153.9311639
28 Apr 2022 04:08:03.072    28 Apr 2022 04:43:40.475      2137.4034259    Earth           Umbra       11            2153.9311639
28 Apr 2022 04:43:40.475    28 Apr 2022 04:43:48.771      8.2956035156    Earth           Penumbra    11            2153.9311639
28 Apr 2022 05:41:22.169    28 Apr 2022 05:41:30.405      8.2357573556    Earth           Penumbra    12            2153.7270760
28 Apr 2022 05:41:30.405    28 Apr 2022 06:17:07.597      2137.1915441    Earth           Umbra       12            2153.7270760
28 Apr 2022 06:17:07.597    28 Apr 2022 06:17:15.896      8.2997745601    Earth           Penumbra    12            2153.7270760
28 Apr 2022 07:14:57.796    28 Apr 2022 07:50:34.759      2136.9632704    Earth           Umbra       13            2145.2673675
28 Apr 2022 07:50:34.759    28 Apr 2022 07:50:43.063      8.3040971076    Earth           Penumbra    13            2145.2673675
28 Apr 2022 08:48:16.945    28 Apr 2022 08:48:25.188      8.2434321404    Earth           Penumbra    14            2153.2682243
28 Apr 2022 08:48:25.188    28 Apr 2022 09:24:01.905      2136.7163210    Earth           Umbra       14            2153.2682243
28 Apr 2022 09:24:01.905    28 Apr 2022 09:24:10.213      8.3084712038    Earth           Penumbra    14            2153.2682243
28 Apr 2022 10:21:44.293    28 Apr 2022 10:21:52.540      8.2472206559    Earth           Penumbra    15            2144.6927264
28 Apr 2022 10:21:52.540    28 Apr 2022 10:57:28.986      2136.4455058    Earth           Umbra       15            2144.6927264
28 Apr 2022 11:55:11.595    28 Apr 2022 11:55:19.846      8.2510509761    Earth           Penumbra    16            2152.7211027
28 Apr 2022 11:55:19.846    28 Apr 2022 12:30:55.999      2136.1529137    Earth           Umbra       16            2152.7211027
28 Apr 2022 12:30:55.999    28 Apr 2022 12:31:04.316      8.3171379869    Earth           Penumbra    16            2152.7211027
28 Apr 2022 13:28:47.139    28 Apr 2022 14:04:22.983      2135.8446308    Earth           Umbra       17            2144.1664148
28 Apr 2022 14:04:22.983    28 Apr 2022 14:04:31.305      8.3217839710    Earth           Penumbra    17            2144.1664148
28 Apr 2022 15:02:06.215    28 Apr 2022 15:02:14.475      8.2592205028    Earth           Penumbra    18            2152.1066642
28 Apr 2022 15:02:14.475    28 Apr 2022 15:37:49.995      2135.5205941    Earth           Umbra       18            2152.1066642
28 Apr 2022 15:37:49.995    28 Apr 2022 15:37:58.322      8.3268495742    Earth           Penumbra    18            2152.1066642
28 Apr 2022 16:35:33.619    28 Apr 2022 16:35:41.883      8.2635232480    Earth           Penumbra    19            2151.7737447
28 Apr 2022 16:35:41.883    28 Apr 2022 17:11:17.061      2135.1780910    Earth           Umbra       19            2151.7737447
28 Apr 2022 17:11:17.061    28 Apr 2022 17:11:25.393      8.3321304875    Earth           Penumbra    19            2151.7737447
28 Apr 2022 18:09:01.065    28 Apr 2022 18:09:09.333      8.2679426065    Earth           Penumbra    20            2151.4267537
28 Apr 2022 18:09:09.333    28 Apr 2022 18:44:44.155      2134.8214296    Earth           Umbra       20            2151.4267537
28 Apr 2022 18:44:44.155    28 Apr 2022 18:44:52.492      8.3373815403    Earth           Penumbra    20            2151.4267537
28 Apr 2022 19:42:36.776    28 Apr 2022 20:18:11.235      2134.4588605    Earth           Umbra       21            2142.8015289
28 Apr 2022 20:18:11.235    28 Apr 2022 20:18:19.578      8.3426684258    Earth           Penumbra    21            2142.8015289
28 Apr 2022 21:15:55.920    28 Apr 2022 21:16:04.198      8.2775460673    Earth           Penumbra    22            2142.3716596
28 Apr 2022 21:16:04.198    28 Apr 2022 21:51:38.292      2134.0941135    Earth           Umbra       22            2142.3716596
28 Apr 2022 22:49:23.327    28 Apr 2022 22:49:31.610      8.2829586812    Earth           Penumbra    23            2150.3651757
28 Apr 2022 22:49:31.610    28 Apr 2022 23:25:05.338      2133.7277672    Earth           Umbra       23            2150.3651757
28 Apr 2022 23:25:05.338    28 Apr 2022 23:25:13.692      8.3544498193    Earth           Penumbra    23            2150.3651757
29 Apr 2022 00:22:50.726    29 Apr 2022 00:22:59.015      8.2887481665    Earth           Penumbra    24            2150.0099417
29 Apr 2022 00:22:59.015    29 Apr 2022 00:58:32.375      2133.3601885    Earth           Umbra       24            2150.0099417
29 Apr 2022 00:58:32.375    29 Apr 2022 00:58:40.736      8.3610049915    Earth           Penumbra    24            2150.0099417
29 Apr 2022 01:56:26.419    29 Apr 2022 02:31:59.406      2132.9868546    Earth           Umbra       25            2132.9868546
29 Apr 2022 03:29:45.561    29 Apr 2022 03:29:53.862      8.3009366062    Earth           Penumbra    26            2149.2739063
29 Apr 2022 03:29:53.862    29 Apr 2022 04:05:26.461      2132.5984184    Earth           Umbra       26            2149.2739063
29 Apr 2022 04:05:26.461    29 Apr 2022 04:05:34.835      8.3745512995    Earth           Penumbra    26            2149.2739063
29 Apr 2022 05:03:13.077    29 Apr 2022 05:03:21.384      8.3073314745    Earth           Penumbra    27            2148.8794104
29 Apr 2022 05:03:21.384    29 Apr 2022 05:38:53.575      2132.1906135    Earth           Umbra       27            2148.8794104
29 Apr 2022 05:38:53.575    29 Apr 2022 05:39:01.956      8.3814654266    Earth           Penumbra    27            2148.8794104
29 Apr 2022 06:36:40.659    29 Apr 2022 06:36:48.973      8.3139253082    Earth           Penumbra    28            2148.4686539
29 Apr 2022 06:36:48.973    29 Apr 2022 07:12:20.739      2131.7662004    Earth           Umbra       28            2148.4686539
29 Apr 2022 07:12:20.739    29 Apr 2022 07:12:29.127      8.3885282278    Earth           Penumbra    28            2148.4686539
29 Apr 2022 08:10:16.572    29 Apr 2022 08:45:47.897      2131.3249095    Earth           Umbra       29            2139.7205713
29 Apr 2022 08:45:47.897    29 Apr 2022 08:45:56.293      8.3956617513    Earth           Penumbra    29            2139.7205713
29 Apr 2022 09:43:35.808    29 Apr 2022 09:43:44.135      8.3271230338    Earth           Penumbra    30            2147.5919406
29 Apr 2022 09:43:44.135    29 Apr 2022 10:19:14.997      2130.8620874    Earth           Umbra       30            2147.5919406
29 Apr 2022 10:19:14.997    29 Apr 2022 10:19:23.400      8.4027302102    Earth           Penumbra    30            2147.5919406
29 Apr 2022 11:17:03.316    29 Apr 2022 11:17:11.650      8.3336816635    Earth           Penumbra    31            2147.1224139
29 Apr 2022 11:17:11.650    29 Apr 2022 11:52:42.029      2130.3789556    Earth           Umbra       31            2147.1224139
29 Apr 2022 11:52:42.029    29 Apr 2022 11:52:50.438      8.4097766667    Earth           Penumbra    31            2147.1224139
29 Apr 2022 12:50:30.806    29 Apr 2022 12:50:39.147      8.3403908531    Earth           Penumbra    32            2138.2227300
29 Apr 2022 12:50:39.147    29 Apr 2022 13:26:09.029      2129.8823392    Earth           Umbra       32            2138.2227300
29 Apr 2022 14:24:06.682    29 Apr 2022 14:59:36.055      2129.3728805    Earth           Umbra       33            2137.7976817
29 Apr 2022 14:59:36.055    29 Apr 2022 14:59:44.480      8.4248012281    Earth           Penumbra    33            2137.7976817
29 Apr 2022 15:57:25.937    29 Apr 2022 15:57:34.291      8.3543027169    Earth           Penumbra    34            2145.6325156
29 Apr 2022 15:57:34.291    29 Apr 2022 16:33:03.136      2128.8454121    Earth           Umbra       34            2145.6325156
29 Apr 2022 16:33:03.136    29 Apr 2022 16:33:11.569      8.4328007069    Earth           Penumbra    34            2145.6325156
29 Apr 2022 17:30:53.589    29 Apr 2022 17:31:01.951      8.3614088944    Earth           Penumbra    35            2145.1040147
29 Apr 2022 17:31:01.951    29 Apr 2022 18:06:30.253      2128.3018336    Earth           Umbra       35            2145.1040147
29 Apr 2022 18:06:30.253    29 Apr 2022 18:06:38.693      8.4407722112    Earth           Penumbra    35            2145.1040147
29 Apr 2022 19:04:21.241    29 Apr 2022 19:04:29.610      8.3686756901    Earth           Penumbra    36            2144.5695995
29 Apr 2022 19:04:29.610    29 Apr 2022 19:39:57.362      2127.7522269    Earth           Umbra       36            2144.5695995
29 Apr 2022 19:39:57.362    29 Apr 2022 19:40:05.811      8.4486968815    Earth           Penumbra    36            2144.5695995
29 Apr 2022 20:37:57.248    29 Apr 2022 21:13:24.451      2127.2031911    Earth           Umbra       37            2135.6600663
29 Apr 2022 21:13:24.451    29 Apr 2022 21:13:32.908      8.4568752092    Earth           Penumbra    37            2135.6600663
29 Apr 2022 22:11:16.496    29 Apr 2022 22:11:24.880      8.3842515713    Earth           Penumbra    38            2143.5044568
29 Apr 2022 22:11:24.880    29 Apr 2022 22:46:51.535      2126.6546397    Earth           Umbra       38            2143.5044568
29 Apr 2022 22:46:51.535    29 Apr 2022 22:47:00.000      8.4655655664    Earth           Penumbra    38            2143.5044568
29 Apr 2022 23:44:44.118    29 Apr 2022 23:44:52.510      8.3926486666    Earth           Penumbra    39            2134.4980139
29 Apr 2022 23:44:52.510    30 Apr 2022 00:20:18.616      2126.1053653    Earth           Umbra       39            2134.4980139
30 Apr 2022 01:18:11.738    30 Apr 2022 01:18:20.139      8.4012962761    Earth           Penumbra    40            2142.4372779
30 Apr 2022 01:18:20.139    30 Apr 2022 01:53:45.691      2125.5519462    Earth           Umbra       40            2142.4372779
30 Apr 2022 01:53:45.691    30 Apr 2022 01:53:54.175      8.4840354044    Earth           Penumbra    40            2142.4372779
30 Apr 2022 02:51:47.801    30 Apr 2022 03:27:12.787      2124.9860707    Earth           Umbra       41            2133.4794669
30 Apr 2022 03:27:12.787    30 Apr 2022 03:27:21.280      8.4933962091    Earth           Penumbra    41            2133.4794669
30 Apr 2022 04:25:07.121    30 Apr 2022 04:25:15.540      8.4190246300    Earth           Penumbra    42            2141.3236200
30 Apr 2022 04:25:15.540    30 Apr 2022 05:00:39.942      2124.4017853    Earth           Umbra       42            2141.3236200
30 Apr 2022 05:00:39.942    30 Apr 2022 05:00:48.445      8.5028101341    Earth           Penumbra    42            2141.3236200
30 Apr 2022 05:58:34.927    30 Apr 2022 05:58:43.355      8.4281566087    Earth           Penumbra    43            2140.7412869
30 Apr 2022 05:58:43.355    30 Apr 2022 06:34:07.156      2123.8007695    Earth           Umbra       43            2140.7412869
30 Apr 2022 06:34:07.156    30 Apr 2022 06:34:15.668      8.5123607889    Earth           Penumbra    43            2140.7412869
30 Apr 2022 07:32:02.753    30 Apr 2022 07:32:11.190      8.4373505088    Earth           Penumbra    44            2140.1437956
30 Apr 2022 07:32:11.190    30 Apr 2022 08:07:34.375      2123.1844444    Earth           Umbra       44            2140.1437956
30 Apr 2022 08:07:34.375    30 Apr 2022 08:07:42.897      8.5220007109    Earth           Penumbra    44            2140.1437956
30 Apr 2022 09:05:30.547    30 Apr 2022 09:05:38.993      8.4464592277    Earth           Penumbra    45            2139.5272831
30 Apr 2022 09:05:38.993    30 Apr 2022 09:41:01.542      2122.5492468    Earth           Umbra       45            2139.5272831
30 Apr 2022 09:41:01.542    30 Apr 2022 09:41:10.074      8.5315771401    Earth           Penumbra    45            2139.5272831
30 Apr 2022 10:39:06.746    30 Apr 2022 11:14:28.642      2121.8955313    Earth           Umbra       46            2121.8955313
30 Apr 2022 12:12:26.012    30 Apr 2022 12:12:34.477      8.4646974108    Earth           Penumbra    47            2138.2459797
30 Apr 2022 12:12:34.477    30 Apr 2022 12:47:55.707      2121.2305181    Earth           Umbra       47            2138.2459797
30 Apr 2022 12:47:55.707    30 Apr 2022 12:48:04.258      8.5507642594    Earth           Penumbra    47            2138.2459797
30 Apr 2022 13:45:53.765    30 Apr 2022 13:46:02.239      8.4740689024    Earth           Penumbra    48            2137.5911886
30 Apr 2022 13:46:02.239    30 Apr 2022 14:21:22.796      2120.5562425    Earth           Umbra       48            2137.5911886
30 Apr 2022 14:21:22.796    30 Apr 2022 14:21:31.357      8.5608772351    Earth           Penumbra    48            2137.5911886
30 Apr 2022 15:19:21.593    30 Apr 2022 15:19:30.076      8.4835629794    Earth           Penumbra    49            2136.9207760
30 Apr 2022 15:19:30.076    30 Apr 2022 15:54:49.942      2119.8658912    Earth           Umbra       49            2136.9207760
30 Apr 2022 15:54:49.942    30 Apr 2022 15:54:58.513      8.5713218199    Earth           Penumbra    49            2136.9207760
30 Apr 2022 16:52:57.972    30 Apr 2022 17:28:17.130      2119.1580056    Earth           Umbra       50            2127.7397625
30 Apr 2022 17:28:17.130    30 Apr 2022 17:28:25.711      8.5817569750    Earth           Penumbra    50            2127.7397625
30 Apr 2022 18:26:17.370    30 Apr 2022 18:26:25.873      8.5027840454    Earth           Penumbra    51            2135.5379198
30 Apr 2022 18:26:25.873    30 Apr 2022 19:01:44.316      2118.4430709    Earth           Umbra       51            2135.5379198
30 Apr 2022 19:01:44.316    30 Apr 2022 19:01:52.908      8.5920648300    Earth           Penumbra    51            2135.5379198
30 Apr 2022 19:59:45.243    30 Apr 2022 19:59:53.755      8.5127099999    Earth           Penumbra    52            2134.8462286
30 Apr 2022 19:59:53.755    30 Apr 2022 20:35:11.486      2117.7309960    Earth           Umbra       52            2134.8462286
30 Apr 2022 20:35:11.486    30 Apr 2022 20:35:20.089      8.6025226163    Earth           Penumbra    52            2134.8462286
30 Apr 2022 21:33:13.110    30 Apr 2022 21:33:21.633      8.5230338853    Earth           Penumbra    53            2125.5453339
30 Apr 2022 21:33:21.633    30 Apr 2022 22:08:38.655      2117.0223000    Earth           Umbra       53            2125.5453339
30 Apr 2022 23:06:40.980    30 Apr 2022 23:06:49.513      8.5337739321    Earth           Penumbra    54            2133.4726213
30 Apr 2022 23:06:49.513    30 Apr 2022 23:42:05.827      2116.3139651    Earth           Umbra       54            2133.4726213
30 Apr 2022 23:42:05.827    30 Apr 2022 23:42:14.452      8.6248821812    Earth           Penumbra    54            2133.4726213
01 May 2022 00:40:17.394    01 May 2022 01:15:32.997      2115.6028655    Earth           Umbra       55            2124.2393921
01 May 2022 01:15:32.997    01 May 2022 01:15:41.634      8.6365265306    Earth           Penumbra    55            2124.2393921
01 May 2022 02:13:36.746    01 May 2022 02:13:45.302      8.5559269879    Earth           Penumbra    56            2132.0862889
01 May 2022 02:13:45.302    01 May 2022 02:49:00.184      2114.8822049    Earth           Umbra       56            2132.0862889
01 May 2022 02:49:00.184    01 May 2022 02:49:08.832      8.6481570499    Earth           Penumbra    56            2132.0862889
01 May 2022 03:47:04.716    01 May 2022 03:47:13.283      8.5671608336    Earth           Penumbra    57            2131.3720496
01 May 2022 03:47:13.283    01 May 2022 04:22:27.428      2114.1451166    Earth           Umbra       57            2131.3720496
01 May 2022 04:22:27.428    01 May 2022 04:22:36.088      8.6597721674    Earth           Penumbra    57            2131.3720496
01 May 2022 05:20:32.768    01 May 2022 05:20:41.347      8.5785483825    Earth           Penumbra    58            2130.6417456
01 May 2022 05:20:41.347    01 May 2022 05:55:54.738      2113.3917109    Earth           Umbra       58            2130.6417456
01 May 2022 05:55:54.738    01 May 2022 05:56:03.410      8.6714862962    Earth           Penumbra    58            2130.6417456
01 May 2022 06:54:00.852    01 May 2022 06:54:09.442      8.5900126258    Earth           Penumbra    59            2129.8977962
01 May 2022 06:54:09.442    01 May 2022 07:29:22.066      2112.6244785    Earth           Umbra       59            2129.8977962
01 May 2022 07:29:22.066    01 May 2022 07:29:30.750      8.6833050940    Earth           Penumbra    59            2129.8977962
01 May 2022 08:27:37.509    01 May 2022 09:02:49.351      2111.8413405    Earth           Umbra       60            2120.5364154
01 May 2022 09:02:49.351    01 May 2022 09:02:58.046      8.6950748577    Earth           Penumbra    60            2120.5364154
01 May 2022 10:00:56.913    01 May 2022 10:01:05.525      8.6126538226    Earth           Penumbra    61            2128.3613984
01 May 2022 10:01:05.525    01 May 2022 10:36:16.567      2111.0420257    Earth           Umbra       61            2128.3613984
01 May 2022 10:36:16.567    01 May 2022 10:36:25.274      8.7067188928    Earth           Penumbra    61            2128.3613984
01 May 2022 11:34:24.889    01 May 2022 11:34:33.513      8.6239970522    Earth           Penumbra    62            2127.5761840
01 May 2022 11:34:33.513    01 May 2022 12:09:43.747      2110.2337304    Earth           Umbra       62            2127.5761840
01 May 2022 12:09:43.747    01 May 2022 12:09:52.465      8.7184565957    Earth           Penumbra    62            2127.5761840
01 May 2022 13:07:52.890    01 May 2022 13:08:01.526      8.6355332751    Earth           Penumbra    63            2126.7864123
01 May 2022 13:08:01.526    01 May 2022 13:43:10.946      2109.4202808    Earth           Umbra       63            2126.7864123
01 May 2022 13:43:10.946    01 May 2022 13:43:19.677      8.7305982015    Earth           Penumbra    63            2126.7864123
01 May 2022 14:41:20.964    01 May 2022 14:41:29.612      8.6472002557    Earth           Penumbra    64            2117.2414901
01 May 2022 14:41:29.612    01 May 2022 15:16:38.206      2108.5942898    Earth           Umbra       64            2117.2414901
01 May 2022 16:14:57.763    01 May 2022 16:50:05.513      2107.7505054    Earth           Umbra       65            2116.5061799
01 May 2022 16:50:05.513    01 May 2022 16:50:14.269      8.7556744460    Earth           Penumbra    65            2116.5061799
01 May 2022 17:48:17.257    01 May 2022 17:48:25.928      8.6706546019    Earth           Penumbra    66            2124.3368568
01 May 2022 17:48:25.928    01 May 2022 18:23:32.826      2106.8981740    Earth           Umbra       66            2124.3368568
01 May 2022 18:23:32.826    01 May 2022 18:23:41.594      8.7680282188    Earth           Penumbra    66            2124.3368568
01 May 2022 19:21:45.392    01 May 2022 19:21:54.074      8.6826047860    Earth           Penumbra    67            2123.5133675
01 May 2022 19:21:54.074    01 May 2022 19:57:00.125      2106.0503575    Earth           Umbra       67            2123.5133675
01 May 2022 19:57:00.125    01 May 2022 19:57:08.905      8.7804052513    Earth           Penumbra    67            2123.5133675
01 May 2022 20:55:13.521    01 May 2022 20:55:22.216      8.6949167540    Earth           Penumbra    68            2122.6976498
01 May 2022 20:55:22.216    01 May 2022 21:30:27.426      2105.2095375    Earth           Umbra       68            2122.6976498
01 May 2022 21:30:27.426    01 May 2022 21:30:36.219      8.7931956165    Earth           Penumbra    68            2122.6976498
01 May 2022 22:28:41.658    01 May 2022 22:28:50.366      8.7076521129    Earth           Penumbra    69            2121.8853208
01 May 2022 22:28:50.366    01 May 2022 23:03:54.737      2104.3711654    Earth           Umbra       69            2121.8853208
01 May 2022 23:03:54.737    01 May 2022 23:04:03.543      8.8065033546    Earth           Penumbra    69            2121.8853208
02 May 2022 00:02:09.798    02 May 2022 00:02:18.518      8.7206929922    Earth           Penumbra    70            2121.0722331
02 May 2022 00:02:18.518    02 May 2022 00:37:22.050      2103.5314684    Earth           Umbra       70            2121.0722331
02 May 2022 00:37:22.050    02 May 2022 00:37:30.870      8.8200716651    Earth           Penumbra    70            2121.0722331
02 May 2022 01:35:37.958    02 May 2022 01:35:46.692      8.7338366546    Earth           Penumbra    71            2120.2526709
02 May 2022 01:35:46.692    02 May 2022 02:10:49.377      2102.6852420    Earth           Umbra       71            2120.2526709
02 May 2022 02:10:49.377    02 May 2022 02:10:58.210      8.8335921988    Earth           Penumbra    71            2120.2526709
02 May 2022 03:09:06.186    02 May 2022 03:09:14.933      8.7470101775    Earth           Penumbra    72            2119.4196627
02 May 2022 03:09:14.933    02 May 2022 03:44:16.759      2101.8256488    Earth           Umbra       72            2119.4196627
02 May 2022 03:44:16.759    02 May 2022 03:44:25.606      8.8470036630    Earth           Penumbra    72            2119.4196627
02 May 2022 04:42:34.501    02 May 2022 04:42:43.261      8.7602776824    Earth           Penumbra    73            2118.5718528
02 May 2022 04:42:43.261    02 May 2022 05:17:44.212      2100.9511273    Earth           Umbra       73            2118.5718528
02 May 2022 05:17:44.212    02 May 2022 05:17:53.073      8.8604478166    Earth           Penumbra    73            2118.5718528
02 May 2022 06:16:02.858    02 May 2022 06:16:11.632      8.7736171670    Earth           Penumbra    74            2117.7120650
02 May 2022 06:16:11.632    02 May 2022 06:51:11.696      2100.0644465    Earth           Umbra       74            2117.7120650
02 May 2022 06:51:11.696    02 May 2022 06:51:20.570      8.8740013540    Earth           Penumbra    74            2117.7120650
02 May 2022 07:49:31.193    02 May 2022 07:49:39.980      8.7868708419    Earth           Penumbra    75            2116.8395230
02 May 2022 07:49:39.980    02 May 2022 08:24:39.145      2099.1651294    Earth           Umbra       75            2116.8395230
02 May 2022 08:24:39.145    02 May 2022 08:24:48.033      8.8875228306    Earth           Penumbra    75            2116.8395230
02 May 2022 09:22:59.475    02 May 2022 09:23:08.275      8.7999670417    Earth           Penumbra    76            2115.9535146
02 May 2022 09:23:08.275    02 May 2022 09:58:06.528      2098.2526730    Earth           Umbra       76            2115.9535146
02 May 2022 09:58:06.528    02 May 2022 09:58:15.429      8.9008745737    Earth           Penumbra    76            2115.9535146
02 May 2022 10:56:27.722    02 May 2022 10:56:36.535      8.8130670134    Earth           Penumbra    77            2115.0611685
02 May 2022 10:56:36.535    02 May 2022 11:31:33.869      2097.3338833    Earth           Umbra       77            2115.0611685
02 May 2022 11:31:33.869    02 May 2022 11:31:42.783      8.9142181445    Earth           Penumbra    77            2115.0611685
02 May 2022 12:29:55.986    02 May 2022 12:30:04.812      8.8263433194    Earth           Penumbra    78            2114.1687237
02 May 2022 12:30:04.812    02 May 2022 13:05:01.227      2096.4144760    Earth           Umbra       78            2114.1687237
02 May 2022 13:05:01.227    02 May 2022 13:05:10.155      8.9279043255    Earth           Penumbra    78            2114.1687237
02 May 2022 14:03:24.320    02 May 2022 14:03:33.160      8.8397676707    Earth           Penumbra    79            2104.3274018
02 May 2022 14:03:33.160    02 May 2022 14:38:28.647      2095.4876341    Earth           Umbra       79            2104.3274018
02 May 2022 15:36:52.725    02 May 2022 15:37:01.578      8.8531983085    Earth           Penumbra    80            2112.3538632
02 May 2022 15:37:01.578    02 May 2022 16:11:56.123      2094.5444698    Earth           Umbra       80            2112.3538632
02 May 2022 16:11:56.123    02 May 2022 16:12:05.079      8.9561951347    Earth           Penumbra    80            2112.3538632
02 May 2022 17:10:21.150    02 May 2022 17:10:30.017      8.8666148018    Earth           Penumbra    81            2111.4280878
02 May 2022 17:10:30.017    02 May 2022 17:45:23.608      2093.5913465    Earth           Umbra       81            2111.4280878
02 May 2022 17:45:23.608    02 May 2022 17:45:32.578      8.9701264864    Earth           Penumbra    81            2111.4280878
02 May 2022 18:43:49.559    02 May 2022 18:43:58.439      8.8801510516    Earth           Penumbra    82            2110.5077570
02 May 2022 18:43:58.439    02 May 2022 19:18:51.083      2092.6436707    Earth           Umbra       82            2110.5077570
02 May 2022 19:18:51.083    02 May 2022 19:19:00.066      8.9839352528    Earth           Penumbra    82            2110.5077570
02 May 2022 20:17:17.960    02 May 2022 20:17:26.854      8.8939903071    Earth           Penumbra    83            2100.6011062
02 May 2022 20:17:26.854    02 May 2022 20:52:18.561      2091.7071159    Earth           Umbra       83            2100.6011062
02 May 2022 21:50:46.373    02 May 2022 21:50:55.281      8.9082410093    Earth           Penumbra    84            2108.6973618
02 May 2022 21:50:55.281    02 May 2022 22:25:46.057      2090.7764308    Earth           Umbra       84            2108.6973618
02 May 2022 22:25:46.057    02 May 2022 22:25:55.070      9.0126900002    Earth           Penumbra    84            2108.6973618
02 May 2022 23:24:14.791    02 May 2022 23:24:23.714      8.9228201774    Earth           Penumbra    85            2107.7968194
02 May 2022 23:24:23.714    02 May 2022 23:59:13.561      2089.8463586    Earth           Umbra       85            2107.7968194
02 May 2022 23:59:13.561    02 May 2022 23:59:22.588      9.0276406961    Earth           Penumbra    85            2107.7968194
03 May 2022 00:57:43.225    03 May 2022 00:57:52.163      8.9375018142    Earth           Penumbra    86            2106.8928761
03 May 2022 00:57:52.163    03 May 2022 01:32:41.076      2088.9128562    Earth           Umbra       86            2106.8928761
03 May 2022 01:32:41.076    03 May 2022 01:32:50.118      9.0425181552    Earth           Penumbra    86            2106.8928761
03 May 2022 02:31:11.719    03 May 2022 02:31:20.671      8.9521325310    Earth           Penumbra    87            2096.9221563
03 May 2022 02:31:20.671    03 May 2022 03:06:08.641      2087.9700238    Earth           Umbra       87            2096.9221563
03 May 2022 04:04:40.301    03 May 2022 04:04:49.268      8.9667667053    Earth           Penumbra    88            2105.0534961
03 May 2022 04:04:49.268    03 May 2022 04:39:36.283      2087.0149646    Earth           Umbra       88            2105.0534961
03 May 2022 04:39:36.283    03 May 2022 04:39:45.355      9.0717648156    Earth           Penumbra    88            2105.0534961
03 May 2022 05:38:17.917    03 May 2022 06:13:03.967      2086.0499675    Earth           Umbra       89            2095.1364089
03 May 2022 06:13:03.967    03 May 2022 06:13:13.053      9.0864414233    Earth           Penumbra    89            2095.1364089
