Spacecraft: HSEYE10

Start Time (UTC)            Stop Time (UTC)               Duration (s)    Occ Body        Type        Event Number  Total Duration (s)
28 Apr 2022 18:35:38.237    28 Apr 2022 18:35:49.828      11.591372138    Earth           Penumbra    20            1924.2212175
28 Apr 2022 18:35:49.828    28 Apr 2022 19:07:30.762      1900.9339972    Earth           Umbra       20            1924.2212175
28 Apr 2022 19:07:30.762    28 Apr 2022 19:07:42.458      11.695848161    Earth           Penumbra    20            1924.2212175
28 Apr 2022 20:09:22.069    28 Apr 2022 20:09:33.727      11.658577505    Earth           Penumbra    21            1919.8685118
28 Apr 2022 20:09:33.727    28 Apr 2022 20:41:10.171      1896.4441858    Earth           Umbra       21            1919.8685118
28 Apr 2022 20:41:10.171    28 Apr 2022 20:41:21.937      11.765748519    Earth           Penumbra    21            1919.8685118
28 Apr 2022 21:43:05.900    28 Apr 2022 21:43:17.627      11.727310473    Earth           Penumbra    22            1915.4584180
28 Apr 2022 21:43:17.627    28 Apr 2022 22:14:49.521      1891.8938037    Earth           Umbra       22            1915.4584180
28 Apr 2022 22:14:49.521    28 Apr 2022 22:15:01.358      11.837303778    Earth           Penumbra    22            1915.4584180
28 Apr 2022 23:16:49.759    28 Apr 2022 23:17:01.557      11.797643336    Earth           Penumbra    23            1910.9784370
28 Apr 2022 23:17:01.557    28 Apr 2022 23:48:28.827      1887.2705224    Earth           Umbra       23            1910.9784370
28 Apr 2022 23:48:28.827    28 Apr 2022 23:48:40.738      11.910271284    Earth           Penumbra    23            1910.9784370
29 Apr 2022 00:50:33.745    29 Apr 2022 00:50:45.615      11.869457911    Earth           Penumbra    24            1906.4182434
29 Apr 2022 00:50:45.615    29 Apr 2022 01:22:08.179      1882.5643535    Earth           Umbra       24            1906.4182434
29 Apr 2022 01:22:08.179    29 Apr 2022 01:22:20.164      11.984431953    Earth           Penumbra    24            1906.4182434
29 Apr 2022 02:24:17.930    29 Apr 2022 02:24:29.873      11.942707363    Earth           Penumbra    25            1901.7707587
29 Apr 2022 02:24:29.873    29 Apr 2022 02:55:47.641      1877.7681675    Earth           Umbra       25            1901.7707587
29 Apr 2022 02:55:47.641    29 Apr 2022 02:55:59.701      12.059883855    Earth           Penumbra    25            1901.7707587
29 Apr 2022 03:58:02.252    29 Apr 2022 03:58:14.269      12.017457071    Earth           Penumbra    26            1897.0457076
29 Apr 2022 03:58:14.269    29 Apr 2022 04:29:27.161      1872.8913451    Earth           Umbra       26            1897.0457076
29 Apr 2022 04:29:27.161    29 Apr 2022 04:29:39.298      12.136905477    Earth           Penumbra    26            1897.0457076
29 Apr 2022 05:31:46.568    29 Apr 2022 05:31:58.662      12.093555846    Earth           Penumbra    27            1892.2643647
29 Apr 2022 05:31:58.662    29 Apr 2022 06:03:06.617      1867.9552589    Earth           Umbra       27            1892.2643647
29 Apr 2022 06:03:06.617    29 Apr 2022 06:03:18.833      12.215549941    Earth           Penumbra    27            1892.2643647
29 Apr 2022 07:05:30.823    29 Apr 2022 07:05:42.994      12.170585641    Earth           Penumbra    28            1887.4342517
29 Apr 2022 07:05:42.994    29 Apr 2022 07:36:45.962      1862.9682342    Earth           Umbra       28            1887.4342517
29 Apr 2022 07:36:45.962    29 Apr 2022 07:36:58.258      12.295431888    Earth           Penumbra    28            1887.4342517
29 Apr 2022 08:39:15.100    29 Apr 2022 08:39:27.348      12.248283683    Earth           Penumbra    29            1882.5468933
29 Apr 2022 08:39:27.348    29 Apr 2022 09:10:25.270      1857.9225933    Earth           Umbra       29            1882.5468933
29 Apr 2022 09:10:25.270    29 Apr 2022 09:10:37.646      12.376016343    Earth           Penumbra    29            1882.5468933
29 Apr 2022 10:12:59.491    29 Apr 2022 10:13:11.818      12.326813419    Earth           Penumbra    30            1877.5974595
29 Apr 2022 10:13:11.818    29 Apr 2022 10:44:04.631      1852.8134374    Earth           Umbra       30            1877.5974595
29 Apr 2022 10:44:04.631    29 Apr 2022 10:44:17.088      12.457208696    Earth           Penumbra    30            1877.5974595
29 Apr 2022 11:46:44.000    29 Apr 2022 11:46:56.406      12.406537891    Earth           Penumbra    31            1872.5815197
29 Apr 2022 11:46:56.406    29 Apr 2022 12:17:44.042      1847.6354194    Earth           Umbra       31            1872.5815197
29 Apr 2022 12:17:44.042    29 Apr 2022 12:17:56.581      12.539562467    Earth           Penumbra    31            1872.5815197
29 Apr 2022 13:20:28.585    29 Apr 2022 13:20:41.073      12.487766077    Earth           Penumbra    32            1867.4784831
29 Apr 2022 13:20:41.073    29 Apr 2022 13:51:23.440      1842.3669651    Earth           Umbra       32            1867.4784831
29 Apr 2022 13:51:23.440    29 Apr 2022 13:51:36.064      12.623751874    Earth           Penumbra    32            1867.4784831
29 Apr 2022 14:54:13.241    29 Apr 2022 14:54:25.812      12.570722087    Earth           Penumbra    33            1862.2690263
29 Apr 2022 14:54:25.812    29 Apr 2022 15:25:02.800      1836.9883743    Earth           Umbra       33            1862.2690263
29 Apr 2022 15:25:02.800    29 Apr 2022 15:25:15.510      12.709929992    Earth           Penumbra    33            1862.2690263
29 Apr 2022 16:27:57.986    29 Apr 2022 16:28:10.642      12.655506190    Earth           Penumbra    34            1856.9655309
29 Apr 2022 16:28:10.642    29 Apr 2022 16:58:42.154      1831.5121706    Earth           Umbra       34            1856.9655309
29 Apr 2022 16:58:42.154    29 Apr 2022 16:58:54.952      12.797854166    Earth           Penumbra    34            1856.9655309
29 Apr 2022 18:01:42.818    29 Apr 2022 18:01:55.560      12.742091669    Earth           Penumbra    35            1851.5975603
29 Apr 2022 18:01:55.560    29 Apr 2022 18:32:21.528      1825.9679606    Earth           Umbra       35            1851.5975603
29 Apr 2022 18:32:21.528    29 Apr 2022 18:32:34.416      12.887508050    Earth           Penumbra    35            1851.5975603
29 Apr 2022 19:35:27.703    29 Apr 2022 19:35:40.534      12.830511841    Earth           Penumbra    36            1846.1725099
29 Apr 2022 19:35:40.534    29 Apr 2022 20:06:00.896      1820.3627506    Earth           Umbra       36            1846.1725099
29 Apr 2022 20:06:00.896    29 Apr 2022 20:06:13.876      12.979247456    Earth           Penumbra    36            1846.1725099
29 Apr 2022 21:09:12.611    29 Apr 2022 21:09:25.532      12.920955615    Earth           Penumbra    37            1840.6737225
29 Apr 2022 21:09:25.532    29 Apr 2022 21:39:40.211      1814.6794943    Earth           Umbra       37            1840.6737225
29 Apr 2022 21:39:40.211    29 Apr 2022 21:39:53.284      13.073272607    Earth           Penumbra    37            1840.6737225
29 Apr 2022 22:42:57.563    29 Apr 2022 22:43:10.577      13.013528916    Earth           Penumbra    38            1835.0861315
29 Apr 2022 22:43:10.577    29 Apr 2022 23:13:19.480      1808.9032897    Earth           Umbra       38            1835.0861315
29 Apr 2022 23:13:19.480    29 Apr 2022 23:13:32.649      13.169312873    Earth           Penumbra    38            1835.0861315
30 Apr 2022 00:16:42.655    30 Apr 2022 00:16:55.763      13.108106016    Earth           Penumbra    39            1829.4012376
30 Apr 2022 00:16:55.763    30 Apr 2022 00:46:58.790      1803.0261267    Earth           Umbra       39            1829.4012376
30 Apr 2022 00:46:58.790    30 Apr 2022 00:47:12.057      13.267004897    Earth           Penumbra    39            1829.4012376
30 Apr 2022 01:50:27.969    30 Apr 2022 01:50:41.173      13.204623421    Earth           Penumbra    40            1823.6113113
30 Apr 2022 01:50:41.173    30 Apr 2022 02:20:38.214      1797.0402810    Earth           Umbra       40            1823.6113113
30 Apr 2022 02:20:38.214    30 Apr 2022 02:20:51.580      13.366406830    Earth           Penumbra    40            1823.6113113
30 Apr 2022 03:24:13.459    30 Apr 2022 03:24:26.762      13.303231064    Earth           Penumbra    41            1817.7208654
30 Apr 2022 03:24:26.762    30 Apr 2022 03:54:17.712      1790.9496907    Earth           Umbra       41            1817.7208654
30 Apr 2022 03:54:17.712    30 Apr 2022 03:54:31.179      13.467943633    Earth           Penumbra    41            1817.7208654
30 Apr 2022 04:57:58.977    30 Apr 2022 04:58:12.381      13.403896254    Earth           Penumbra    42            1811.7510074
30 Apr 2022 04:58:12.381    30 Apr 2022 05:27:57.157      1784.7752695    Earth           Umbra       42            1811.7510074
30 Apr 2022 05:27:57.157    30 Apr 2022 05:28:10.728      13.571841619    Earth           Penumbra    42            1811.7510074
30 Apr 2022 06:31:44.446    30 Apr 2022 06:31:57.952      13.506141852    Earth           Penumbra    43            1805.7177508
30 Apr 2022 06:31:57.952    30 Apr 2022 07:01:36.486      1778.5339089    Earth           Umbra       43            1805.7177508
30 Apr 2022 07:01:36.486    30 Apr 2022 07:01:50.163      13.677700027    Earth           Penumbra    43            1805.7177508
30 Apr 2022 08:05:29.932    30 Apr 2022 08:05:43.542      13.609486946    Earth           Penumbra    44            1799.6204295
30 Apr 2022 08:05:43.542    30 Apr 2022 08:35:15.768      1772.2261787    Earth           Umbra       44            1799.6204295
30 Apr 2022 08:35:15.768    30 Apr 2022 08:35:29.553      13.784763857    Earth           Penumbra    44            1799.6204295
30 Apr 2022 09:39:15.542    30 Apr 2022 09:39:29.256      13.713991886    Earth           Penumbra    45            1793.4549784
30 Apr 2022 09:39:29.256    30 Apr 2022 10:08:55.104      1765.8482530    Earth           Umbra       45            1793.4549784
30 Apr 2022 10:08:55.104    30 Apr 2022 10:09:08.997      13.892733562    Earth           Penumbra    45            1793.4549784
30 Apr 2022 11:13:01.294    30 Apr 2022 11:13:15.114      13.820137584    Earth           Penumbra    46            1787.2135251
30 Apr 2022 11:13:15.114    30 Apr 2022 11:42:34.505      1759.3911560    Earth           Umbra       46            1787.2135251
30 Apr 2022 11:42:34.505    30 Apr 2022 11:42:48.507      14.002231497    Earth           Penumbra    46            1787.2135251
30 Apr 2022 12:46:47.150    30 Apr 2022 12:47:01.078      13.928393007    Earth           Penumbra    47            1780.8690127
30 Apr 2022 12:47:01.078    30 Apr 2022 13:16:13.904      1752.8263801    Earth           Umbra       47            1780.8690127
30 Apr 2022 13:16:13.904    30 Apr 2022 13:16:28.019      14.114239602    Earth           Penumbra    47            1780.8690127
30 Apr 2022 14:20:33.100    30 Apr 2022 14:20:47.139      14.039088192    Earth           Penumbra    48            1774.3925372
30 Apr 2022 14:20:47.139    30 Apr 2022 14:49:53.263      1746.1243017    Earth           Umbra       48            1774.3925372
30 Apr 2022 14:49:53.263    30 Apr 2022 14:50:07.493      14.229147322    Earth           Penumbra    48            1774.3925372
30 Apr 2022 15:54:19.164    30 Apr 2022 15:54:33.317      14.152437507    Earth           Penumbra    49            1767.7912821
30 Apr 2022 15:54:33.317    30 Apr 2022 16:23:32.609      1739.2921794    Earth           Umbra       49            1767.7912821
30 Apr 2022 16:23:32.609    30 Apr 2022 16:23:46.955      14.346665167    Earth           Penumbra    49            1767.7912821
30 Apr 2022 17:28:05.342    30 Apr 2022 17:28:19.611      14.268511045    Earth           Penumbra    50            1761.0998164
30 Apr 2022 17:28:19.611    30 Apr 2022 17:57:11.975      1732.3646631    Earth           Umbra       50            1761.0998164
30 Apr 2022 17:57:11.975    30 Apr 2022 17:57:26.442      14.466642262    Earth           Penumbra    50            1761.0998164
30 Apr 2022 19:01:51.604    30 Apr 2022 19:02:05.991      14.387328923    Earth           Penumbra    51            1754.3322422
30 Apr 2022 19:02:05.991    30 Apr 2022 19:30:51.347      1725.3554189    Earth           Umbra       51            1754.3322422
30 Apr 2022 19:30:51.347    30 Apr 2022 19:31:05.936      14.589494455    Earth           Penumbra    51            1754.3322422
30 Apr 2022 20:35:37.918    30 Apr 2022 20:35:52.427      14.509013097    Earth           Penumbra    52            1747.4707850
30 Apr 2022 20:35:52.427    30 Apr 2022 21:04:30.673      1718.2461648    Earth           Umbra       52            1747.4707850
30 Apr 2022 21:04:30.673    30 Apr 2022 21:04:45.388      14.715607103    Earth           Penumbra    52            1747.4707850
30 Apr 2022 22:09:24.300    30 Apr 2022 22:09:38.934      14.633646235    Earth           Penumbra    53            1740.4973617
30 Apr 2022 22:09:38.934    30 Apr 2022 22:38:09.953      1711.0190018    Earth           Umbra       53            1740.4973617
30 Apr 2022 22:38:09.953    30 Apr 2022 22:38:24.798      14.844713663    Earth           Penumbra    53            1740.4973617
30 Apr 2022 23:43:10.840    30 Apr 2022 23:43:25.601      14.761088777    Earth           Penumbra    54            1733.4062657
30 Apr 2022 23:43:25.601    01 May 2022 00:11:49.270      1703.6689376    Earth           Umbra       54            1733.4062657
01 May 2022 00:11:49.270    01 May 2022 00:12:04.246      14.976239239    Earth           Penumbra    54            1733.4062657
01 May 2022 01:16:57.627    01 May 2022 01:17:12.518      14.891280059    Earth           Penumbra    55            1726.1912050
01 May 2022 01:17:12.518    01 May 2022 01:45:28.708      1696.1897899    Earth           Umbra       55            1726.1912050
01 May 2022 01:45:28.708    01 May 2022 01:45:43.818      15.110135113    Earth           Penumbra    55            1726.1912050
01 May 2022 02:50:44.634    01 May 2022 02:50:59.659      15.024503600    Earth           Penumbra    56            1718.8497209
01 May 2022 02:50:59.659    01 May 2022 03:19:08.237      1688.5781892    Earth           Umbra       56            1718.8497209
01 May 2022 03:19:08.237    01 May 2022 03:19:23.484      15.247028042    Earth           Penumbra    56            1718.8497209
01 May 2022 04:24:31.716    01 May 2022 04:24:46.877      15.160942334    Earth           Penumbra    57            1711.3976827
01 May 2022 04:24:46.877    01 May 2022 04:52:47.726      1680.8492880    Earth           Umbra       57            1711.3976827
01 May 2022 04:52:47.726    01 May 2022 04:53:03.114      15.387452370    Earth           Penumbra    57            1711.3976827
01 May 2022 05:58:18.768    01 May 2022 05:58:34.068      15.300086746    Earth           Penumbra    58            1703.8587950
01 May 2022 05:58:34.068    01 May 2022 06:26:27.096      1673.0276550    Earth           Umbra       58            1703.8587950
01 May 2022 06:26:27.096    01 May 2022 06:26:42.627      15.531053231    Earth           Penumbra    58            1703.8587950
01 May 2022 07:32:05.839    01 May 2022 07:32:21.280      15.441123687    Earth           Penumbra    59            1696.2460704
01 May 2022 07:32:21.280    01 May 2022 08:00:06.408      1665.1281920    Earth           Umbra       59            1696.2460704
01 May 2022 08:00:06.408    01 May 2022 08:00:22.085      15.676754701    Earth           Penumbra    59            1696.2460704
01 May 2022 09:05:53.039    01 May 2022 09:06:08.623      15.583893796    Earth           Penumbra    60            1688.5618254
01 May 2022 09:06:08.623    01 May 2022 09:33:45.777      1657.1540314    Earth           Umbra       60            1688.5618254
01 May 2022 09:33:45.777    01 May 2022 09:34:01.601      15.823900164    Earth           Penumbra    60            1688.5618254
01 May 2022 10:39:40.407    01 May 2022 10:39:56.136      15.729035146    Earth           Penumbra    61            1680.7948205
01 May 2022 10:39:56.136    01 May 2022 11:07:25.229      1649.0926360    Earth           Umbra       61            1680.7948205
01 May 2022 11:07:25.229    01 May 2022 11:07:41.202      15.973149380    Earth           Penumbra    61            1680.7948205
01 May 2022 12:13:27.912    01 May 2022 12:13:43.789      15.877327882    Earth           Penumbra    62            1672.9083600
01 May 2022 12:13:43.789    01 May 2022 12:41:04.694      1640.9050829    Earth           Umbra       62            1672.9083600
01 May 2022 12:41:04.694    01 May 2022 12:41:20.820      16.125949170    Earth           Penumbra    62            1672.9083600
01 May 2022 13:47:15.541    01 May 2022 13:47:31.571      16.029272089    Earth           Penumbra    63            1664.8606202
01 May 2022 13:47:31.571    01 May 2022 14:14:44.119      1632.5482276    Earth           Umbra       63            1664.8606202
01 May 2022 14:14:44.119    01 May 2022 14:15:00.402      16.283120541    Earth           Penumbra    63            1664.8606202
01 May 2022 15:21:03.316    01 May 2022 15:21:19.501      16.185186175    Earth           Penumbra    64            1656.6505373
01 May 2022 15:21:19.501    01 May 2022 15:48:23.522      1624.0209708    Earth           Umbra       64            1656.6505373
01 May 2022 15:48:23.522    01 May 2022 15:48:39.966      16.444380290    Earth           Penumbra    64            1656.6505373
01 May 2022 16:54:51.240    01 May 2022 16:55:07.586      16.345313110    Earth           Penumbra    65            1648.3165275
01 May 2022 16:55:07.586    01 May 2022 17:22:02.947      1615.3618594    Earth           Umbra       65            1648.3165275
01 May 2022 17:22:02.947    01 May 2022 17:22:19.557      16.609355004    Earth           Penumbra    65            1648.3165275
01 May 2022 18:28:39.286    01 May 2022 18:28:55.796      16.509773280    Earth           Penumbra    66            1639.8815253
01 May 2022 18:28:55.796    01 May 2022 18:55:42.389      1606.5932625    Earth           Umbra       66            1639.8815253
01 May 2022 18:55:42.389    01 May 2022 18:55:59.168      16.778489447    Earth           Penumbra    66            1639.8815253
01 May 2022 20:02:27.422    01 May 2022 20:02:44.101      16.678622318    Earth           Penumbra    67            1631.3293312
01 May 2022 20:02:44.101    01 May 2022 20:29:21.799      1597.6982573    Earth           Umbra       67            1631.3293312
01 May 2022 20:29:21.799    01 May 2022 20:29:38.751      16.952451551    Earth           Penumbra    67            1631.3293312
01 May 2022 21:36:15.656    01 May 2022 21:36:32.508      16.851801449    Earth           Penumbra    68            1622.6398493
01 May 2022 21:36:32.508    01 May 2022 22:03:01.165      1588.6570014    Earth           Umbra       68            1622.6398493
01 May 2022 22:03:01.165    01 May 2022 22:03:18.296      17.131046439    Earth           Penumbra    68            1622.6398493
01 May 2022 23:10:04.069    01 May 2022 23:10:21.098      17.029069585    Earth           Penumbra    69            1613.8121079
01 May 2022 23:10:21.098    01 May 2022 23:36:40.568      1579.4696503    Earth           Umbra       69            1613.8121079
01 May 2022 23:36:40.568    01 May 2022 23:36:57.881      17.313388037    Earth           Penumbra    69            1613.8121079
02 May 2022 00:43:52.756    02 May 2022 00:44:09.966      17.210381781    Earth           Penumbra    70            1604.8445139
02 May 2022 00:44:09.966    02 May 2022 01:10:20.101      1570.1349456    Earth           Umbra       70            1604.8445139
02 May 2022 01:10:20.101    02 May 2022 01:10:37.600      17.499186541    Earth           Penumbra    70            1604.8445139
02 May 2022 02:17:41.711    02 May 2022 02:17:59.107      17.396302242    Earth           Penumbra    71            1595.7260683
02 May 2022 02:17:59.107    02 May 2022 02:43:59.748      1560.6404242    Earth           Umbra       71            1595.7260683
02 May 2022 02:43:59.748    02 May 2022 02:44:17.437      17.689341854    Earth           Penumbra    71            1595.7260683
02 May 2022 03:51:30.796    02 May 2022 03:51:48.384      17.587436666    Earth           Penumbra    72            1586.4596835
02 May 2022 03:51:48.384    02 May 2022 04:17:39.371      1550.9872928    Earth           Umbra       72            1586.4596835
02 May 2022 04:17:39.371    02 May 2022 04:17:57.256      17.884954100    Earth           Penumbra    72            1586.4596835
02 May 2022 05:25:19.885    02 May 2022 05:25:37.668      17.783317657    Earth           Penumbra    73            1577.0731120
02 May 2022 05:25:37.668    02 May 2022 05:51:18.872      1541.2039251    Earth           Umbra       73            1577.0731120
02 May 2022 05:51:18.872    02 May 2022 05:51:36.958      18.085869262    Earth           Penumbra    73            1577.0731120
02 May 2022 06:59:08.996    02 May 2022 06:59:26.978      17.982604005    Earth           Penumbra    74            1567.6006290
02 May 2022 06:59:26.978    02 May 2022 07:24:58.306      1531.3274875    Earth           Umbra       74            1567.6006290
02 May 2022 07:24:58.306    02 May 2022 07:25:16.596      18.290537421    Earth           Penumbra    74            1567.6006290
02 May 2022 08:32:58.239    02 May 2022 08:33:16.423      18.184615520    Earth           Penumbra    75            1558.0616358
02 May 2022 08:33:16.423    02 May 2022 08:58:37.803      1521.3793841    Earth           Umbra       75            1558.0616358
02 May 2022 08:58:37.803    02 May 2022 08:58:56.300      18.497636227    Earth           Penumbra    75            1558.0616358
02 May 2022 10:06:47.670    02 May 2022 10:07:06.060      18.390185467    Earth           Penumbra    76            1548.4439969
02 May 2022 10:07:06.060    02 May 2022 10:32:17.406      1511.3460602    Earth           Umbra       76            1548.4439969
02 May 2022 10:32:17.406    02 May 2022 10:32:36.114      18.707751262    Earth           Penumbra    76            1548.4439969
02 May 2022 11:40:37.272    02 May 2022 11:40:55.873      18.600743066    Earth           Penumbra    77            1538.6962978
02 May 2022 11:40:55.873    02 May 2022 12:05:57.046      1501.1724968    Earth           Umbra       77            1538.6962978
02 May 2022 12:05:57.046    02 May 2022 12:06:15.969      18.923057942    Earth           Penumbra    77            1538.6962978
02 May 2022 13:14:27.035    02 May 2022 13:14:45.852      18.817180360    Earth           Penumbra    78            1528.7585494
02 May 2022 13:14:45.852    02 May 2022 13:39:36.648      1490.7961581    Earth           Umbra       78            1528.7585494
02 May 2022 13:39:36.648    02 May 2022 13:39:55.794      19.145210856    Earth           Penumbra    78            1528.7585494
02 May 2022 14:48:16.979    02 May 2022 14:48:36.018      19.039877993    Earth           Penumbra    79            1518.6185382
02 May 2022 14:48:36.018    02 May 2022 15:13:16.223      1480.2045841    Earth           Umbra       79            1518.6185382
02 May 2022 15:13:16.223    02 May 2022 15:13:35.597      19.374076102    Earth           Penumbra    79            1518.6185382
02 May 2022 16:22:07.113    02 May 2022 16:22:26.382      19.269219122    Earth           Penumbra    80            1508.3174000
02 May 2022 16:22:26.382    02 May 2022 16:46:55.822      1469.4392718    Earth           Umbra       80            1508.3174000
02 May 2022 16:46:55.822    02 May 2022 16:47:15.431      19.608909055    Earth           Penumbra    80            1508.3174000
