Spacecraft: HSEYE9

Start Time (UTC)            Stop Time (UTC)               Duration (s)    Occ Body        Type        Event Number  Total Duration (s)
28 Apr 2022 18:46:09.310    28 Apr 2022 18:46:26.213      16.902500857    Earth           Penumbra    21            1621.2339272
28 Apr 2022 18:46:26.213    28 Apr 2022 19:12:53.354      1587.1416025    Earth           Umbra       21            1621.2339272
28 Apr 2022 19:12:53.354    28 Apr 2022 19:13:10.544      17.189823906    Earth           Penumbra    21            1621.2339272
28 Apr 2022 20:19:57.953    28 Apr 2022 20:20:15.029      17.075668043    Earth           Penumbra    22            1612.6791450
28 Apr 2022 20:20:15.029    28 Apr 2022 20:46:33.265      1578.2356648    Earth           Umbra       22            1612.6791450
28 Apr 2022 20:46:33.265    28 Apr 2022 20:46:50.632      17.367812153    Earth           Penumbra    22            1612.6791450
28 Apr 2022 21:53:46.707    28 Apr 2022 21:54:03.960      17.252885888    Earth           Penumbra    23            1603.9999066
28 Apr 2022 21:54:03.960    28 Apr 2022 22:20:13.157      1569.1969339    Earth           Umbra       23            1603.9999066
28 Apr 2022 22:20:13.157    28 Apr 2022 22:20:30.707      17.550086800    Earth           Penumbra    23            1603.9999066
28 Apr 2022 23:27:35.662    28 Apr 2022 23:27:53.096      17.433813040    Earth           Penumbra    24            1595.2003221
28 Apr 2022 23:27:53.096    28 Apr 2022 23:53:53.126      1560.0308645    Earth           Umbra       24            1595.2003221
28 Apr 2022 23:53:53.126    28 Apr 2022 23:54:10.862      17.735644535    Earth           Penumbra    24            1595.2003221
29 Apr 2022 01:01:24.898    29 Apr 2022 01:01:42.516      17.618562025    Earth           Penumbra    25            1586.2766885
29 Apr 2022 01:01:42.516    29 Apr 2022 01:27:33.250      1550.7337288    Earth           Umbra       25            1586.2766885
29 Apr 2022 01:27:33.250    29 Apr 2022 01:27:51.174      17.924397660    Earth           Penumbra    25            1586.2766885
29 Apr 2022 02:35:14.373    29 Apr 2022 02:35:32.181      17.807940964    Earth           Penumbra    26            1577.2158190
29 Apr 2022 02:35:32.181    29 Apr 2022 03:01:13.471      1541.2903566    Earth           Umbra       26            1577.2158190
29 Apr 2022 03:01:13.471    29 Apr 2022 03:01:31.589      18.117521424    Earth           Penumbra    26            1577.2158190
29 Apr 2022 04:09:03.936    29 Apr 2022 04:09:21.939      18.002478231    Earth           Penumbra    27            1568.0232460
29 Apr 2022 04:09:21.939    29 Apr 2022 04:34:53.644      1531.7046895    Earth           Umbra       27            1568.0232460
29 Apr 2022 04:34:53.644    29 Apr 2022 04:35:11.960      18.316078233    Earth           Penumbra    27            1568.0232460
29 Apr 2022 05:42:53.491    29 Apr 2022 05:43:11.692      18.201354705    Earth           Penumbra    28            1558.7321917
29 Apr 2022 05:43:11.692    29 Apr 2022 06:08:33.703      1522.0113133    Earth           Umbra       28            1558.7321917
29 Apr 2022 06:08:33.703    29 Apr 2022 06:08:52.223      18.519523682    Earth           Penumbra    28            1558.7321917
29 Apr 2022 07:16:43.084    29 Apr 2022 07:17:01.487      18.403004436    Earth           Penumbra    29            1549.3816795
29 Apr 2022 07:17:01.487    29 Apr 2022 07:42:13.739      1512.2526922    Earth           Umbra       29            1549.3816795
29 Apr 2022 07:42:13.739    29 Apr 2022 07:42:32.465      18.725982844    Earth           Penumbra    29            1549.3816795
29 Apr 2022 08:50:32.818    29 Apr 2022 08:50:51.425      18.606945884    Earth           Penumbra    30            1539.9897705
29 Apr 2022 08:50:51.425    29 Apr 2022 09:15:53.874      1502.4485486    Earth           Umbra       30            1539.9897705
29 Apr 2022 09:15:53.874    29 Apr 2022 09:16:12.808      18.934276071    Earth           Penumbra    30            1539.9897705
29 Apr 2022 10:24:22.730    29 Apr 2022 10:24:41.545      18.814344867    Earth           Penumbra    31            1530.5340282
29 Apr 2022 10:24:41.545    29 Apr 2022 10:49:34.119      1492.5742056    Earth           Umbra       31            1530.5340282
29 Apr 2022 10:49:34.119    29 Apr 2022 10:49:53.264      19.145477714    Earth           Penumbra    31            1530.5340282
29 Apr 2022 11:58:12.800    29 Apr 2022 11:58:31.827      19.026722701    Earth           Penumbra    32            1520.9539806
29 Apr 2022 11:58:31.827    29 Apr 2022 12:23:14.392      1482.5652545    Earth           Umbra       32            1520.9539806
29 Apr 2022 12:23:14.392    29 Apr 2022 12:23:33.754      19.362003333    Earth           Penumbra    32            1520.9539806
29 Apr 2022 13:32:03.027    29 Apr 2022 13:32:22.272      19.244802953    Earth           Penumbra    33            1511.1960110
29 Apr 2022 13:32:22.272    29 Apr 2022 13:56:54.638      1472.3659907    Earth           Umbra       33            1511.1960110
29 Apr 2022 13:56:54.638    29 Apr 2022 13:57:14.223      19.585217396    Earth           Penumbra    33            1511.1960110
29 Apr 2022 15:05:53.433    29 Apr 2022 15:06:12.902      19.468786789    Earth           Penumbra    34            1501.2639637
29 Apr 2022 15:06:12.902    29 Apr 2022 15:30:34.883      1461.9806005    Earth           Umbra       34            1501.2639637
29 Apr 2022 15:30:34.883    29 Apr 2022 15:30:54.697      19.814576441    Earth           Penumbra    34            1501.2639637
29 Apr 2022 16:39:44.021    29 Apr 2022 16:40:03.720      19.699032221    Earth           Penumbra    35            1491.2042944
29 Apr 2022 16:40:03.720    29 Apr 2022 17:04:15.176      1451.4559741    Earth           Umbra       35            1491.2042944
29 Apr 2022 17:04:15.176    29 Apr 2022 17:04:35.226      20.049288066    Earth           Penumbra    35            1491.2042944
29 Apr 2022 18:13:34.761    29 Apr 2022 18:13:54.697      19.935980870    Earth           Penumbra    36            1481.0422685
29 Apr 2022 18:13:54.697    29 Apr 2022 18:37:55.513      1440.8163954    Earth           Umbra       36            1481.0422685
29 Apr 2022 18:37:55.513    29 Apr 2022 18:38:15.803      20.289892273    Earth           Penumbra    36            1481.0422685
29 Apr 2022 19:47:25.619    29 Apr 2022 19:47:45.798      20.179590618    Earth           Penumbra    37            1470.7645588
29 Apr 2022 19:47:45.798    29 Apr 2022 20:11:35.846      1430.0475843    Earth           Umbra       37            1470.7645588
29 Apr 2022 20:11:35.846    29 Apr 2022 20:11:56.383      20.537383889    Earth           Penumbra    37            1470.7645588
29 Apr 2022 21:21:16.604    29 Apr 2022 21:21:37.033      20.429107093    Earth           Penumbra    38            1460.3639904
29 Apr 2022 21:21:37.033    29 Apr 2022 21:45:16.177      1419.1435541    Earth           Umbra       38            1460.3639904
29 Apr 2022 21:45:16.177    29 Apr 2022 21:45:36.968      20.791329152    Earth           Penumbra    38            1460.3639904
29 Apr 2022 22:55:07.792    29 Apr 2022 22:55:28.475      20.683624735    Earth           Penumbra    39            1449.8584854
29 Apr 2022 22:55:28.475    29 Apr 2022 23:18:56.600      1408.1247988    Earth           Umbra       39            1449.8584854
29 Apr 2022 23:18:56.600    29 Apr 2022 23:19:17.650      21.050061844    Earth           Penumbra    39            1449.8584854
30 Apr 2022 00:28:59.268    30 Apr 2022 00:29:20.211      20.943243813    Earth           Penumbra    40            1439.2523137
30 Apr 2022 00:29:20.211    30 Apr 2022 00:52:37.207      1396.9960857    Earth           Umbra       40            1439.2523137
30 Apr 2022 00:52:37.207    30 Apr 2022 00:52:58.520      21.312984126    Earth           Penumbra    40            1439.2523137
30 Apr 2022 02:02:51.019    30 Apr 2022 02:03:12.228      21.209521161    Earth           Penumbra    41            1428.5161047
30 Apr 2022 02:03:12.228    30 Apr 2022 02:26:17.953      1385.7247855    Earth           Umbra       41            1428.5161047
30 Apr 2022 02:26:17.953    30 Apr 2022 02:26:39.535      21.581798047    Earth           Penumbra    41            1428.5161047
30 Apr 2022 03:36:42.907    30 Apr 2022 03:37:04.391      21.483963006    Earth           Penumbra    42            1417.6302995
30 Apr 2022 03:37:04.391    30 Apr 2022 03:59:58.679      1374.2876480    Earth           Umbra       42            1417.6302995
30 Apr 2022 03:59:58.679    30 Apr 2022 04:00:20.538      21.858688456    Earth           Penumbra    42            1417.6302995
30 Apr 2022 05:10:34.810    30 Apr 2022 05:10:56.576      21.765770973    Earth           Penumbra    43            1406.6315042
30 Apr 2022 05:10:56.576    30 Apr 2022 05:33:39.298      1362.7222897    Earth           Umbra       43            1406.6315042
30 Apr 2022 05:33:39.298    30 Apr 2022 05:34:01.441      22.143443499    Earth           Penumbra    43            1406.6315042
30 Apr 2022 06:44:26.733    30 Apr 2022 06:44:48.786      22.052079393    Earth           Penumbra    44            1395.5967559
30 Apr 2022 06:44:48.786    30 Apr 2022 07:07:19.897      1351.1115645    Earth           Umbra       44            1395.5967559
30 Apr 2022 07:07:19.897    30 Apr 2022 07:07:42.330      22.433112015    Earth           Penumbra    44            1395.5967559
30 Apr 2022 08:18:18.768    30 Apr 2022 08:18:41.109      22.341089405    Earth           Penumbra    45            1384.5796951
30 Apr 2022 08:18:41.109    30 Apr 2022 08:41:00.622      1339.5135410    Earth           Umbra       45            1384.5796951
30 Apr 2022 08:41:00.622    30 Apr 2022 08:41:23.347      22.725064703    Earth           Penumbra    45            1384.5796951
30 Apr 2022 09:52:10.968    30 Apr 2022 09:52:33.603      22.634252231    Earth           Penumbra    46            1373.5587830
30 Apr 2022 09:52:33.603    30 Apr 2022 10:14:41.507      1327.9043557    Earth           Umbra       46            1373.5587830
30 Apr 2022 10:14:41.507    30 Apr 2022 10:15:04.527      23.020175064    Earth           Penumbra    46            1373.5587830
30 Apr 2022 11:26:03.338    30 Apr 2022 11:26:26.272      22.934607358    Earth           Penumbra    47            1362.4473909
30 Apr 2022 11:26:26.272    30 Apr 2022 11:48:22.463      1316.1905484    Earth           Umbra       47            1362.4473909
30 Apr 2022 11:48:22.463    30 Apr 2022 11:48:45.785      23.322235071    Earth           Penumbra    47            1362.4473909
30 Apr 2022 12:59:55.879    30 Apr 2022 13:00:19.122      23.243826348    Earth           Penumbra    48            1351.1674012
30 Apr 2022 13:00:19.122    30 Apr 2022 13:22:03.412      1304.2894660    Earth           Umbra       48            1351.1674012
30 Apr 2022 13:22:03.412    30 Apr 2022 13:22:27.046      23.634108820    Earth           Penumbra    48            1351.1674012
30 Apr 2022 14:33:48.610    30 Apr 2022 14:34:12.171      23.561724380    Earth           Penumbra    49            1339.7169176
30 Apr 2022 14:34:12.171    30 Apr 2022 14:55:44.371      1292.1998288    Earth           Umbra       49            1339.7169176
30 Apr 2022 14:55:44.371    30 Apr 2022 14:56:08.327      23.955364432    Earth           Penumbra    49            1339.7169176
30 Apr 2022 16:07:41.536    30 Apr 2022 16:08:05.424      23.888188298    Earth           Penumbra    50            1328.1524753
30 Apr 2022 16:08:05.424    30 Apr 2022 16:29:25.404      1279.9800443    Earth           Umbra       50            1328.1524753
30 Apr 2022 16:29:25.404    30 Apr 2022 16:29:49.688      24.284242652    Earth           Penumbra    50            1328.1524753
30 Apr 2022 17:41:34.632    30 Apr 2022 17:41:58.856      24.224056082    Earth           Penumbra    51            1316.5124104
30 Apr 2022 17:41:58.856    30 Apr 2022 18:03:06.524      1267.6675454    Earth           Umbra       51            1316.5124104
30 Apr 2022 18:03:06.524    30 Apr 2022 18:03:31.144      24.620808859    Earth           Penumbra    51            1316.5124104
30 Apr 2022 19:15:27.860    30 Apr 2022 19:15:52.430      24.569719692    Earth           Penumbra    52            1304.7930038
30 Apr 2022 19:15:52.430    30 Apr 2022 19:36:47.687      1255.2567233    Earth           Umbra       52            1304.7930038
30 Apr 2022 19:36:47.687    30 Apr 2022 19:37:12.653      24.966560793    Earth           Penumbra    52            1304.7930038
30 Apr 2022 20:49:21.205    30 Apr 2022 20:49:46.129      24.923655298    Earth           Penumbra    53            1293.0023189
30 Apr 2022 20:49:46.129    30 Apr 2022 21:10:28.886      1242.7574578    Earth           Umbra       53            1293.0023189
30 Apr 2022 21:10:28.886    30 Apr 2022 21:10:54.207      25.321205822    Earth           Penumbra    53            1293.0023189
30 Apr 2022 22:23:14.711    30 Apr 2022 22:23:39.995      25.283320982    Earth           Penumbra    54            1281.1862671
30 Apr 2022 22:23:39.995    30 Apr 2022 22:44:10.216      1230.2210647    Earth           Umbra       54            1281.1862671
30 Apr 2022 22:44:10.216    30 Apr 2022 22:44:35.898      25.681881420    Earth           Penumbra    54            1281.1862671
30 Apr 2022 23:57:08.463    30 Apr 2022 23:57:34.111      25.648041896    Earth           Penumbra    55            1269.3688947
30 Apr 2022 23:57:34.111    01 May 2022 00:17:51.785      1217.6741738    Earth           Umbra       55            1269.3688947
01 May 2022 00:17:51.785    01 May 2022 00:18:17.831      26.046679029    Earth           Penumbra    55            1269.3688947
01 May 2022 01:31:02.476    01 May 2022 01:31:28.497      26.020566782    Earth           Penumbra    56            1257.5019036
01 May 2022 01:31:28.497    01 May 2022 01:51:33.560      1205.0635253    Earth           Umbra       56            1257.5019036
01 May 2022 01:51:33.560    01 May 2022 01:51:59.978      26.417811471    Earth           Penumbra    56            1257.5019036
01 May 2022 03:04:56.649    01 May 2022 03:05:23.054      26.404577913    Earth           Penumbra    57            1245.5216245
01 May 2022 03:05:23.054    01 May 2022 03:25:15.371      1192.3175304    Earth           Umbra       57            1245.5216245
01 May 2022 03:25:15.371    01 May 2022 03:25:42.171      26.799516112    Earth           Penumbra    57            1245.5216245
01 May 2022 04:38:50.841    01 May 2022 04:39:17.641      26.799857151    Earth           Penumbra    58            1233.4538549
01 May 2022 04:39:17.641    01 May 2022 04:58:57.102      1179.4614385    Earth           Umbra       58            1233.4538549
01 May 2022 04:58:57.102    01 May 2022 04:59:24.295      27.192559268    Earth           Penumbra    58            1233.4538549
01 May 2022 06:12:45.001    01 May 2022 06:13:12.202      27.201125468    Earth           Penumbra    59            1221.4275711
01 May 2022 06:13:12.202    01 May 2022 06:32:38.836      1166.6343383    Earth           Umbra       59            1221.4275711
01 May 2022 06:32:38.836    01 May 2022 06:33:06.428      27.592107304    Earth           Penumbra    59            1221.4275711
01 May 2022 07:46:39.176    01 May 2022 07:47:06.779      27.603157586    Earth           Penumbra    60            1209.5650688
01 May 2022 07:47:06.779    01 May 2022 08:06:20.749      1153.9696250    Earth           Umbra       60            1209.5650688
01 May 2022 08:06:20.749    01 May 2022 08:06:48.741      27.992286184    Earth           Penumbra    60            1209.5650688
01 May 2022 09:20:33.434    01 May 2022 09:21:01.440      28.006610437    Earth           Penumbra    61            1197.8636599
01 May 2022 09:21:01.440    01 May 2022 09:40:02.905      1141.4643544    Earth           Umbra       61            1197.8636599
01 May 2022 09:40:02.905    01 May 2022 09:40:31.298      28.392695147    Earth           Penumbra    61            1197.8636599
01 May 2022 10:54:27.813    01 May 2022 10:54:56.230      28.417225729    Earth           Penumbra    62            1186.1998330
01 May 2022 10:54:56.230    01 May 2022 11:13:45.214      1128.9834958    Earth           Umbra       62            1186.1998330
01 May 2022 11:13:45.214    01 May 2022 11:14:14.013      28.799111419    Earth           Penumbra    62            1186.1998330
01 May 2022 12:28:22.332    01 May 2022 12:28:51.172      28.839288605    Earth           Penumbra    63            1174.4548469
01 May 2022 12:28:51.172    01 May 2022 12:47:27.570      1116.3983222    Earth           Umbra       63            1174.4548469
01 May 2022 12:47:27.570    01 May 2022 12:47:56.787      29.217236163    Earth           Penumbra    63            1174.4548469
01 May 2022 14:02:17.000    01 May 2022 14:02:46.272      29.272081156    Earth           Penumbra    64            1162.6235753
01 May 2022 14:02:46.272    01 May 2022 14:21:09.976      1103.7044163    Earth           Umbra       64            1162.6235753
01 May 2022 14:21:09.976    01 May 2022 14:21:39.623      29.647077865    Earth           Penumbra    64            1162.6235753
01 May 2022 15:36:11.807    01 May 2022 15:36:41.520      29.713096039    Earth           Penumbra    65            1150.7881835
01 May 2022 15:36:41.520    01 May 2022 15:54:52.511      1090.9903567    Earth           Umbra       65            1150.7881835
01 May 2022 15:54:52.511    01 May 2022 15:55:22.595      30.084730766    Earth           Penumbra    65            1150.7881835
01 May 2022 17:10:06.733    01 May 2022 17:10:36.895      30.162314395    Earth           Penumbra    66            1139.0099147
01 May 2022 17:10:36.895    01 May 2022 17:28:35.215      1078.3192706    Earth           Umbra       66            1139.0099147
01 May 2022 17:28:35.215    01 May 2022 17:29:05.743      30.528329685    Earth           Penumbra    66            1139.0099147
01 May 2022 18:44:01.739    01 May 2022 18:44:32.360      30.620967736    Earth           Penumbra    67            1127.2961140
01 May 2022 18:44:32.360    01 May 2022 19:02:18.056      1065.6958113    Earth           Umbra       67            1127.2961140
01 May 2022 19:02:18.056    01 May 2022 19:02:49.035      30.979334959    Earth           Penumbra    67            1127.2961140
01 May 2022 20:17:56.780    01 May 2022 20:18:27.867      31.086794205    Earth           Penumbra    68            1115.6762326
01 May 2022 20:18:27.867    01 May 2022 20:36:01.019      1053.1519820    Earth           Umbra       68            1115.6762326
01 May 2022 20:36:01.019    01 May 2022 20:36:32.456      31.437456468    Earth           Penumbra    68            1115.6762326
01 May 2022 21:51:51.852    01 May 2022 21:52:23.406      31.553644105    Earth           Penumbra    69            1104.2430270
01 May 2022 21:52:23.406    01 May 2022 22:09:44.197      1040.7918681    Earth           Umbra       69            1104.2430270
01 May 2022 22:09:44.197    01 May 2022 22:10:16.095      31.897514826    Earth           Penumbra    69            1104.2430270
01 May 2022 23:25:47.011    01 May 2022 23:26:19.029      32.017426542    Earth           Penumbra    70            1093.0620555
01 May 2022 23:26:19.029    01 May 2022 23:43:27.719      1028.6902691    Earth           Umbra       70            1093.0620555
01 May 2022 23:43:27.719    01 May 2022 23:44:00.074      32.354359876    Earth           Penumbra    70            1093.0620555
02 May 2022 00:59:42.310    02 May 2022 01:00:14.791      32.481583650    Earth           Penumbra    71            1082.0699619
02 May 2022 01:00:14.791    02 May 2022 01:17:11.570      1016.7784834    Earth           Umbra       71            1082.0699619
02 May 2022 01:17:11.570    02 May 2022 01:17:44.380      32.809894835    Earth           Penumbra    71            1082.0699619
02 May 2022 02:33:37.701    02 May 2022 02:34:10.654      32.953827933    Earth           Penumbra    72            1071.1358599
02 May 2022 02:34:10.654    02 May 2022 02:50:55.565      1004.9104537    Earth           Umbra       72            1071.1358599
02 May 2022 02:50:55.565    02 May 2022 02:51:28.836      33.271578234    Earth           Penumbra    72            1071.1358599
02 May 2022 04:07:33.050    02 May 2022 04:08:06.487      33.436071407    Earth           Penumbra    73            1060.2455775
02 May 2022 04:08:06.487    02 May 2022 04:24:39.554      993.06711468    Earth           Umbra       73            1060.2455775
02 May 2022 04:24:39.554    02 May 2022 04:25:13.296      33.742391411    Earth           Penumbra    73            1060.2455775
02 May 2022 05:41:28.243    02 May 2022 05:42:02.162      33.919112000    Earth           Penumbra    74            1049.5798123
02 May 2022 05:42:02.162    02 May 2022 05:58:23.609      981.44636890    Earth           Umbra       74            1049.5798123
02 May 2022 05:58:23.609    02 May 2022 05:58:57.823      34.214331431    Earth           Penumbra    74            1049.5798123
02 May 2022 07:15:23.250    02 May 2022 07:15:57.640      34.390069451    Earth           Penumbra    75            1039.3644631
02 May 2022 07:15:57.640    02 May 2022 07:32:07.940      970.29971718    Earth           Umbra       75            1039.3644631
02 May 2022 07:32:07.940    02 May 2022 07:32:42.615      34.674676450    Earth           Penumbra    75            1039.3644631
02 May 2022 08:49:18.123    02 May 2022 08:49:52.969      34.845402616    Earth           Penumbra    76            1029.6494148
02 May 2022 08:49:52.969    02 May 2022 09:05:52.654      959.68516596    Earth           Umbra       76            1029.6494148
02 May 2022 09:05:52.654    02 May 2022 09:06:27.773      35.118846176    Earth           Penumbra    76            1029.6494148
02 May 2022 10:23:12.948    02 May 2022 10:23:48.242      35.293794307    Earth           Penumbra    77            1020.2720793
02 May 2022 10:23:48.242    02 May 2022 10:39:37.665      949.42367433    Earth           Umbra       77            1020.2720793
02 May 2022 10:39:37.665    02 May 2022 10:40:13.220      35.554610635    Earth           Penumbra    77            1020.2720793
02 May 2022 11:57:07.784    02 May 2022 11:57:43.529      35.744947311    Earth           Penumbra    78            1011.0471739
02 May 2022 11:57:43.529    02 May 2022 12:13:22.839      939.30992726    Earth           Umbra       78            1011.0471739
02 May 2022 12:13:22.839    02 May 2022 12:13:58.832      35.992299370    Earth           Penumbra    78            1011.0471739
02 May 2022 13:31:02.635    02 May 2022 13:31:38.833      36.198468099    Earth           Penumbra    79            1001.9553777
02 May 2022 13:31:38.833    02 May 2022 13:47:08.157      929.32392888    Earth           Umbra       79            1001.9553777
02 May 2022 13:47:08.157    02 May 2022 13:47:44.590      36.432980758    Earth           Penumbra    79            1001.9553777
02 May 2022 15:04:57.457    02 May 2022 15:05:34.104      36.646382022    Earth           Penumbra    80            993.12087558
02 May 2022 15:05:34.104    02 May 2022 15:20:53.709      919.60586936    Earth           Umbra       80            993.12087558
02 May 2022 15:20:53.709    02 May 2022 15:21:30.578      36.868624203    Earth           Penumbra    80            993.12087558
02 May 2022 16:38:52.215    02 May 2022 16:39:29.299      37.083721859    Earth           Penumbra    81            984.64697327
