Spacecraft: HSEYE8

Start Time (UTC)            Stop Time (UTC)               Duration (s)    Occ Body        Type        Event Number  Total Duration (s)
28 Apr 2022 01:48:30.518    28 Apr 2022 01:48:56.378      25.859699305    Earth           Penumbra    10            1266.7054310
28 Apr 2022 01:48:56.378    28 Apr 2022 02:09:11.006      1214.6284978    Earth           Umbra       10            1266.7054310
28 Apr 2022 02:09:11.006    28 Apr 2022 02:09:37.224      26.217233890    Earth           Penumbra    10            1266.7054310
28 Apr 2022 03:22:23.472    28 Apr 2022 03:22:49.662      26.189892646    Earth           Penumbra    11            1256.3770775
28 Apr 2022 03:22:49.662    28 Apr 2022 03:42:53.307      1203.6448308    Earth           Umbra       11            1256.3770775
28 Apr 2022 03:42:53.307    28 Apr 2022 03:43:19.849      26.542354084    Earth           Penumbra    11            1256.3770775
28 Apr 2022 04:56:16.380    28 Apr 2022 04:56:42.906      26.526288176    Earth           Penumbra    12            1246.0550341
28 Apr 2022 04:56:42.906    28 Apr 2022 05:16:35.561      1192.6550107    Earth           Umbra       12            1246.0550341
28 Apr 2022 05:16:35.561    28 Apr 2022 05:17:02.435      26.873735245    Earth           Penumbra    12            1246.0550341
28 Apr 2022 06:30:09.210    28 Apr 2022 06:30:36.073      26.862700679    Earth           Penumbra    13            1235.8834230
28 Apr 2022 06:30:36.073    28 Apr 2022 06:50:17.888      1181.8151052    Earth           Umbra       13            1235.8834230
28 Apr 2022 06:50:17.888    28 Apr 2022 06:50:45.094      27.205617120    Earth           Penumbra    13            1235.8834230
28 Apr 2022 08:04:02.015    28 Apr 2022 08:04:29.209      27.194582240    Earth           Penumbra    14            1225.9655601
28 Apr 2022 08:04:29.209    28 Apr 2022 08:24:00.447      1171.2382106    Earth           Umbra       14            1225.9655601
28 Apr 2022 08:24:00.447    28 Apr 2022 08:24:27.980      27.532767202    Earth           Penumbra    14            1225.9655601
28 Apr 2022 09:37:54.854    28 Apr 2022 09:38:22.378      27.523841418    Earth           Penumbra    15            1216.2648674
28 Apr 2022 09:38:22.378    28 Apr 2022 09:57:43.263      1160.8848994    Earth           Umbra       15            1216.2648674
28 Apr 2022 09:57:43.263    28 Apr 2022 09:58:11.119      27.856126567    Earth           Penumbra    15            1216.2648674
28 Apr 2022 11:11:47.767    28 Apr 2022 11:12:15.623      27.856228093    Earth           Penumbra    16            1206.6484101
28 Apr 2022 11:12:15.623    28 Apr 2022 11:31:26.233      1150.6105662    Earth           Umbra       16            1206.6484101
28 Apr 2022 11:31:26.233    28 Apr 2022 11:31:54.415      28.181615775    Earth           Penumbra    16            1206.6484101
28 Apr 2022 12:45:40.770    28 Apr 2022 12:46:08.964      28.194630879    Earth           Penumbra    17            1197.0243590
28 Apr 2022 12:46:08.964    28 Apr 2022 13:05:09.281      1140.3163025    Earth           Umbra       17            1197.0243590
28 Apr 2022 13:05:09.281    28 Apr 2022 13:05:37.794      28.513425670    Earth           Penumbra    17            1197.0243590
28 Apr 2022 14:19:33.863    28 Apr 2022 14:20:02.400      28.536960483    Earth           Penumbra    18            1187.4192037
28 Apr 2022 14:20:02.400    28 Apr 2022 14:38:52.432      1130.0322643    Earth           Umbra       18            1187.4192037
28 Apr 2022 14:38:52.432    28 Apr 2022 14:39:21.282      28.849978989    Earth           Penumbra    18            1187.4192037
28 Apr 2022 15:53:27.032    28 Apr 2022 15:53:55.912      28.880474134    Earth           Penumbra    19            1177.9185182
28 Apr 2022 15:53:55.912    28 Apr 2022 16:12:35.763      1119.8509519    Earth           Umbra       19            1177.9185182
28 Apr 2022 16:12:35.763    28 Apr 2022 16:13:04.950      29.187092115    Earth           Penumbra    19            1177.9185182
28 Apr 2022 17:27:20.250    28 Apr 2022 17:27:49.475      29.225301021    Earth           Penumbra    20            1168.5689618
28 Apr 2022 17:27:49.475    28 Apr 2022 17:46:19.295      1109.8204104    Earth           Umbra       20            1168.5689618
28 Apr 2022 17:46:19.295    28 Apr 2022 17:46:48.819      29.523250333    Earth           Penumbra    20            1168.5689618
28 Apr 2022 19:01:13.474    28 Apr 2022 19:01:43.046      29.571982089    Earth           Penumbra    21            1159.3790568
28 Apr 2022 19:01:43.046    28 Apr 2022 19:20:02.993      1099.9476448    Earth           Umbra       21            1159.3790568
28 Apr 2022 19:20:02.993    28 Apr 2022 19:20:32.853      29.859429924    Earth           Penumbra    21            1159.3790568
28 Apr 2022 20:35:06.661    28 Apr 2022 20:35:36.578      29.917192447    Earth           Penumbra    22            1150.3968666
28 Apr 2022 20:35:36.578    28 Apr 2022 20:53:46.863      1090.2854483    Earth           Umbra       22            1150.3968666
28 Apr 2022 20:53:46.863    28 Apr 2022 20:54:17.057      30.194225872    Earth           Penumbra    22            1150.3968666
28 Apr 2022 22:08:59.817    28 Apr 2022 22:09:30.072      30.254808487    Earth           Penumbra    23            1141.7157275
28 Apr 2022 22:09:30.072    28 Apr 2022 22:27:31.010      1080.9385017    Earth           Umbra       23            1141.7157275
28 Apr 2022 22:27:31.010    28 Apr 2022 22:28:01.532      30.522417300    Earth           Penumbra    23            1141.7157275
28 Apr 2022 23:42:53.006    28 Apr 2022 23:43:23.588      30.582268804    Earth           Penumbra    24            1133.3676820
28 Apr 2022 23:43:23.588    29 Apr 2022 00:01:15.533      1071.9450240    Earth           Umbra       24            1133.3676820
29 Apr 2022 00:01:15.533    29 Apr 2022 00:01:46.373      30.840389198    Earth           Penumbra    24            1133.3676820
29 Apr 2022 01:16:46.266    29 Apr 2022 01:17:17.170      30.904173804    Earth           Penumbra    25            1125.2571305
29 Apr 2022 01:17:17.170    29 Apr 2022 01:35:00.371      1063.2017043    Earth           Umbra       25            1125.2571305
29 Apr 2022 01:35:00.371    29 Apr 2022 01:35:31.523      31.151252403    Earth           Penumbra    25            1125.2571305
29 Apr 2022 02:50:39.531    29 Apr 2022 02:51:10.758      31.227139640    Earth           Penumbra    26            1117.2643891
29 Apr 2022 02:51:10.758    29 Apr 2022 03:08:45.334      1054.5758471    Earth           Umbra       26            1117.2643891
29 Apr 2022 03:08:45.334    29 Apr 2022 03:09:16.795      31.461402413    Earth           Penumbra    26            1117.2643891
29 Apr 2022 04:24:32.669    29 Apr 2022 04:25:04.219      31.550678168    Earth           Penumbra    27            1109.4174357
29 Apr 2022 04:25:04.219    29 Apr 2022 04:42:30.315      1046.0953484    Earth           Umbra       27            1109.4174357
29 Apr 2022 04:42:30.315    29 Apr 2022 04:43:02.086      31.771409092    Earth           Penumbra    27            1109.4174357
29 Apr 2022 05:58:25.582    29 Apr 2022 05:58:57.447      31.865077489    Earth           Penumbra    28            1101.9119911
29 Apr 2022 05:58:57.447    29 Apr 2022 06:16:15.422      1037.9741860    Earth           Umbra       28            1101.9119911
29 Apr 2022 06:16:15.422    29 Apr 2022 06:16:47.494      32.072727615    Earth           Penumbra    28            1101.9119911
29 Apr 2022 07:32:18.265    29 Apr 2022 07:32:50.425      32.160297548    Earth           Penumbra    29            1094.9306948
29 Apr 2022 07:32:50.425    29 Apr 2022 07:50:00.840      1030.4149391    Earth           Umbra       29            1094.9306948
29 Apr 2022 07:50:00.840    29 Apr 2022 07:50:33.196      32.355458115    Earth           Penumbra    29            1094.9306948
29 Apr 2022 09:06:10.781    29 Apr 2022 09:06:43.217      32.436235878    Earth           Penumbra    30            1088.4618460
29 Apr 2022 09:06:43.217    29 Apr 2022 09:23:46.624      1023.4070769    Earth           Umbra       30            1088.4618460
29 Apr 2022 09:23:46.624    29 Apr 2022 09:24:19.243      32.618533156    Earth           Penumbra    30            1088.4618460
29 Apr 2022 10:40:03.215    29 Apr 2022 10:40:35.916      32.701713906    Earth           Penumbra    31            1082.3282819
29 Apr 2022 10:40:35.916    29 Apr 2022 10:57:32.673      1016.7565733    Earth           Umbra       31            1082.3282819
29 Apr 2022 10:57:32.673    29 Apr 2022 10:58:05.543      32.869994652    Earth           Penumbra    31            1082.3282819
29 Apr 2022 12:13:55.617    29 Apr 2022 12:14:28.581      32.963445853    Earth           Penumbra    32            1076.3863862
29 Apr 2022 12:14:28.581    29 Apr 2022 12:31:18.886      1010.3057857    Earth           Umbra       32            1076.3863862
29 Apr 2022 12:31:18.886    29 Apr 2022 12:31:52.003      33.117154660    Earth           Penumbra    32            1076.3863862
29 Apr 2022 13:47:47.976    29 Apr 2022 13:48:21.195      33.218976238    Earth           Penumbra    33            1070.6576941
29 Apr 2022 13:48:21.195    29 Apr 2022 14:05:05.275      1004.0799378    Earth           Umbra       33            1070.6576941
29 Apr 2022 14:05:05.275    29 Apr 2022 14:05:38.634      33.358780097    Earth           Penumbra    33            1070.6576941
29 Apr 2022 15:21:40.249    29 Apr 2022 15:22:13.711      33.461572928    Earth           Penumbra    34            1065.2590565
29 Apr 2022 15:22:13.711    29 Apr 2022 15:38:51.920      998.20950658    Earth           Umbra       34            1065.2590565
29 Apr 2022 15:38:51.920    29 Apr 2022 15:39:25.508      33.587976953    Earth           Penumbra    34            1065.2590565
29 Apr 2022 16:55:32.406    29 Apr 2022 16:56:06.095      33.688653144    Earth           Penumbra    35            1060.2592008
29 Apr 2022 16:56:06.095    29 Apr 2022 17:12:38.865      992.77017812    Earth           Umbra       35            1060.2592008
29 Apr 2022 17:12:38.865    29 Apr 2022 17:13:12.665      33.800369559    Earth           Penumbra    35            1060.2592008
29 Apr 2022 18:29:24.415    29 Apr 2022 18:29:58.316      33.901481400    Earth           Penumbra    36            1055.6628191
29 Apr 2022 18:29:58.316    29 Apr 2022 18:46:26.081      987.76517389    Earth           Umbra       36            1055.6628191
29 Apr 2022 18:46:26.081    29 Apr 2022 18:47:00.078      33.996163798    Earth           Penumbra    36            1055.6628191
29 Apr 2022 20:03:16.220    29 Apr 2022 20:03:50.318      34.097780439    Earth           Penumbra    37            1051.5148269
29 Apr 2022 20:03:50.318    29 Apr 2022 20:20:13.560      983.24263380    Earth           Umbra       37            1051.5148269
29 Apr 2022 20:20:13.560    29 Apr 2022 20:20:47.735      34.174412617    Earth           Penumbra    37            1051.5148269
29 Apr 2022 21:37:07.787    29 Apr 2022 21:37:42.057      34.269694425    Earth           Penumbra    38            1047.9294865
29 Apr 2022 21:37:42.057    29 Apr 2022 21:54:01.387      979.33033607    Earth           Umbra       38            1047.9294865
29 Apr 2022 21:54:01.387    29 Apr 2022 21:54:35.717      34.329456033    Earth           Penumbra    38            1047.9294865
29 Apr 2022 23:10:59.157    29 Apr 2022 23:11:33.569      34.411974193    Earth           Penumbra    39            1044.9608293
29 Apr 2022 23:11:33.569    29 Apr 2022 23:27:49.662      976.09240761    Earth           Umbra       39            1044.9608293
29 Apr 2022 23:27:49.662    29 Apr 2022 23:28:24.118      34.456447524    Earth           Penumbra    39            1044.9608293
30 Apr 2022 00:44:50.405    30 Apr 2022 00:45:24.935      34.529761097    Earth           Penumbra    40            1042.4892569
30 Apr 2022 00:45:24.935    30 Apr 2022 01:01:38.335      973.40059869    Earth           Umbra       40            1042.4892569
30 Apr 2022 01:01:38.335    30 Apr 2022 01:02:12.894      34.558897116    Earth           Penumbra    40            1042.4892569
30 Apr 2022 02:18:41.534    30 Apr 2022 02:19:16.168      34.633984719    Earth           Penumbra    41            1040.3204599
30 Apr 2022 02:19:16.168    30 Apr 2022 02:35:27.209      971.04023726    Earth           Umbra       41            1040.3204599
30 Apr 2022 02:35:27.209    30 Apr 2022 02:36:01.855      34.646237909    Earth           Penumbra    41            1040.3204599
30 Apr 2022 03:52:32.444    30 Apr 2022 03:53:07.173      34.728179919    Earth           Penumbra    42            1038.4150167
30 Apr 2022 03:53:07.173    30 Apr 2022 04:09:16.137      968.96459316    Earth           Umbra       42            1038.4150167
30 Apr 2022 04:09:16.137    30 Apr 2022 04:09:50.859      34.722243645    Earth           Penumbra    42            1038.4150167
30 Apr 2022 05:26:23.004    30 Apr 2022 05:26:57.806      34.802679427    Earth           Penumbra    43            1036.9654514
30 Apr 2022 05:26:57.806    30 Apr 2022 05:43:05.190      967.38406493    Earth           Umbra       43            1036.9654514
30 Apr 2022 05:43:05.190    30 Apr 2022 05:43:39.969      34.778707079    Earth           Penumbra    43            1036.9654514
30 Apr 2022 07:00:13.150    30 Apr 2022 07:00:47.994      34.844372584    Earth           Penumbra    44            1036.2028952
30 Apr 2022 07:00:47.994    30 Apr 2022 07:16:54.549      966.55490622    Earth           Umbra       44            1036.2028952
30 Apr 2022 07:16:54.549    30 Apr 2022 07:17:29.352      34.803616419    Earth           Penumbra    44            1036.2028952
30 Apr 2022 08:34:02.933    30 Apr 2022 08:34:37.784      34.851157526    Earth           Penumbra    45            1036.1490554
30 Apr 2022 08:34:37.784    30 Apr 2022 08:50:44.287      966.50322927    Earth           Umbra       45            1036.1490554
30 Apr 2022 08:50:44.287    30 Apr 2022 08:51:19.082      34.794668632    Earth           Penumbra    45            1036.1490554
30 Apr 2022 10:07:52.478    30 Apr 2022 10:08:27.312      34.833827103    Earth           Penumbra    46            1036.6030009
30 Apr 2022 10:08:27.312    30 Apr 2022 10:24:34.320      967.00758274    Earth           Umbra       46            1036.6030009
30 Apr 2022 10:24:34.320    30 Apr 2022 10:25:09.081      34.761591023    Earth           Penumbra    46            1036.6030009
30 Apr 2022 11:41:41.885    30 Apr 2022 11:42:16.689      34.803601645    Earth           Penumbra    47            1037.3646594
30 Apr 2022 11:42:16.689    30 Apr 2022 11:58:24.535      967.84602525    Earth           Umbra       47            1037.3646594
30 Apr 2022 11:58:24.535    30 Apr 2022 11:58:59.250      34.715032484    Earth           Penumbra    47            1037.3646594
30 Apr 2022 13:15:31.155    30 Apr 2022 13:16:05.916      34.761031845    Earth           Penumbra    48            1038.4188863
30 Apr 2022 13:16:05.916    30 Apr 2022 13:32:14.917      969.00155609    Earth           Umbra       48            1038.4188863
30 Apr 2022 13:32:14.917    30 Apr 2022 13:32:49.574      34.656298393    Earth           Penumbra    48            1038.4188863
30 Apr 2022 14:49:20.227    30 Apr 2022 14:49:54.926      34.698915028    Earth           Penumbra    49            1039.8839804
30 Apr 2022 14:49:54.926    30 Apr 2022 15:06:05.532      970.60594509    Earth           Umbra       49            1039.8839804
30 Apr 2022 15:06:05.532    30 Apr 2022 15:06:40.111      34.579120239    Earth           Penumbra    49            1039.8839804
30 Apr 2022 16:23:09.060    30 Apr 2022 16:23:43.673      34.612954420    Earth           Penumbra    50            1041.8391910
30 Apr 2022 16:23:43.673    30 Apr 2022 16:39:56.421      972.74761334    Earth           Umbra       50            1041.8391910
30 Apr 2022 16:39:56.421    30 Apr 2022 16:40:30.899      34.478623210    Earth           Penumbra    50            1041.8391910
30 Apr 2022 17:56:57.638    30 Apr 2022 17:57:32.143      34.505202540    Earth           Penumbra    51            1044.2738294
30 Apr 2022 17:57:32.143    30 Apr 2022 18:13:47.557      975.41346496    Earth           Umbra       51            1044.2738294
30 Apr 2022 18:13:47.557    30 Apr 2022 18:14:21.912      34.355161863    Earth           Penumbra    51            1044.2738294
30 Apr 2022 19:30:45.926    30 Apr 2022 19:31:20.303      34.377234138    Earth           Penumbra    52            1047.1941138
30 Apr 2022 19:31:20.303    30 Apr 2022 19:47:38.910      978.60694084    Earth           Umbra       52            1047.1941138
30 Apr 2022 19:47:38.910    30 Apr 2022 19:48:13.120      34.209938790    Earth           Penumbra    52            1047.1941138
30 Apr 2022 21:04:33.884    30 Apr 2022 21:05:08.109      34.225073364    Earth           Penumbra    53            1050.6856927
30 Apr 2022 21:05:08.109    30 Apr 2022 21:21:30.529      982.41973920    Earth           Umbra       53            1050.6856927
30 Apr 2022 21:21:30.529    30 Apr 2022 21:22:04.570      34.040880098    Earth           Penumbra    53            1050.6856927
30 Apr 2022 22:38:21.539    30 Apr 2022 22:38:55.584      34.044733050    Earth           Penumbra    54            1054.8005601
30 Apr 2022 22:38:55.584    30 Apr 2022 22:55:22.493      986.90986710    Earth           Umbra       54            1054.8005601
30 Apr 2022 22:55:22.493    30 Apr 2022 22:55:56.339      33.845959988    Earth           Penumbra    54            1054.8005601
01 May 2022 00:12:08.981    01 May 2022 00:12:42.822      33.840923931    Earth           Penumbra    55            1059.4177565
01 May 2022 00:12:42.822    01 May 2022 00:29:14.770      991.94732469    Earth           Umbra       55            1059.4177565
01 May 2022 00:29:14.770    01 May 2022 00:29:48.399      33.629507921    Earth           Penumbra    55            1059.4177565
01 May 2022 01:45:56.268    01 May 2022 01:46:29.893      33.625483979    Earth           Penumbra    56            1064.3061865
01 May 2022 01:46:29.893    01 May 2022 02:03:07.173      997.27932718    Earth           Umbra       56            1064.3061865
01 May 2022 02:03:07.173    01 May 2022 02:03:40.574      33.401375357    Earth           Penumbra    56            1064.3061865
01 May 2022 03:19:43.346    01 May 2022 03:20:16.752      33.405646670    Earth           Penumbra    57            1069.3561189
01 May 2022 03:20:16.752    01 May 2022 03:36:59.535      1002.7827128    Earth           Umbra       57            1069.3561189
01 May 2022 03:36:59.535    01 May 2022 03:37:32.702      33.167759457    Earth           Penumbra    57            1069.3561189
01 May 2022 04:53:30.095    01 May 2022 04:54:03.271      33.176590945    Earth           Penumbra    58            1074.6986741
01 May 2022 04:54:03.271    01 May 2022 05:10:51.869      1008.5973981    Earth           Umbra       58            1074.6986741
01 May 2022 05:10:51.869    01 May 2022 05:11:24.793      32.924684999    Earth           Penumbra    58            1074.6986741
01 May 2022 06:27:16.427    01 May 2022 06:27:49.355      32.928031893    Earth           Penumbra    59            1080.5517890
01 May 2022 06:27:49.355    01 May 2022 06:44:44.315      1014.9604618    Earth           Umbra       59            1080.5517890
01 May 2022 06:44:44.315    01 May 2022 06:45:16.979      32.663295348    Earth           Penumbra    59            1080.5517890
01 May 2022 08:01:02.371    01 May 2022 08:01:35.028      32.657085615    Earth           Penumbra    60            1086.9682791
01 May 2022 08:01:35.028    01 May 2022 08:18:36.958      1021.9299456    Earth           Umbra       60            1086.9682791
01 May 2022 08:18:36.958    01 May 2022 08:19:09.340      32.381247869    Earth           Penumbra    60            1086.9682791
01 May 2022 09:34:48.058    01 May 2022 09:35:20.430      32.372085401    Earth           Penumbra    61            1093.7789285
01 May 2022 09:35:20.430    01 May 2022 09:52:29.751      1029.3206110    Earth           Umbra       61            1093.7789285
01 May 2022 09:52:29.751    01 May 2022 09:53:01.837      32.086232118    Earth           Penumbra    61            1093.7789285
01 May 2022 11:08:33.615    01 May 2022 11:09:05.699      32.083627651    Earth           Penumbra    62            1100.7776094
01 May 2022 11:09:05.699    01 May 2022 11:26:22.605      1036.9060991    Earth           Umbra       62            1100.7776094
01 May 2022 11:26:22.605    01 May 2022 11:26:54.393      31.787882675    Earth           Penumbra    62            1100.7776094
01 May 2022 12:42:19.070    01 May 2022 12:42:50.865      31.794610096    Earth           Penumbra    63            1107.9125781
01 May 2022 12:42:50.865    01 May 2022 13:00:15.494      1044.6290641    Earth           Umbra       63            1107.9125781
01 May 2022 13:00:15.494    01 May 2022 13:00:46.983      31.488903961    Earth           Penumbra    63            1107.9125781
01 May 2022 14:16:04.364    01 May 2022 14:16:35.864      31.500379520    Earth           Penumbra    64            1115.2749169
01 May 2022 14:16:35.864    01 May 2022 14:34:08.453      1052.5890764    Earth           Umbra       64            1115.2749169
01 May 2022 14:34:08.453    01 May 2022 14:34:39.639      31.185460940    Earth           Penumbra    64            1115.2749169
01 May 2022 15:49:49.442    01 May 2022 15:50:20.639      31.196660211    Earth           Penumbra    65            1122.9437947
01 May 2022 15:50:20.639    01 May 2022 16:08:01.512      1060.8733411    Earth           Umbra       65            1122.9437947
01 May 2022 16:08:01.512    01 May 2022 16:08:32.386      30.873793387    Earth           Penumbra    65            1122.9437947
01 May 2022 17:23:34.292    01 May 2022 17:24:05.176      30.884313723    Earth           Penumbra    66            1130.9076713
01 May 2022 17:24:05.176    01 May 2022 17:41:54.646      1069.4695553    Earth           Umbra       66            1130.9076713
01 May 2022 17:41:54.646    01 May 2022 17:42:25.200      30.553802289    Earth           Penumbra    66            1130.9076713
01 May 2022 18:57:18.898    01 May 2022 18:57:49.464      30.565923778    Earth           Penumbra    67            1139.1428368
01 May 2022 18:57:49.464    01 May 2022 19:15:47.814      1078.3501853    Earth           Umbra       67            1139.1428368
01 May 2022 19:15:47.814    01 May 2022 19:16:18.041      30.226727645    Earth           Penumbra    67            1139.1428368
01 May 2022 20:31:03.236    01 May 2022 20:31:33.477      30.240923027    Earth           Penumbra    68            1147.6964236
01 May 2022 20:31:33.477    01 May 2022 20:49:41.040      1087.5630867    Earth           Umbra       68            1147.6964236
01 May 2022 20:49:41.040    01 May 2022 20:50:10.932      29.892413865    Earth           Penumbra    68            1147.6964236
01 May 2022 22:04:47.326    01 May 2022 22:05:17.233      29.907078529    Earth           Penumbra    69            1156.6183716
01 May 2022 22:05:17.233    01 May 2022 22:23:34.393      1097.1606188    Earth           Umbra       69            1156.6183716
01 May 2022 22:23:34.393    01 May 2022 22:24:03.944      29.550674243    Earth           Penumbra    69            1156.6183716
01 May 2022 23:38:31.250    01 May 2022 23:39:00.816      29.566401313    Earth           Penumbra    70            1165.8261194
01 May 2022 23:39:00.816    01 May 2022 23:57:27.871      1107.0551603    Earth           Umbra       70            1165.8261194
01 May 2022 23:57:27.871    01 May 2022 23:57:57.076      29.204557696    Earth           Penumbra    70            1165.8261194
02 May 2022 01:12:15.076    02 May 2022 01:12:44.302      29.226242099    Earth           Penumbra    71            1175.1178283
02 May 2022 01:12:44.302    02 May 2022 01:31:21.333      1117.0313956    Earth           Umbra       71            1175.1178283
02 May 2022 01:31:21.333    02 May 2022 01:31:50.194      28.860190662    Earth           Penumbra    71            1175.1178283
02 May 2022 02:45:58.780    02 May 2022 02:46:27.673      28.892676404    Earth           Penumbra    72            1184.3596784
02 May 2022 02:46:27.673    02 May 2022 03:05:14.618      1126.9450259    Earth           Umbra       72            1184.3596784
02 May 2022 03:05:14.618    02 May 2022 03:05:43.140      28.521976154    Earth           Penumbra    72            1184.3596784
02 May 2022 04:19:42.267    02 May 2022 04:20:10.831      28.564268409    Earth           Penumbra    73            1193.6201671
02 May 2022 04:20:10.831    02 May 2022 04:39:07.698      1136.8674502    Earth           Umbra       73            1193.6201671
02 May 2022 04:39:07.698    02 May 2022 04:39:35.887      28.188448492    Earth           Penumbra    73            1193.6201671
02 May 2022 05:53:25.448    02 May 2022 05:53:53.682      28.234463255    Earth           Penumbra    74            1203.0769077
02 May 2022 05:53:53.682    02 May 2022 06:13:00.670      1146.9882642    Earth           Umbra       74            1203.0769077
02 May 2022 06:13:00.670    02 May 2022 06:13:28.525      27.854180289    Earth           Penumbra    74            1203.0769077
02 May 2022 07:27:08.329    02 May 2022 07:27:36.228      27.899758460    Earth           Penumbra    75            1212.8082807
02 May 2022 07:27:36.228    02 May 2022 07:46:53.620      1157.3921381    Earth           Umbra       75            1212.8082807
02 May 2022 07:46:53.620    02 May 2022 07:47:21.137      27.516384143    Earth           Penumbra    75            1212.8082807
02 May 2022 09:00:51.014    02 May 2022 09:01:18.578      27.563722827    Earth           Penumbra    76            1222.7142346
02 May 2022 09:01:18.578    02 May 2022 09:20:46.550      1167.9721494    Earth           Umbra       76            1222.7142346
02 May 2022 09:20:46.550    02 May 2022 09:21:13.729      27.178362315    Earth           Penumbra    76            1222.7142346
02 May 2022 10:34:33.630    02 May 2022 10:35:00.862      27.232688991    Earth           Penumbra    77            1232.6358345
02 May 2022 10:35:00.862    02 May 2022 10:54:39.420      1178.5574072    Earth           Umbra       77            1232.6358345
02 May 2022 10:54:39.420    02 May 2022 10:55:06.266      26.845738327    Earth           Penumbra    77            1232.6358345
02 May 2022 12:08:16.219    02 May 2022 12:08:43.128      26.909155806    Earth           Penumbra    78            1242.5128325
02 May 2022 12:08:43.128    02 May 2022 12:28:32.211      1189.0831249    Earth           Umbra       78            1242.5128325
02 May 2022 12:28:32.211    02 May 2022 12:28:58.732      26.520551811    Earth           Penumbra    78            1242.5128325
02 May 2022 13:41:58.734    02 May 2022 13:42:25.325      26.590474171    Earth           Penumbra    79            1252.4058182
02 May 2022 13:42:25.325    02 May 2022 14:02:24.940      1199.6149398    Earth           Umbra       79            1252.4058182
02 May 2022 14:02:24.940    02 May 2022 14:02:51.140      26.200404181    Earth           Penumbra    79            1252.4058182
02 May 2022 15:15:41.114    02 May 2022 15:16:07.387      26.273070253    Earth           Penumbra    80            1262.3885246
02 May 2022 15:16:07.387    02 May 2022 15:36:17.620      1210.2330891    Earth           Umbra       80            1262.3885246
02 May 2022 15:36:17.620    02 May 2022 15:36:43.502      25.882365333    Earth           Penumbra    80            1262.3885246
02 May 2022 16:49:23.334    02 May 2022 16:49:49.291      25.956271403    Earth           Penumbra    81            1272.4626443
