Spacecraft: HSEYE3

Start Time (UTC)            Stop Time (UTC)               Duration (s)    Occ Body        Type        Event Number  Total Duration (s)
01 May 2022 08:21:28.961    01 May 2022 08:57:07.774      2138.8133568    Earth           Umbra       60            2155.3076680
01 May 2022 08:57:07.774    01 May 2022 08:57:16.049      8.2744239131    Earth           Penumbra    60            2155.3076680
01 May 2022 09:54:56.366    01 May 2022 10:30:35.025      2138.6588858    Earth           Umbra       61            2146.9361638
01 May 2022 10:30:35.025    01 May 2022 10:30:43.302      8.2772779511    Earth           Penumbra    61            2146.9361638
01 May 2022 11:28:15.498    01 May 2022 11:28:23.722      8.2245684578    Earth           Penumbra    62            2154.9846833
01 May 2022 11:28:23.722    01 May 2022 12:04:02.202      2138.4800061    Earth           Umbra       62            2154.9846833
01 May 2022 12:04:02.202    01 May 2022 12:04:10.482      8.2801087294    Earth           Penumbra    62            2154.9846833
01 May 2022 13:01:42.821    01 May 2022 13:01:51.048      8.2270396524    Earth           Penumbra    63            2146.5096919
01 May 2022 13:01:51.048    01 May 2022 13:37:29.331      2138.2826522    Earth           Umbra       63            2146.5096919
01 May 2022 14:35:10.166    01 May 2022 14:35:18.396      8.2297028974    Earth           Penumbra    64            2154.5862876
01 May 2022 14:35:18.396    01 May 2022 15:10:56.466      2138.0699997    Earth           Umbra       64            2154.5862876
01 May 2022 15:10:56.466    01 May 2022 15:11:04.752      8.2865850069    Earth           Penumbra    64            2154.5862876
01 May 2022 16:08:37.577    01 May 2022 16:08:45.810      8.2325135591    Earth           Penumbra    65            2154.3626247
01 May 2022 16:08:45.810    01 May 2022 16:44:23.650      2137.8397697    Earth           Umbra       65            2154.3626247
01 May 2022 16:44:23.650    01 May 2022 16:44:31.940      8.2903414615    Earth           Penumbra    65            2154.3626247
01 May 2022 17:42:05.047    01 May 2022 17:42:13.283      8.2354354905    Earth           Penumbra    66            2154.1228720
01 May 2022 17:42:13.283    01 May 2022 18:17:50.876      2137.5933024    Earth           Umbra       66            2154.1228720
01 May 2022 18:17:50.876    01 May 2022 18:17:59.170      8.2941340632    Earth           Penumbra    66            2154.1228720
01 May 2022 19:15:32.526    01 May 2022 19:15:40.764      8.2385249552    Earth           Penumbra    67            2145.5761430
01 May 2022 19:15:40.764    01 May 2022 19:51:18.102      2137.3376180    Earth           Umbra       67            2145.5761430
01 May 2022 20:48:59.983    01 May 2022 20:49:08.225      8.2419174258    Earth           Penumbra    68            2153.6216476
01 May 2022 20:49:08.225    01 May 2022 21:24:45.303      2137.0778129    Earth           Umbra       68            2153.6216476
01 May 2022 21:24:45.303    01 May 2022 21:24:53.605      8.3019172889    Earth           Penumbra    68            2153.6216476
01 May 2022 22:22:27.425    01 May 2022 22:22:35.671      8.2457367447    Earth           Penumbra    69            2153.3676105
01 May 2022 22:22:35.671    01 May 2022 22:58:12.486      2136.8154535    Earth           Umbra       69            2153.3676105
01 May 2022 22:58:12.486    01 May 2022 22:58:20.793      8.3064202568    Earth           Penumbra    69            2153.3676105
01 May 2022 23:55:54.859    01 May 2022 23:56:03.109      8.2499712822    Earth           Penumbra    70            2144.8019971
01 May 2022 23:56:03.109    02 May 2022 00:31:39.661      2136.5520258    Earth           Umbra       70            2144.8019971
02 May 2022 01:29:22.285    02 May 2022 01:29:30.539      8.2544795936    Earth           Penumbra    71            2152.8565296
02 May 2022 01:29:30.539    02 May 2022 02:05:06.825      2136.2854222    Earth           Umbra       71            2152.8565296
02 May 2022 02:05:06.825    02 May 2022 02:05:15.141      8.3166278433    Earth           Penumbra    71            2152.8565296
02 May 2022 03:02:57.989    02 May 2022 03:38:33.996      2136.0067908    Earth           Umbra       72            2144.3287482
02 May 2022 03:38:33.996    02 May 2022 03:38:42.318      8.3219574764    Earth           Penumbra    72            2144.3287482
02 May 2022 04:36:17.243    02 May 2022 04:36:25.507      8.2640409353    Earth           Penumbra    73            2152.3004546
02 May 2022 04:36:25.507    02 May 2022 05:12:01.216      2135.7090385    Earth           Umbra       73            2152.3004546
02 May 2022 05:12:01.216    02 May 2022 05:12:09.544      8.3273751196    Earth           Penumbra    73            2152.3004546
02 May 2022 06:09:44.833    02 May 2022 06:09:53.102      8.2691470860    Earth           Penumbra    74            2143.6626764
02 May 2022 06:09:53.102    02 May 2022 06:45:28.496      2135.3935294    Earth           Umbra       74            2143.6626764
02 May 2022 07:43:12.456    02 May 2022 07:43:20.731      8.2743670209    Earth           Penumbra    75            2151.6749859
02 May 2022 07:43:20.731    02 May 2022 08:18:55.793      2135.0620064    Earth           Umbra       75            2151.6749859
02 May 2022 08:18:55.793    02 May 2022 08:19:04.131      8.3386124228    Earth           Penumbra    75            2151.6749859
02 May 2022 09:16:40.057    02 May 2022 09:16:48.336      8.2795366645    Earth           Penumbra    76            2151.3337844
02 May 2022 09:16:48.336    02 May 2022 09:52:23.046      2134.7099788    Earth           Umbra       76            2151.3337844
02 May 2022 09:52:23.046    02 May 2022 09:52:31.390      8.3442689502    Earth           Penumbra    76            2151.3337844
02 May 2022 10:50:07.608    02 May 2022 10:50:15.893      8.2846654463    Earth           Penumbra    77            2150.9697471
02 May 2022 10:50:15.893    02 May 2022 11:25:50.228      2134.3352184    Earth           Umbra       77            2150.9697471
02 May 2022 11:25:50.228    02 May 2022 11:25:58.578      8.3498632419    Earth           Penumbra    77            2150.9697471
02 May 2022 12:23:35.126    02 May 2022 12:23:43.416      8.2899017259    Earth           Penumbra    78            2150.5891809
02 May 2022 12:23:43.416    02 May 2022 12:59:17.359      2133.9436765    Earth           Umbra       78            2150.5891809
02 May 2022 12:59:17.359    02 May 2022 12:59:25.715      8.3556027501    Earth           Penumbra    78            2150.5891809
02 May 2022 13:57:02.659    02 May 2022 13:57:10.954      8.2953275414    Earth           Penumbra    79            2150.1967686
02 May 2022 13:57:10.954    02 May 2022 14:32:44.494      2133.5397018    Earth           Umbra       79            2150.1967686
02 May 2022 14:32:44.494    02 May 2022 14:32:52.856      8.3617392462    Earth           Penumbra    79            2150.1967686
02 May 2022 15:30:30.257    02 May 2022 15:30:38.558      8.3009004593    Earth           Penumbra    80            2149.7888175
02 May 2022 15:30:38.558    02 May 2022 16:06:11.677      2133.1196795    Earth           Umbra       80            2149.7888175
02 May 2022 16:06:11.677    02 May 2022 16:06:20.046      8.3682375262    Earth           Penumbra    80            2149.7888175
02 May 2022 17:03:57.920    02 May 2022 17:04:06.227      8.3065642160    Earth           Penumbra    81            2140.9885340
02 May 2022 17:04:06.227    02 May 2022 17:39:38.908      2132.6819697    Earth           Umbra       81            2140.9885340
02 May 2022 18:37:25.600    02 May 2022 18:37:33.913      8.3123577875    Earth           Penumbra    82            2148.9276342
02 May 2022 18:37:33.913    02 May 2022 19:13:06.147      2132.2339908    Earth           Umbra       82            2148.9276342
02 May 2022 19:13:06.147    02 May 2022 19:13:14.528      8.3812856348    Earth           Penumbra    82            2148.9276342
02 May 2022 20:10:53.262    02 May 2022 20:11:01.580      8.3184059593    Earth           Penumbra    83            2148.4903160
02 May 2022 20:11:01.580    02 May 2022 20:46:33.364      2131.7839982    Earth           Umbra       83            2148.4903160
02 May 2022 20:46:33.364    02 May 2022 20:46:41.752      8.3879118436    Earth           Penumbra    83            2148.4903160
02 May 2022 21:44:20.909    02 May 2022 21:44:29.234      8.3248526906    Earth           Penumbra    84            2148.0539682
02 May 2022 21:44:29.234    02 May 2022 22:20:00.568      2131.3341254    Earth           Umbra       84            2148.0539682
02 May 2022 22:20:00.568    02 May 2022 22:20:08.963      8.3949900465    Earth           Penumbra    84            2148.0539682
02 May 2022 23:17:56.885    02 May 2022 23:53:27.769      2130.8840207    Earth           Umbra       85            2139.2865894
02 May 2022 23:53:27.769    02 May 2022 23:53:36.172      8.4025686490    Earth           Penumbra    85            2139.2865894
03 May 2022 00:51:16.193    03 May 2022 00:51:24.531      8.3389044274    Earth           Penumbra    86            2147.1811210
03 May 2022 00:51:24.531    03 May 2022 01:26:54.963      2130.4317814    Earth           Umbra       86            2147.1811210
03 May 2022 01:26:54.963    03 May 2022 01:27:03.374      8.4104351699    Earth           Penumbra    86            2147.1811210
03 May 2022 02:24:43.847    03 May 2022 02:24:52.193      8.3462441457    Earth           Penumbra    87            2146.7347102
03 May 2022 02:24:52.193    03 May 2022 03:00:22.163      2129.9700908    Earth           Umbra       87            2146.7347102
03 May 2022 03:00:22.163    03 May 2022 03:00:30.581      8.4183752420    Earth           Penumbra    87            2146.7347102
03 May 2022 03:58:11.563    03 May 2022 03:58:19.917      8.3537309663    Earth           Penumbra    88            2137.8446476
03 May 2022 03:58:19.917    03 May 2022 04:33:49.408      2129.4909167    Earth           Umbra       88            2137.8446476
03 May 2022 05:31:47.724    03 May 2022 06:07:16.718      2128.9938347    Earth           Umbra       89            2137.4282758
03 May 2022 06:07:16.718    03 May 2022 06:07:25.152      8.4344411502    Earth           Penumbra    89            2137.4282758
