Spacecraft: HSEYE17

Start Time (UTC)            Stop Time (UTC)               Duration (s)    Occ Body        Type        Event Number  Total Duration (s)
28 Apr 2022 11:57:15.792    28 Apr 2022 11:57:26.327      10.535619780    Earth           Penumbra    16            2013.2640372
28 Apr 2022 12:57:23.405    28 Apr 2022 12:57:33.913      10.508151236    Earth           Penumbra    17            2012.9151597
28 Apr 2022 12:57:33.913    28 Apr 2022 13:30:45.779      1991.8661106    Earth           Umbra       17            2012.9151597
28 Apr 2022 13:30:45.779    28 Apr 2022 13:30:56.320      10.540897865    Earth           Penumbra    17            2012.9151597
28 Apr 2022 14:30:53.745    28 Apr 2022 14:31:04.260      10.514558048    Earth           Penumbra    18            2012.5711648
28 Apr 2022 14:31:04.260    28 Apr 2022 15:04:15.771      1991.5110164    Earth           Umbra       18            2012.5711648
28 Apr 2022 15:04:15.771    28 Apr 2022 15:04:26.316      10.545590369    Earth           Penumbra    18            2012.5711648
28 Apr 2022 16:04:24.034    28 Apr 2022 16:04:34.554      10.520320502    Earth           Penumbra    19            2012.2448209
28 Apr 2022 16:04:34.554    28 Apr 2022 16:37:45.729      1991.1751762    Earth           Umbra       19            2012.2448209
28 Apr 2022 16:37:45.729    28 Apr 2022 16:37:56.279      10.549324192    Earth           Penumbra    19            2012.2448209
28 Apr 2022 17:37:54.286    28 Apr 2022 17:38:04.812      10.525760776    Earth           Penumbra    20            2011.9550999
28 Apr 2022 17:38:04.812    28 Apr 2022 18:11:15.689      1990.8768909    Earth           Umbra       20            2011.9550999
28 Apr 2022 18:11:15.689    28 Apr 2022 18:11:26.241      10.552448232    Earth           Penumbra    20            2011.9550999
28 Apr 2022 19:11:24.542    28 Apr 2022 19:11:35.073      10.531225253    Earth           Penumbra    21            2011.7040150
28 Apr 2022 19:11:35.073    28 Apr 2022 19:44:45.690      1990.6172093    Earth           Umbra       21            2011.7040150
28 Apr 2022 19:44:45.690    28 Apr 2022 19:44:56.246      10.555580445    Earth           Penumbra    21            2011.7040150
28 Apr 2022 20:44:54.803    28 Apr 2022 20:45:05.340      10.536732792    Earth           Penumbra    22            2011.4804429
28 Apr 2022 20:45:05.340    28 Apr 2022 21:18:15.725      1990.3848262    Earth           Umbra       22            2011.4804429
28 Apr 2022 21:18:15.725    28 Apr 2022 21:18:26.284      10.558883962    Earth           Penumbra    22            2011.4804429
28 Apr 2022 22:18:25.051    28 Apr 2022 22:18:35.593      10.541940783    Earth           Penumbra    23            2011.2768941
28 Apr 2022 22:18:35.593    28 Apr 2022 22:51:45.766      1990.1730685    Earth           Umbra       23            2011.2768941
28 Apr 2022 22:51:45.766    28 Apr 2022 22:51:56.328      10.561884788    Earth           Penumbra    23            2011.2768941
28 Apr 2022 23:51:55.301    28 Apr 2022 23:52:05.848      10.546449409    Earth           Penumbra    24            2011.0922375
28 Apr 2022 23:52:05.848    29 Apr 2022 00:25:15.830      1989.9818102    Earth           Umbra       24            2011.0922375
29 Apr 2022 00:25:15.830    29 Apr 2022 00:25:26.394      10.563977854    Earth           Penumbra    24            2011.0922375
29 Apr 2022 01:25:25.592    29 Apr 2022 01:25:36.143      10.550176317    Earth           Penumbra    25            2010.9258169
29 Apr 2022 01:25:36.143    29 Apr 2022 01:58:45.953      1989.8105698    Earth           Umbra       25            2010.9258169
29 Apr 2022 01:58:45.953    29 Apr 2022 01:58:56.518      10.565070750    Earth           Penumbra    25            2010.9258169
29 Apr 2022 02:58:55.917    29 Apr 2022 02:59:06.471      10.553395282    Earth           Penumbra    26            2010.7774107
29 Apr 2022 02:59:06.471    29 Apr 2022 03:32:16.129      1989.6583852    Earth           Umbra       26            2010.7774107
29 Apr 2022 03:32:16.129    29 Apr 2022 03:32:26.695      10.565630242    Earth           Penumbra    26            2010.7774107
29 Apr 2022 04:32:26.212    29 Apr 2022 04:32:36.768      10.556298983    Earth           Penumbra    27            2010.6482727
29 Apr 2022 04:32:36.768    29 Apr 2022 05:05:46.294      1989.5258899    Earth           Umbra       27            2010.6482727
29 Apr 2022 05:05:46.294    29 Apr 2022 05:05:56.860      10.566083807    Earth           Penumbra    27            2010.6482727
29 Apr 2022 06:05:56.410    29 Apr 2022 06:06:06.969      10.558717058    Earth           Penumbra    28            2010.5399176
29 Apr 2022 06:06:06.969    29 Apr 2022 06:39:16.384      1989.4148974    Earth           Umbra       28            2010.5399176
29 Apr 2022 06:39:16.384    29 Apr 2022 06:39:26.950      10.566303204    Earth           Penumbra    28            2010.5399176
29 Apr 2022 07:39:26.506    29 Apr 2022 07:39:37.067      10.560487001    Earth           Penumbra    29            2010.4576758
29 Apr 2022 07:39:37.067    29 Apr 2022 08:12:46.398      1989.3312392    Earth           Umbra       29            2010.4576758
29 Apr 2022 08:12:46.398    29 Apr 2022 08:12:56.964      10.565949592    Earth           Penumbra    29            2010.4576758
29 Apr 2022 09:12:56.561    29 Apr 2022 09:13:07.123      10.561849270    Earth           Penumbra    30            2010.4116575
29 Apr 2022 09:13:07.123    29 Apr 2022 09:46:16.407      1989.2846897    Earth           Umbra       30            2010.4116575
29 Apr 2022 09:46:16.407    29 Apr 2022 09:46:26.972      10.565118527    Earth           Penumbra    30            2010.4116575
29 Apr 2022 10:46:26.650    29 Apr 2022 10:46:37.213      10.563175078    Earth           Penumbra    31            2010.4037105
29 Apr 2022 10:46:37.213    29 Apr 2022 11:19:46.489      1989.2762493    Earth           Umbra       31            2010.4037105
29 Apr 2022 11:19:46.489    29 Apr 2022 11:19:57.054      10.564286204    Earth           Penumbra    31            2010.4037105
29 Apr 2022 12:19:56.794    29 Apr 2022 12:20:07.358      10.564400931    Earth           Penumbra    32            2010.4181656
29 Apr 2022 12:20:07.358    29 Apr 2022 12:53:16.648      1989.2902278    Earth           Umbra       32            2010.4181656
29 Apr 2022 12:53:16.648    29 Apr 2022 12:53:27.212      10.563536861    Earth           Penumbra    32            2010.4181656
29 Apr 2022 13:53:26.938    29 Apr 2022 13:53:37.503      10.565102182    Earth           Penumbra    33            2010.4389064
29 Apr 2022 13:53:37.503    29 Apr 2022 14:26:46.814      1989.3114661    Earth           Umbra       33            2010.4389064
29 Apr 2022 14:26:46.814    29 Apr 2022 14:26:57.377      10.562338040    Earth           Penumbra    33            2010.4389064
29 Apr 2022 15:26:57.024    29 Apr 2022 15:27:07.589      10.565073893    Earth           Penumbra    34            2010.4716810
29 Apr 2022 15:27:07.589    29 Apr 2022 16:00:16.935      1989.3464111    Earth           Umbra       34            2010.4716810
29 Apr 2022 16:00:16.935    29 Apr 2022 16:00:27.495      10.560195940    Earth           Penumbra    34            2010.4716810
29 Apr 2022 17:00:27.059    29 Apr 2022 17:00:37.623      10.564595496    Earth           Penumbra    35            2010.5363410
29 Apr 2022 17:00:37.623    29 Apr 2022 17:33:47.038      1989.4144564    Earth           Umbra       35            2010.5363410
29 Apr 2022 17:33:47.038    29 Apr 2022 17:33:57.595      10.557289096    Earth           Penumbra    35            2010.5363410
29 Apr 2022 18:33:57.087    29 Apr 2022 18:34:07.651      10.564067436    Earth           Penumbra    36            2010.6413042
29 Apr 2022 18:34:07.651    29 Apr 2022 19:07:17.174      1989.5230183    Earth           Umbra       36            2010.6413042
29 Apr 2022 19:07:17.174    29 Apr 2022 19:07:27.729      10.554218490    Earth           Penumbra    36            2010.6413042
29 Apr 2022 20:07:27.119    29 Apr 2022 20:07:37.683      10.563574266    Earth           Penumbra    37            2010.7784061
29 Apr 2022 20:07:37.683    29 Apr 2022 20:40:47.347      1989.6635451    Earth           Umbra       37            2010.7784061
29 Apr 2022 20:40:47.347    29 Apr 2022 20:40:57.898      10.551286815    Earth           Penumbra    37            2010.7784061
29 Apr 2022 21:40:57.133    29 Apr 2022 21:41:07.696      10.562802607    Earth           Penumbra    38            2010.9378959
29 Apr 2022 21:41:07.696    29 Apr 2022 22:14:17.523      1989.8269205    Earth           Umbra       38            2010.9378959
29 Apr 2022 22:14:17.523    29 Apr 2022 22:14:28.071      10.548172833    Earth           Penumbra    38            2010.9378959
29 Apr 2022 23:14:27.132    29 Apr 2022 23:14:37.694      10.561330011    Earth           Penumbra    39            2011.1159615
29 Apr 2022 23:14:37.694    29 Apr 2022 23:47:47.704      1990.0103547    Earth           Umbra       39            2011.1159615
29 Apr 2022 23:47:47.704    29 Apr 2022 23:47:58.248      10.544276820    Earth           Penumbra    39            2011.1159615
30 Apr 2022 00:47:57.155    30 Apr 2022 00:48:07.714      10.559030750    Earth           Penumbra    40            2011.3111686
30 Apr 2022 00:48:07.714    30 Apr 2022 01:21:17.927      1990.2127795    Earth           Umbra       40            2011.3111686
30 Apr 2022 01:21:17.927    30 Apr 2022 01:21:28.466      10.539358319    Earth           Penumbra    40            2011.3111686
30 Apr 2022 02:21:27.208    30 Apr 2022 02:21:37.764      10.556165082    Earth           Penumbra    41            2011.5237501
30 Apr 2022 02:21:37.764    30 Apr 2022 02:54:48.197      1990.4338047    Earth           Umbra       41            2011.5237501
30 Apr 2022 02:54:48.197    30 Apr 2022 02:54:58.731      10.533780372    Earth           Penumbra    41            2011.5237501
30 Apr 2022 03:54:57.235    30 Apr 2022 03:55:07.788      10.552995151    Earth           Penumbra    42            2011.7560625
30 Apr 2022 03:55:07.788    30 Apr 2022 04:28:18.463      1990.6750020    Earth           Umbra       42            2011.7560625
30 Apr 2022 04:28:18.463    30 Apr 2022 04:28:28.992      10.528065381    Earth           Penumbra    42            2011.7560625
30 Apr 2022 05:28:27.168    30 Apr 2022 05:28:37.718      10.549428861    Earth           Penumbra    43            2012.0096708
30 Apr 2022 05:28:37.718    30 Apr 2022 06:01:48.656      1990.9379783    Earth           Umbra       43            2012.0096708
30 Apr 2022 06:01:48.656    30 Apr 2022 06:01:59.178      10.522263637    Earth           Penumbra    43            2012.0096708
30 Apr 2022 07:01:56.985    30 Apr 2022 07:02:07.530      10.545259702    Earth           Penumbra    44            2012.2875033
30 Apr 2022 07:02:07.530    30 Apr 2022 07:35:18.757      1991.2262060    Earth           Umbra       44            2012.2875033
30 Apr 2022 07:35:18.757    30 Apr 2022 07:35:29.273      10.516037559    Earth           Penumbra    44            2012.2875033
30 Apr 2022 08:35:26.739    30 Apr 2022 08:35:37.280      10.540637921    Earth           Penumbra    45            2012.5984626
30 Apr 2022 08:35:37.280    30 Apr 2022 09:08:48.828      1991.5485102    Earth           Umbra       45            2012.5984626
30 Apr 2022 09:08:48.828    30 Apr 2022 09:08:59.338      10.509314539    Earth           Penumbra    45            2012.5984626
30 Apr 2022 10:08:56.513    30 Apr 2022 10:09:07.049      10.535952961    Earth           Penumbra    46            2012.9482744
30 Apr 2022 10:09:07.049    30 Apr 2022 10:42:18.959      1991.9098336    Earth           Umbra       46            2012.9482744
30 Apr 2022 10:42:18.959    30 Apr 2022 10:42:29.461      10.502487794    Earth           Penumbra    46            2012.9482744
30 Apr 2022 11:42:26.340    30 Apr 2022 11:42:36.871      10.531253542    Earth           Penumbra    47            2013.3253060
30 Apr 2022 11:42:36.871    30 Apr 2022 12:15:49.169      1992.2982713    Earth           Umbra       47            2013.3253060
30 Apr 2022 12:15:49.169    30 Apr 2022 12:15:59.665      10.495781119    Earth           Penumbra    47            2013.3253060
30 Apr 2022 13:15:56.171    30 Apr 2022 13:16:06.697      10.526132619    Earth           Penumbra    48            2013.7098125
30 Apr 2022 13:16:06.697    30 Apr 2022 13:49:19.392      1992.6948795    Earth           Umbra       48            2013.7098125
30 Apr 2022 13:49:19.392    30 Apr 2022 13:49:29.881      10.488800355    Earth           Penumbra    48            2013.7098125
30 Apr 2022 14:49:25.940    30 Apr 2022 14:49:36.460      10.520282469    Earth           Penumbra    49            2014.0994192
30 Apr 2022 14:49:36.460    30 Apr 2022 15:22:49.558      1993.0981381    Earth           Umbra       49            2014.0994192
30 Apr 2022 15:22:49.558    30 Apr 2022 15:23:00.039      10.480998585    Earth           Penumbra    49            2014.0994192
30 Apr 2022 16:22:55.645    30 Apr 2022 16:23:06.159      10.513905832    Earth           Penumbra    50            2014.5119304
30 Apr 2022 16:23:06.159    30 Apr 2022 16:56:19.685      1993.5256431    Earth           Umbra       50            2014.5119304
30 Apr 2022 16:56:19.685    30 Apr 2022 16:56:30.157      10.472381464    Earth           Penumbra    50            2014.5119304
30 Apr 2022 17:56:25.333    30 Apr 2022 17:56:35.841      10.507438041    Earth           Penumbra    51            2014.9614455
30 Apr 2022 17:56:35.841    30 Apr 2022 18:29:49.831      1993.9905311    Earth           Umbra       51            2014.9614455
30 Apr 2022 18:29:49.831    30 Apr 2022 18:30:00.295      10.463476426    Earth           Penumbra    51            2014.9614455
30 Apr 2022 19:29:55.024    30 Apr 2022 19:30:05.525      10.501035943    Earth           Penumbra    52            2015.4447250
30 Apr 2022 19:30:05.525    30 Apr 2022 20:03:20.014      1994.4890224    Earth           Umbra       52            2015.4447250
30 Apr 2022 20:03:20.014    30 Apr 2022 20:03:30.468      10.454666626    Earth           Penumbra    52            2015.4447250
30 Apr 2022 21:03:24.693    30 Apr 2022 21:03:35.188      10.494422936    Earth           Penumbra    53            2015.9514029
30 Apr 2022 21:03:35.188    30 Apr 2022 21:36:50.199      1995.0111929    Earth           Umbra       53            2015.9514029
30 Apr 2022 21:36:50.199    30 Apr 2022 21:37:00.645      10.445787048    Earth           Penumbra    53            2015.9514029
30 Apr 2022 22:36:54.336    30 Apr 2022 22:37:04.823      10.487169027    Earth           Penumbra    54            2016.4746228
30 Apr 2022 22:37:04.823    30 Apr 2022 23:10:20.374      1995.5511332    Earth           Umbra       54            2016.4746228
30 Apr 2022 23:10:20.374    30 Apr 2022 23:10:30.811      10.436320631    Earth           Penumbra    54            2016.4746228
01 May 2022 00:10:23.985    01 May 2022 00:10:34.464      10.479108570    Earth           Penumbra    55            2017.0109488
01 May 2022 00:10:34.464    01 May 2022 00:43:50.570      1996.1059019    Earth           Umbra       55            2017.0109488
01 May 2022 00:43:50.570    01 May 2022 00:44:00.996      10.425938282    Earth           Penumbra    55            2017.0109488
01 May 2022 01:43:53.659    01 May 2022 01:44:04.129      10.470476991    Earth           Penumbra    56            2017.5603964
01 May 2022 01:44:04.129    01 May 2022 02:17:20.804      1996.6750619    Earth           Umbra       56            2017.5603964
01 May 2022 02:17:20.804    01 May 2022 02:17:31.219      10.414857510    Earth           Penumbra    56            2017.5603964
01 May 2022 03:17:23.315    01 May 2022 03:17:33.777      10.461582954    Earth           Penumbra    57            2018.1269012
01 May 2022 03:17:33.777    01 May 2022 03:50:51.038      1997.2617201    Earth           Umbra       57            2018.1269012
01 May 2022 03:50:51.038    01 May 2022 03:51:01.442      10.403598205    Earth           Penumbra    57            2018.1269012
01 May 2022 04:50:52.881    01 May 2022 04:51:03.334      10.452417028    Earth           Penumbra    58            2018.7133391
01 May 2022 04:51:03.334    01 May 2022 05:24:21.202      1997.8685423    Earth           Umbra       58            2018.7133391
01 May 2022 05:24:21.202    01 May 2022 05:24:31.595      10.392379761    Earth           Penumbra    58            2018.7133391
01 May 2022 06:24:22.324    01 May 2022 06:24:32.766      10.442761704    Earth           Penumbra    59            2019.3206796
01 May 2022 06:24:32.766    01 May 2022 06:57:51.263      1998.4969681    Earth           Umbra       59            2019.3206796
01 May 2022 06:57:51.263    01 May 2022 06:58:01.644      10.380949778    Earth           Penumbra    59            2019.3206796
01 May 2022 07:57:51.685    01 May 2022 07:58:02.117      10.432681104    Earth           Penumbra    60            2019.9551379
01 May 2022 07:58:02.117    01 May 2022 08:31:21.271      1999.1533431    Earth           Umbra       60            2019.9551379
01 May 2022 08:31:21.271    01 May 2022 08:31:31.640      10.369113693    Earth           Penumbra    60            2019.9551379
01 May 2022 09:31:21.050    01 May 2022 09:31:31.473      10.422539210    Earth           Penumbra    61            2020.6248603
01 May 2022 09:31:31.473    01 May 2022 10:04:51.318      1999.8451950    Earth           Umbra       61            2020.6248603
01 May 2022 10:04:51.318    01 May 2022 10:05:01.675      10.357126105    Earth           Penumbra    61            2020.6248603
01 May 2022 11:04:50.466    01 May 2022 11:05:00.879      10.412479041    Earth           Penumbra    62            2021.3235983
01 May 2022 11:05:00.879    01 May 2022 11:38:21.444      2000.5658427    Earth           Umbra       62            2021.3235983
01 May 2022 11:38:21.444    01 May 2022 11:38:31.790      10.345276503    Earth           Penumbra    62            2021.3235983
01 May 2022 12:38:19.893    01 May 2022 12:38:30.296      10.402147297    Earth           Penumbra    63            2022.0307497
01 May 2022 12:38:30.296    01 May 2022 13:11:51.591      2001.2952701    Earth           Umbra       63            2022.0307497
01 May 2022 13:11:51.591    01 May 2022 13:12:01.924      10.333332291    Earth           Penumbra    63            2022.0307497
01 May 2022 14:11:49.260    01 May 2022 14:11:59.651      10.391164280    Earth           Penumbra    64            2022.7360148
01 May 2022 14:11:59.651    01 May 2022 14:45:21.675      2002.0240889    Earth           Umbra       64            2022.7360148
01 May 2022 14:45:21.675    01 May 2022 14:45:31.996      10.320761637    Earth           Penumbra    64            2022.7360148
01 May 2022 15:45:18.551    01 May 2022 15:45:28.931      10.379637487    Earth           Penumbra    65            2023.4524372
01 May 2022 15:45:28.931    01 May 2022 16:18:51.696      2002.7653703    Earth           Umbra       65            2023.4524372
01 May 2022 16:18:51.696    01 May 2022 16:19:02.004      10.307429382    Earth           Penumbra    65            2023.4524372
01 May 2022 17:18:47.815    01 May 2022 17:18:58.183      10.368004453    Earth           Penumbra    66            2024.1979716
01 May 2022 17:18:58.183    01 May 2022 17:52:21.720      2003.5362277    Earth           Umbra       66            2024.1979716
01 May 2022 17:52:21.720    01 May 2022 17:52:32.013      10.293739429    Earth           Penumbra    66            2024.1979716
01 May 2022 18:52:17.081    01 May 2022 18:52:27.438      10.356495262    Earth           Penumbra    67            2024.9753883
01 May 2022 18:52:27.438    01 May 2022 19:25:51.777      2004.3387870    Earth           Umbra       67            2024.9753883
01 May 2022 19:25:51.777    01 May 2022 19:26:02.057      10.280106054    Earth           Penumbra    67            2024.9753883
01 May 2022 20:25:46.328    01 May 2022 20:25:56.673      10.344888002    Earth           Penumbra    68            2025.7756568
01 May 2022 20:25:56.673    01 May 2022 20:59:21.837      2005.1642741    Earth           Umbra       68            2025.7756568
01 May 2022 20:59:21.837    01 May 2022 20:59:32.104      10.266494681    Earth           Penumbra    68            2025.7756568
01 May 2022 21:59:15.539    01 May 2022 21:59:25.872      10.332750797    Earth           Penumbra    69            2026.5895332
01 May 2022 21:59:25.872    01 May 2022 22:32:51.876      2006.0042769    Earth           Umbra       69            2026.5895332
01 May 2022 22:32:51.876    01 May 2022 22:33:02.128      10.252505494    Earth           Penumbra    69            2026.5895332
01 May 2022 23:32:44.742    01 May 2022 23:32:55.062      10.319879651    Earth           Penumbra    70            2027.4109320
01 May 2022 23:32:55.062    02 May 2022 00:06:21.915      2006.8532571    Earth           Umbra       70            2027.4109320
02 May 2022 00:06:21.915    02 May 2022 00:06:32.153      10.237795254    Earth           Penumbra    70            2027.4109320
02 May 2022 01:06:13.964    02 May 2022 01:06:24.271      10.306474473    Earth           Penumbra    71            2028.2386168
02 May 2022 01:06:24.271    02 May 2022 01:39:51.980      2007.7097008    Earth           Umbra       71            2028.2386168
02 May 2022 01:39:51.980    02 May 2022 01:40:02.203      10.222441598    Earth           Penumbra    71            2028.2386168
02 May 2022 02:39:43.176    02 May 2022 02:39:53.469      10.292870330    Earth           Penumbra    72            2029.0777999
02 May 2022 02:39:53.469    02 May 2022 03:13:22.047      2008.5780447    Earth           Umbra       72            2029.0777999
02 May 2022 03:13:22.047    02 May 2022 03:13:32.254      10.206884891    Earth           Penumbra    72            2029.0777999
02 May 2022 04:13:12.308    02 May 2022 04:13:22.587      10.279130086    Earth           Penumbra    73            2029.9338035
02 May 2022 04:13:22.587    02 May 2022 04:46:52.050      2009.4632214    Earth           Umbra       73            2029.9338035
02 May 2022 04:46:52.050    02 May 2022 04:47:02.242      10.191452026    Earth           Penumbra    73            2029.9338035
02 May 2022 05:46:41.313    02 May 2022 05:46:51.578      10.265063576    Earth           Penumbra    74            2030.8069358
02 May 2022 05:46:51.578    02 May 2022 06:20:21.944      2010.3658477    Earth           Umbra       74            2030.8069358
02 May 2022 06:20:21.944    02 May 2022 06:20:32.120      10.176024504    Earth           Penumbra    74            2030.8069358
02 May 2022 07:20:10.223    02 May 2022 07:20:20.473      10.250650055    Earth           Penumbra    75            2031.6999206
02 May 2022 07:20:20.473    02 May 2022 07:53:51.762      2011.2889115    Earth           Umbra       75            2031.6999206
02 May 2022 07:53:51.762    02 May 2022 07:54:01.922      10.160359042    Earth           Penumbra    75            2031.6999206
02 May 2022 08:53:39.121    02 May 2022 08:53:49.357      10.236207931    Earth           Penumbra    76            2032.6212867
02 May 2022 08:53:49.357    02 May 2022 09:27:21.598      2012.2405213    Earth           Umbra       76            2032.6212867
02 May 2022 09:27:21.598    02 May 2022 09:27:31.742      10.144557478    Earth           Penumbra    76            2032.6212867
02 May 2022 10:27:08.068    02 May 2022 10:27:18.290      10.221938998    Earth           Penumbra    77            2033.5703738
02 May 2022 10:27:18.290    02 May 2022 11:00:51.510      2013.2195328    Earth           Umbra       77            2033.5703738
02 May 2022 11:00:51.510    02 May 2022 11:01:01.638      10.128902073    Earth           Penumbra    77            2033.5703738
02 May 2022 12:00:37.036    02 May 2022 12:00:47.243      10.207571054    Earth           Penumbra    78            2034.5285765
02 May 2022 12:00:47.243    02 May 2022 12:34:21.451      2014.2077026    Earth           Umbra       78            2034.5285765
02 May 2022 12:34:21.451    02 May 2022 12:34:31.564      10.113302933    Earth           Penumbra    78            2034.5285765
02 May 2022 13:34:05.947    02 May 2022 13:34:16.140      10.192683537    Earth           Penumbra    79            2035.4791554
02 May 2022 13:34:16.140    02 May 2022 14:07:51.329      2015.1891751    Earth           Umbra       79            2035.4791554
02 May 2022 14:07:51.329    02 May 2022 14:08:01.427      10.097296746    Earth           Penumbra    79            2035.4791554
02 May 2022 15:07:34.777    02 May 2022 15:07:44.954      10.177279275    Earth           Penumbra    80            2036.4284364
02 May 2022 15:07:44.954    02 May 2022 15:41:21.125      2016.1705066    Earth           Umbra       80            2036.4284364
02 May 2022 15:41:21.125    02 May 2022 15:41:31.205      10.080650600    Earth           Penumbra    80            2036.4284364
