Target: HSEYE17

Observer: Bahrain
Start Time (UTC)            Stop Time (UTC)               Duration (s)         
11 Jun 2022 11:09:41.141    11 Jun 2022 11:17:43.017      481.87619462    
11 Jun 2022 12:51:08.885    11 Jun 2022 12:52:03.860      54.974593373    
11 Jun 2022 19:24:01.498    11 Jun 2022 19:31:49.863      468.36519430    
11 Jun 2022 21:03:36.805    11 Jun 2022 21:06:17.909      161.10406826    
12 Jun 2022 10:29:04.053    12 Jun 2022 10:37:05.551      481.49786924    
12 Jun 2022 12:08:40.704    12 Jun 2022 12:12:54.075      253.37044381    
12 Jun 2022 18:43:32.242    12 Jun 2022 18:50:59.307      447.06526205    
12 Jun 2022 20:21:44.876    12 Jun 2022 20:27:05.866      320.98966817    
13 Jun 2022 09:48:35.889    13 Jun 2022 09:56:20.508      464.61887208    
13 Jun 2022 11:27:07.492    13 Jun 2022 11:32:52.246      344.75442781    
13 Jun 2022 18:03:08.019    13 Jun 2022 18:09:58.238      410.21893047    
13 Jun 2022 19:40:31.502    13 Jun 2022 19:47:11.583      400.08130440    
14 Jun 2022 09:08:18.283    14 Jun 2022 09:15:25.963      427.68050154    
14 Jun 2022 10:45:50.614    14 Jun 2022 10:52:36.829      406.21519728    
14 Jun 2022 17:22:50.070    14 Jun 2022 17:28:45.121      355.05079968    
14 Jun 2022 18:59:32.910    14 Jun 2022 19:06:58.535      445.62553031    
15 Jun 2022 08:28:15.120    15 Jun 2022 08:34:17.744      362.62423665    
15 Jun 2022 10:04:44.731    15 Jun 2022 10:12:12.937      448.20593304    
15 Jun 2022 16:42:42.258    15 Jun 2022 16:47:15.829      273.57117003    
15 Jun 2022 18:18:43.254    15 Jun 2022 18:26:32.269      469.01473878    
16 Jun 2022 07:48:38.480    16 Jun 2022 07:52:43.485      245.00511439    
16 Jun 2022 09:23:47.962    16 Jun 2022 09:31:42.189      474.22671325    
16 Jun 2022 16:03:03.195    16 Jun 2022 16:05:11.520      128.32447464    
16 Jun 2022 17:38:00.047    16 Jun 2022 17:45:54.962      474.91515626    
17 Jun 2022 08:42:59.641    17 Jun 2022 08:51:04.973      485.33273485    
17 Jun 2022 10:23:43.357    17 Jun 2022 10:26:03.955      140.59754853    
17 Jun 2022 16:57:22.118    17 Jun 2022 17:05:07.478      465.36017891    
17 Jun 2022 18:36:31.227    17 Jun 2022 18:40:04.653      213.42615201    
18 Jun 2022 08:02:19.830    18 Jun 2022 08:10:20.938      481.10781246    
18 Jun 2022 09:41:38.834    18 Jun 2022 09:46:21.444      282.60992356    
18 Jun 2022 16:16:49.080    18 Jun 2022 16:24:09.891      440.81142006    
18 Jun 2022 17:54:48.751    18 Jun 2022 18:00:32.857      344.10655929    
19 Jun 2022 07:21:49.340    19 Jun 2022 07:29:28.980      459.63958689    
19 Jun 2022 09:00:05.897    19 Jun 2022 09:06:10.373      364.47647999    
19 Jun 2022 15:36:21.301    19 Jun 2022 15:43:01.526      400.22537612    
19 Jun 2022 17:13:34.794    19 Jun 2022 17:20:28.840      414.04554796    
20 Jun 2022 06:41:30.190    20 Jun 2022 06:48:26.786      416.59595972    
20 Jun 2022 08:18:47.348    20 Jun 2022 08:25:47.745      420.39668091    
20 Jun 2022 14:56:00.390    20 Jun 2022 15:01:40.484      340.09379345    
20 Jun 2022 16:32:33.821    20 Jun 2022 16:40:07.835      454.01382406    
21 Jun 2022 06:01:27.327    21 Jun 2022 06:07:09.112      341.78476635    
21 Jun 2022 07:37:39.237    21 Jun 2022 07:45:17.270      458.03264718    
21 Jun 2022 14:15:51.462    21 Jun 2022 14:20:01.381      249.91876173    
21 Jun 2022 15:51:41.110    21 Jun 2022 15:59:34.253      473.14323963    
22 Jun 2022 05:21:58.948    22 Jun 2022 05:25:17.469      198.52145420    
22 Jun 2022 06:56:40.092    22 Jun 2022 07:04:40.143      480.05146226    
22 Jun 2022 13:36:34.279    22 Jun 2022 13:37:24.235      49.955615052    
22 Jun 2022 15:10:54.555    22 Jun 2022 15:18:49.883      475.32877238    
23 Jun 2022 06:15:49.454    23 Jun 2022 06:23:56.531      487.07691198    
23 Jun 2022 07:56:04.197    23 Jun 2022 07:59:17.931      193.73363379    
23 Jun 2022 14:30:13.182    23 Jun 2022 14:37:55.378      462.19642841    
23 Jun 2022 16:08:59.526    23 Jun 2022 16:13:18.934      259.40794941    
24 Jun 2022 05:35:07.568    24 Jun 2022 05:43:05.885      478.31639982    
24 Jun 2022 07:14:08.372    24 Jun 2022 07:19:18.318      309.94584134    
24 Jun 2022 13:49:36.765    24 Jun 2022 13:56:50.639      433.87380241    
24 Jun 2022 15:27:23.119    24 Jun 2022 15:33:31.104      367.98535127    
25 Jun 2022 04:54:35.503    25 Jun 2022 05:02:06.829      451.32643136    
25 Jun 2022 06:32:35.584    25 Jun 2022 06:38:58.760      383.17547111    
25 Jun 2022 13:09:05.896    25 Jun 2022 13:15:34.759      388.86305342    
25 Jun 2022 14:46:08.681    25 Jun 2022 14:53:17.548      428.86753147    
26 Jun 2022 04:14:15.819    26 Jun 2022 04:20:56.494      400.67496537    
26 Jun 2022 05:51:15.704    26 Jun 2022 05:58:29.165      433.46057794    


Number of events : 243


Observer: Cape_Town
Start Time (UTC)            Stop Time (UTC)               Duration (s)         
27 Apr 2022 18:20:01.378    27 Apr 2022 18:23:16.651      195.27283441    
27 Apr 2022 19:54:33.412    27 Apr 2022 20:02:43.988      490.57622444    
27 Apr 2022 21:33:49.391    27 Apr 2022 21:39:20.903      331.51149899    
28 Apr 2022 00:52:49.669    28 Apr 2022 00:56:04.625      194.95644387    
28 Apr 2022 02:28:55.926    28 Apr 2022 02:36:34.741      458.81520052    
28 Apr 2022 04:06:42.738    28 Apr 2022 04:13:25.548      402.80977042    
28 Apr 2022 19:14:39.192    28 Apr 2022 19:22:47.326      488.13370317    
28 Apr 2022 20:53:21.055    28 Apr 2022 20:59:38.116      377.06129216    
29 Apr 2022 00:13:23.750    29 Apr 2022 00:15:09.954      106.20368805    
29 Apr 2022 01:49:07.217    29 Apr 2022 01:56:21.695      434.47811416    
29 Apr 2022 03:26:30.082    29 Apr 2022 03:33:55.119      445.03704653    
29 Apr 2022 18:34:50.978    29 Apr 2022 18:42:45.637      474.65929583    
29 Apr 2022 20:12:56.972    29 Apr 2022 20:19:52.315      415.34336895    
30 Apr 2022 01:09:19.416    30 Apr 2022 01:16:02.236      402.82024863    
30 Apr 2022 02:46:23.489    30 Apr 2022 02:54:13.792      470.30370313    
30 Apr 2022 17:55:09.925    30 Apr 2022 18:02:37.631      447.70649651    
30 Apr 2022 19:32:37.152    30 Apr 2022 19:40:03.573      446.42048583    
30 Apr 2022 21:13:37.974    30 Apr 2022 21:15:54.997      137.02309410    
01 May 2022 00:29:32.439    01 May 2022 00:35:36.453      364.01400953    
01 May 2022 02:06:20.903    01 May 2022 02:14:23.457      482.55375456    
01 May 2022 17:15:38.122    01 May 2022 17:22:21.075      402.95301295    
01 May 2022 18:52:21.723    01 May 2022 19:00:11.785      470.06193028    
01 May 2022 20:32:44.403    01 May 2022 20:36:22.094      217.69105765    
01 May 2022 23:49:46.384    01 May 2022 23:55:04.318      317.93388800    
02 May 2022 01:26:21.121    02 May 2022 01:34:25.162      484.04056410    
02 May 2022 03:05:37.370    02 May 2022 03:09:10.439      213.06874818    
02 May 2022 16:36:20.074    02 May 2022 16:41:51.312      331.23790172    
02 May 2022 18:12:10.898    02 May 2022 18:20:16.712      485.81445781    
02 May 2022 19:51:59.827    02 May 2022 19:56:40.765      280.93792844    
02 May 2022 23:10:01.683    02 May 2022 23:14:25.535      263.85204684    
03 May 2022 00:46:23.365    03 May 2022 00:54:19.543      476.17765758    
03 May 2022 02:24:43.925    03 May 2022 02:30:17.627      333.70198072    
03 May 2022 15:57:30.717    03 May 2022 16:00:53.257      202.53966032    
03 May 2022 17:32:04.990    03 May 2022 17:40:17.974      492.98418229    
03 May 2022 19:11:20.610    03 May 2022 19:16:54.971      334.36053931    
03 May 2022 22:30:19.658    03 May 2022 22:33:39.006      199.34789215    
04 May 2022 00:06:27.107    04 May 2022 00:14:07.008      459.90093662    
04 May 2022 01:44:14.209    04 May 2022 01:50:56.551      402.34211114    
04 May 2022 16:52:04.461    04 May 2022 17:00:15.008      490.54683130    
04 May 2022 18:30:45.889    04 May 2022 18:37:05.813      379.92373514    
04 May 2022 21:50:45.640    04 May 2022 21:52:39.714      114.07420964    
04 May 2022 23:26:31.986    04 May 2022 23:33:47.829      435.84301259    
05 May 2022 01:03:54.979    05 May 2022 01:11:20.287      445.30879684    
05 May 2022 16:12:10.027    05 May 2022 16:20:06.981      476.95494510    
05 May 2022 17:50:15.459    05 May 2022 17:57:13.654      418.19524005    
05 May 2022 22:46:37.773    05 May 2022 22:53:22.188      404.41497036    
06 May 2022 00:23:41.926    06 May 2022 00:31:32.973      471.04714389    
06 May 2022 15:32:22.857    06 May 2022 15:39:52.587      449.73076447    
06 May 2022 17:09:49.351    06 May 2022 17:17:18.558      449.20710538    
06 May 2022 18:50:47.037    06 May 2022 18:53:12.507      145.46981421    
06 May 2022 22:06:44.369    06 May 2022 22:12:50.191      365.82114995    
06 May 2022 23:43:32.948    06 May 2022 23:51:36.549      483.60036268    
07 May 2022 14:52:45.074    07 May 2022 14:59:29.561      404.48718003    
07 May 2022 16:29:27.704    07 May 2022 16:37:20.411      472.70659350    
07 May 2022 18:09:48.331    07 May 2022 18:13:32.009      223.67824543    
07 May 2022 21:26:51.851    07 May 2022 21:32:11.837      319.98581121    
07 May 2022 23:03:26.818    07 May 2022 23:11:32.087      485.26900305    
08 May 2022 00:42:41.578    08 May 2022 00:46:18.398      216.82009577    
08 May 2022 14:13:21.273    08 May 2022 14:18:53.162      331.88928027    
08 May 2022 15:49:10.747    08 May 2022 15:57:18.968      488.22068752    
08 May 2022 17:28:57.883    08 May 2022 17:33:43.892      286.00918689    
08 May 2022 20:47:00.609    08 May 2022 20:51:26.887      266.27764818    
08 May 2022 22:23:22.746    08 May 2022 22:31:20.239      477.49368092    
09 May 2022 00:01:42.301    09 May 2022 00:07:19.013      336.71169615    
09 May 2022 13:34:26.851    09 May 2022 13:37:47.846      200.99458534    
09 May 2022 15:08:58.807    09 May 2022 15:17:13.840      495.03335425    
09 May 2022 16:48:12.648    09 May 2022 16:53:51.538      338.89003942    
09 May 2022 20:07:11.848    09 May 2022 20:10:34.377      202.52928645    
09 May 2022 21:43:20.199    09 May 2022 21:51:01.428      461.22907265    
09 May 2022 23:21:06.486    09 May 2022 23:27:51.626      405.13978380    
10 May 2022 14:28:52.366    10 May 2022 14:37:04.456      492.09015551    
10 May 2022 16:07:31.902    10 May 2022 16:13:55.926      384.02338946    
10 May 2022 19:27:30.257    10 May 2022 19:29:29.951      119.69398245    
10 May 2022 21:03:18.814    10 May 2022 21:10:35.938      437.12399129    
10 May 2022 22:40:41.134    10 May 2022 22:48:09.075      447.94043899    
11 May 2022 13:48:52.167    11 May 2022 13:56:49.963      477.79553882    
11 May 2022 15:26:55.501    11 May 2022 15:33:57.376      421.87520148    
11 May 2022 20:23:18.361    11 May 2022 20:30:03.968      405.60702881    
11 May 2022 22:00:21.978    11 May 2022 22:08:15.468      473.48966107    
12 May 2022 13:08:59.432    12 May 2022 13:16:29.015      449.58322453    
12 May 2022 14:46:23.508    12 May 2022 14:53:55.932      452.42458944    
12 May 2022 16:27:16.704    12 May 2022 16:29:53.013      156.30850360    
12 May 2022 19:43:18.739    12 May 2022 19:49:25.645      366.90528961    
12 May 2022 21:20:06.929    12 May 2022 21:28:12.741      485.81177193    
13 May 2022 12:29:16.385    13 May 2022 12:35:59.257      402.87178257    
13 May 2022 14:05:56.086    13 May 2022 14:13:51.470      475.38360511    
13 May 2022 15:46:13.409    13 May 2022 15:50:04.819      231.40988695    
13 May 2022 19:03:20.017    13 May 2022 19:08:40.994      320.97736626    
13 May 2022 20:39:54.771    13 May 2022 20:48:01.972      487.20099851    
13 May 2022 22:19:04.773    13 May 2022 22:22:53.319      228.54560392    
14 May 2022 11:49:47.911    14 May 2022 11:55:15.665      327.75379488    
14 May 2022 13:25:33.484    14 May 2022 13:33:43.733      490.24877292    
14 May 2022 15:05:17.587    14 May 2022 15:10:09.958      292.37103160    
14 May 2022 18:23:22.567    14 May 2022 18:27:49.820      267.25280320    
14 May 2022 19:59:44.721    14 May 2022 20:07:43.817      479.09635309    
14 May 2022 21:38:01.642    14 May 2022 21:43:45.677      344.03542617    
15 May 2022 11:10:51.221    15 May 2022 11:14:00.896      189.67479849    
15 May 2022 12:45:16.052    15 May 2022 12:53:32.322      496.26964966    
15 May 2022 14:24:26.844    15 May 2022 14:30:11.177      344.33341414    
15 May 2022 17:43:27.536    15 May 2022 17:46:51.240      203.70472327    
15 May 2022 19:19:36.251    15 May 2022 19:27:18.705      462.45363413    
15 May 2022 20:57:20.639    15 May 2022 21:04:11.438      410.79908945    
16 May 2022 12:05:04.300    16 May 2022 12:13:16.643      492.34355260    
16 May 2022 13:43:40.617    16 May 2022 13:50:09.307      388.69083108    
16 May 2022 17:03:39.323    16 May 2022 17:05:41.215      121.89202361    
16 May 2022 18:39:29.005    16 May 2022 18:46:46.931      437.92516283    
16 May 2022 20:16:49.843    16 May 2022 20:24:22.372      452.52879106    
17 May 2022 11:24:59.012    17 May 2022 11:32:55.808      476.79558699    
17 May 2022 13:02:58.823    17 May 2022 13:10:04.612      425.78862259    
17 May 2022 14:44:37.718    17 May 2022 14:45:32.551      54.832881584    
17 May 2022 17:59:22.756    17 May 2022 18:06:08.702      405.94557869    
17 May 2022 19:36:25.182    17 May 2022 19:44:22.399      477.21625617    
18 May 2022 10:45:01.487    18 May 2022 10:52:28.396      446.90918986    
18 May 2022 12:22:21.559    18 May 2022 12:29:57.103      455.54325274    
18 May 2022 14:03:09.563    18 May 2022 14:05:57.266      167.70361693    
18 May 2022 17:19:17.404    18 May 2022 17:25:24.155      366.75068844    
