Target: HSEYE7

Observer: Bahrain
Start Time (UTC)            Stop Time (UTC)               Duration (s)         
13 May 2022 16:31:30.497    13 May 2022 16:35:29.266      238.76918840    
13 May 2022 18:07:24.919    13 May 2022 18:15:37.601      492.68219270    
14 May 2022 07:40:36.485    14 May 2022 07:42:36.144      119.65939956    
14 May 2022 09:14:49.959    14 May 2022 09:22:52.878      482.91890798    
14 May 2022 15:55:23.837    14 May 2022 15:56:51.137      87.300456245    
14 May 2022 17:30:12.809    14 May 2022 17:38:23.741      490.93272490    
14 May 2022 19:10:57.168    14 May 2022 19:12:07.849      70.681901684    
15 May 2022 08:37:34.771    15 May 2022 08:45:40.866      486.09529012    
15 May 2022 10:17:57.538    15 May 2022 10:21:23.438      205.90012602    
15 May 2022 16:53:03.434    15 May 2022 17:01:03.263      479.82948096    
15 May 2022 18:32:06.044    15 May 2022 18:36:41.096      275.05202035    
16 May 2022 08:00:24.655    16 May 2022 08:08:24.117      479.46250511    
16 May 2022 09:39:49.470    16 May 2022 09:44:46.339      296.86898673    
16 May 2022 16:15:56.697    16 May 2022 16:23:36.121      459.42454487    
16 May 2022 17:54:11.088    16 May 2022 18:00:15.310      364.22165525    
17 May 2022 07:23:20.129    17 May 2022 07:31:01.974      461.84460567    
17 May 2022 09:01:56.123    17 May 2022 09:07:55.760      359.63664756    
17 May 2022 15:38:52.775    17 May 2022 15:46:01.996      429.22102923    
17 May 2022 17:16:31.054    17 May 2022 17:23:31.596      420.54134795    
18 May 2022 06:46:22.213    18 May 2022 06:53:33.282      431.06861275    
18 May 2022 08:24:11.435    18 May 2022 08:30:57.679      406.24404789    
18 May 2022 15:01:52.248    18 May 2022 15:08:20.174      387.92540983    
18 May 2022 16:38:59.284    18 May 2022 16:46:36.470      457.18608544    
19 May 2022 06:09:32.906    19 May 2022 06:15:55.905      382.99878258    
19 May 2022 07:46:33.288    19 May 2022 07:53:54.105      440.81690748    
19 May 2022 14:24:56.477    19 May 2022 14:30:29.167      332.69049173    
19 May 2022 16:01:33.060    19 May 2022 16:09:32.505      479.44482170    
20 May 2022 05:32:56.772    20 May 2022 05:38:05.140      308.36783963    
20 May 2022 07:09:00.724    20 May 2022 07:16:45.876      465.15173261    
20 May 2022 13:48:08.947    20 May 2022 13:52:25.380      256.43268392    
20 May 2022 15:24:10.976    20 May 2022 15:32:20.957      489.98090951    
21 May 2022 04:56:50.531    21 May 2022 04:59:44.127      173.59571590    
21 May 2022 06:31:33.299    21 May 2022 06:39:33.299      480.00042936    
21 May 2022 13:11:44.477    21 May 2022 13:13:53.901      129.42354048    
21 May 2022 14:46:52.239    21 May 2022 14:55:02.468      490.22951414    
22 May 2022 05:54:10.886    22 May 2022 06:02:16.361      485.47564860    
22 May 2022 07:34:49.781    22 May 2022 07:37:45.916      176.13506040    
22 May 2022 14:09:36.416    22 May 2022 14:17:37.314      480.89813967    
22 May 2022 15:48:52.267    22 May 2022 15:52:58.291      246.02350745    
23 May 2022 05:16:53.623    23 May 2022 05:24:54.777      481.15389071    
23 May 2022 06:56:29.418    23 May 2022 07:01:08.822      279.40334551    
23 May 2022 13:32:23.349    23 May 2022 13:40:05.495      462.14598957    
23 May 2022 15:10:45.747    23 May 2022 15:16:32.911      347.16332769    
24 May 2022 04:39:41.954    24 May 2022 04:47:27.952      465.99802310    
24 May 2022 06:18:27.346    24 May 2022 06:24:14.834      347.48820491    
24 May 2022 12:55:13.157    24 May 2022 13:02:26.738      433.58187675    
24 May 2022 14:32:57.374    24 May 2022 14:39:46.494      409.12003781    
25 May 2022 04:02:36.779    25 May 2022 04:09:54.833      438.05446175    
25 May 2022 05:40:34.936    25 May 2022 05:47:12.483      397.54771607    
25 May 2022 12:18:06.335    25 May 2022 12:24:40.393      394.05810891    
25 May 2022 13:55:18.345    25 May 2022 14:02:47.686      449.34115873    
26 May 2022 03:25:39.860    26 May 2022 03:32:13.505      393.64440007    
26 May 2022 05:02:49.539    26 May 2022 05:10:04.300      434.76183729    
26 May 2022 11:41:04.091    26 May 2022 11:46:45.109      341.01771880    
26 May 2022 13:17:45.399    26 May 2022 13:25:39.587      474.18865302    
27 May 2022 02:48:55.082    27 May 2022 02:54:19.929      324.84651867    
27 May 2022 04:25:09.997    27 May 2022 04:32:51.307      461.31034076    
27 May 2022 11:04:09.459    27 May 2022 11:08:37.721      268.26225885    
27 May 2022 12:40:16.908    27 May 2022 12:48:23.660      486.75169121    
28 May 2022 02:12:34.877    28 May 2022 02:16:01.520      206.64257038    
28 May 2022 03:47:35.768    28 May 2022 03:55:33.899      478.13152636    
28 May 2022 10:27:33.898    28 May 2022 10:30:06.661      152.76369973    
28 May 2022 12:02:51.965    28 May 2022 12:11:00.645      488.67936350    
29 May 2022 03:10:06.660    29 May 2022 03:18:12.114      485.45330632    
29 May 2022 04:50:59.577    29 May 2022 04:53:30.041      150.46479253    
29 May 2022 11:25:30.068    29 May 2022 11:33:30.875      480.80657000    
29 May 2022 13:04:58.133    29 May 2022 13:08:36.670      218.53707028    
30 May 2022 02:32:42.761    30 May 2022 02:40:45.706      482.94523837    
30 May 2022 04:12:27.175    30 May 2022 04:16:53.262      266.08730805    
30 May 2022 10:48:11.008    30 May 2022 10:55:54.391      463.38277721    
30 May 2022 12:26:40.085    30 May 2022 12:32:12.057      331.97193296    
31 May 2022 01:55:24.457    31 May 2022 02:03:14.130      469.67225445    
31 May 2022 03:34:17.010    31 May 2022 03:39:55.716      338.70636416    
31 May 2022 10:10:54.856    31 May 2022 10:18:10.954      436.09787598    
31 May 2022 11:48:43.791    31 May 2022 11:55:22.834      399.04319899    
01 Jun 2022 01:18:12.571    01 Jun 2022 01:25:36.404      443.83288356    
01 Jun 2022 02:56:17.404    01 Jun 2022 03:02:48.982      391.57850873    
01 Jun 2022 09:33:42.057    01 Jun 2022 09:40:19.962      397.90558289    
01 Jun 2022 11:10:57.861    01 Jun 2022 11:18:20.229      442.36701286    
02 Jun 2022 00:41:08.712    02 Jun 2022 00:47:50.762      402.05040331    
02 Jun 2022 02:18:25.206    02 Jun 2022 02:25:36.094      430.88870526    
02 Jun 2022 08:56:33.720    02 Jun 2022 09:02:20.155      346.43587457    
02 Jun 2022 10:33:18.487    02 Jun 2022 10:41:07.887      469.40047742    
03 Jun 2022 00:04:16.344    03 Jun 2022 00:09:53.583      337.23969287    
03 Jun 2022 01:40:39.089    03 Jun 2022 01:48:18.244      459.15419895    
03 Jun 2022 08:19:32.611    03 Jun 2022 08:24:08.633      276.02226787    
03 Jun 2022 09:55:43.836    03 Jun 2022 10:03:47.474      483.63780716    
03 Jun 2022 23:27:45.704    03 Jun 2022 23:31:34.480      228.77570005    
04 Jun 2022 01:02:58.437    04 Jun 2022 01:10:55.905      477.46845412    
04 Jun 2022 07:42:48.516    04 Jun 2022 07:45:35.499      166.98350825    
04 Jun 2022 09:18:12.907    04 Jun 2022 09:26:19.829      486.92227027    
05 Jun 2022 00:25:23.013    05 Jun 2022 00:33:29.163      486.14971266    
05 Jun 2022 02:06:26.621    05 Jun 2022 02:08:38.044      131.42285856    
05 Jun 2022 08:40:45.142    05 Jun 2022 08:48:45.341      480.19944916    
05 Jun 2022 10:20:23.635    05 Jun 2022 10:23:38.373      194.73807412    
05 Jun 2022 23:47:52.875    05 Jun 2022 23:55:57.811      484.93525536    
06 Jun 2022 01:27:43.235    06 Jun 2022 01:32:00.843      257.60716143    
06 Jun 2022 08:03:20.299    06 Jun 2022 08:11:04.092      463.79298074    
06 Jun 2022 09:41:54.455    06 Jun 2022 09:47:14.297      319.84221035    
06 Jun 2022 23:10:28.380    06 Jun 2022 23:18:21.339      472.95880654    
07 Jun 2022 00:49:25.746    07 Jun 2022 00:54:59.314      333.56831901    
07 Jun 2022 07:25:58.422    07 Jun 2022 07:33:15.877      437.45425410    
07 Jun 2022 09:03:50.760    07 Jun 2022 09:10:21.941      391.18104338    
07 Jun 2022 22:33:10.305    07 Jun 2022 22:40:38.820      448.51545504    
08 Jun 2022 00:11:19.541    08 Jun 2022 00:17:47.987      388.44593576    
08 Jun 2022 06:48:39.924    08 Jun 2022 06:55:20.131      400.20677363    
08 Jun 2022 08:25:58.356    08 Jun 2022 08:33:15.344      436.98803599    
08 Jun 2022 21:56:00.172    08 Jun 2022 22:02:48.585      408.41239197    
08 Jun 2022 23:33:21.081    08 Jun 2022 23:40:30.294      429.21342925    
09 Jun 2022 06:11:25.859    09 Jun 2022 06:17:15.658      349.79869612    
09 Jun 2022 07:48:12.936    09 Jun 2022 07:55:58.660      465.72484545    
09 Jun 2022 21:19:01.207    09 Jun 2022 21:24:47.260      346.05242482    
09 Jun 2022 22:55:28.921    09 Jun 2022 23:03:07.559      458.63781106    
10 Jun 2022 05:34:18.841    10 Jun 2022 05:38:59.720      280.87896929    
10 Jun 2022 07:10:32.498    10 Jun 2022 07:18:33.734      481.23604960    
10 Jun 2022 20:42:22.498    10 Jun 2022 20:46:25.615      243.11634408    
10 Jun 2022 22:17:42.393    10 Jun 2022 22:25:40.316      477.92307629    
11 Jun 2022 04:57:27.768    11 Jun 2022 05:00:23.314      175.54678501    
11 Jun 2022 06:32:55.963    11 Jun 2022 06:41:01.490      485.52696439    
11 Jun 2022 21:40:01.237    11 Jun 2022 21:48:08.686      487.44887643    
11 Jun 2022 23:21:10.900    11 Jun 2022 23:23:12.416      121.51616912    
12 Jun 2022 05:55:22.734    12 Jun 2022 06:03:22.366      479.63235966    
12 Jun 2022 07:35:08.763    12 Jun 2022 07:38:06.189      177.42649218    
12 Jun 2022 21:02:25.491    12 Jun 2022 21:10:32.486      486.99512273    
12 Jun 2022 22:42:19.011    12 Jun 2022 22:46:33.085      254.07399876    
13 Jun 2022 05:17:52.542    13 Jun 2022 05:25:36.474      463.93265856    
13 Jun 2022 06:56:29.933    13 Jun 2022 07:01:41.782      311.84913896    
13 Jun 2022 20:24:55.495    13 Jun 2022 20:32:51.229      475.73438744    
13 Jun 2022 22:03:55.359    13 Jun 2022 22:09:27.263      331.90331440    
14 Jun 2022 04:40:25.411    14 Jun 2022 04:47:43.634      438.22255454    
14 Jun 2022 06:18:19.789    14 Jun 2022 06:24:46.022      386.23223699    
14 Jun 2022 19:47:32.003    14 Jun 2022 19:55:04.014      452.01090983    
14 Jun 2022 21:25:43.466    14 Jun 2022 21:32:11.352      387.88533857    
15 Jun 2022 04:03:01.734    15 Jun 2022 04:09:43.303      401.56949727    
15 Jun 2022 05:40:21.667    15 Jun 2022 05:47:35.419      433.75273116    
15 Jun 2022 19:10:16.494    15 Jun 2022 19:17:09.214      412.71975960    
15 Jun 2022 20:47:39.574    15 Jun 2022 20:54:49.004      429.42977571    
16 Jun 2022 03:25:42.529    16 Jun 2022 03:31:34.318      351.78901108    
16 Jun 2022 05:02:30.875    16 Jun 2022 05:10:14.509      463.63470673    
16 Jun 2022 18:33:12.077    16 Jun 2022 18:39:03.567      351.49001508    
16 Jun 2022 20:09:42.170    16 Jun 2022 20:17:21.607      459.43739559    
17 Jun 2022 02:48:30.322    17 Jun 2022 02:53:14.021      283.69912411    
17 Jun 2022 04:24:45.284    17 Jun 2022 04:32:45.261      479.97703190    
17 Jun 2022 17:56:27.325    17 Jun 2022 18:00:38.352      251.02647896    
17 Jun 2022 19:31:50.554    17 Jun 2022 19:39:49.723      479.16909397    
18 Jun 2022 02:11:33.560    18 Jun 2022 02:14:33.854      180.29457880    
18 Jun 2022 03:47:03.752    18 Jun 2022 03:55:08.651      484.89913103    
18 Jun 2022 18:54:04.447    18 Jun 2022 19:02:13.480      489.03334499    
18 Jun 2022 20:35:15.144    18 Jun 2022 20:37:16.369      121.22560542    
19 Jun 2022 03:09:25.648    19 Jun 2022 03:17:25.144      479.49631194    
19 Jun 2022 04:49:15.275    19 Jun 2022 04:52:04.354      169.07857081    
19 Jun 2022 18:16:23.873    19 Jun 2022 18:24:32.699      488.82611354    
19 Jun 2022 19:56:17.968    19 Jun 2022 20:00:32.777      254.80906223    
20 Jun 2022 02:31:50.677    20 Jun 2022 02:39:34.862      464.18505673    
20 Jun 2022 04:10:29.345    20 Jun 2022 04:15:37.932      308.58722620    
20 Jun 2022 17:38:49.160    20 Jun 2022 17:46:46.889      477.72902685    
20 Jun 2022 19:17:49.406    20 Jun 2022 19:23:22.468      333.06225532    
21 Jun 2022 01:54:18.846    21 Jun 2022 02:01:37.630      438.78407772    
21 Jun 2022 03:32:13.903    21 Jun 2022 03:38:38.441      384.53835159    
21 Jun 2022 17:01:21.052    21 Jun 2022 17:08:55.143      454.09076395    
21 Jun 2022 18:39:32.755    21 Jun 2022 18:46:02.052      389.29778187    
22 Jun 2022 01:16:50.525    22 Jun 2022 01:23:32.905      402.38000132    
22 Jun 2022 02:54:10.872    22 Jun 2022 03:01:23.789      432.91688935    
22 Jun 2022 16:24:01.018    22 Jun 2022 16:30:55.825      414.80743750    
22 Jun 2022 18:01:24.219    22 Jun 2022 18:08:35.203      430.98438657    
23 Jun 2022 00:39:26.716    23 Jun 2022 00:45:19.527      352.81061211    
23 Jun 2022 02:16:15.356    23 Jun 2022 02:23:58.700      463.34389534    
23 Jun 2022 15:46:52.159    23 Jun 2022 15:52:45.668      353.50912000    
23 Jun 2022 17:23:22.269    23 Jun 2022 17:31:03.310      461.04090699    
24 Jun 2022 00:02:09.911    24 Jun 2022 00:06:54.852      284.94182853    
24 Jun 2022 01:38:25.151    24 Jun 2022 01:46:25.198      480.04708973    
24 Jun 2022 15:10:03.018    24 Jun 2022 15:14:15.957      252.93871744    
24 Jun 2022 16:45:26.193    24 Jun 2022 16:53:26.926      480.73305117    
24 Jun 2022 23:25:08.422    24 Jun 2022 23:28:10.439      182.01657019    
25 Jun 2022 01:00:39.077    25 Jun 2022 01:08:44.278      485.20114075    
25 Jun 2022 16:07:35.704    25 Jun 2022 16:15:46.170      490.46636189    
25 Jun 2022 17:48:43.190    25 Jun 2022 17:50:51.725      128.53521926    
26 Jun 2022 00:22:56.482    26 Jun 2022 00:30:56.409      479.92756495    
26 Jun 2022 02:02:45.201    26 Jun 2022 02:05:36.096      170.89570917    


Number of events : 245


Observer: Cape_Town
Start Time (UTC)            Stop Time (UTC)               Duration (s)         
27 Apr 2022 12:57:32.700    27 Apr 2022 13:04:43.476      430.77636712    
27 Apr 2022 14:34:59.581    27 Apr 2022 14:42:49.406      469.82583344    
28 Apr 2022 05:45:31.315    28 Apr 2022 05:53:20.050      468.73491858    
28 Apr 2022 07:23:32.065    28 Apr 2022 07:30:49.264      437.19874414    
28 Apr 2022 09:04:55.296    28 Apr 2022 09:06:54.416      119.12032395    
28 Apr 2022 12:20:42.539    28 Apr 2022 12:27:25.742      403.20319547    
28 Apr 2022 13:57:55.868    28 Apr 2022 14:06:01.175      485.30706768    
29 Apr 2022 05:08:49.168    29 Apr 2022 05:16:11.227      442.05818174    
29 Apr 2022 06:46:17.507    29 Apr 2022 06:53:57.090      459.58351950    
29 Apr 2022 08:27:10.809    29 Apr 2022 08:30:17.065      186.25679312    
29 Apr 2022 11:43:52.562    29 Apr 2022 11:50:03.739      371.17730174    
29 Apr 2022 13:20:54.213    29 Apr 2022 13:29:07.080      492.86699543    
30 Apr 2022 04:32:13.399    30 Apr 2022 04:38:56.015      402.61648509    
30 Apr 2022 06:09:05.579    30 Apr 2022 06:17:02.726      477.14705800    
30 Apr 2022 07:49:32.565    30 Apr 2022 07:53:33.191      240.62632194    
30 Apr 2022 11:07:02.774    30 Apr 2022 11:12:37.499      334.72505528    
30 Apr 2022 12:43:54.049    30 Apr 2022 12:52:07.597      493.54823293    
30 Apr 2022 14:23:22.643    30 Apr 2022 14:27:06.301      223.65849662    
01 May 2022 03:55:46.683    01 May 2022 04:01:31.649      344.96583879    
01 May 2022 05:31:56.423    01 May 2022 05:40:06.003      489.57983293    
01 May 2022 07:11:57.712    01 May 2022 07:16:45.850      288.13804372    
01 May 2022 10:30:13.277    01 May 2022 10:35:06.989      293.71257720    
01 May 2022 12:06:54.967    01 May 2022 12:15:03.048      488.08103768    
01 May 2022 13:45:36.934    01 May 2022 13:51:02.253      325.31917786    
02 May 2022 03:19:35.748    02 May 2022 03:23:51.311      255.56298624    
02 May 2022 04:54:50.220    02 May 2022 05:03:06.697      496.47724321    
02 May 2022 06:34:25.503    02 May 2022 06:39:55.960      330.45746565    
02 May 2022 09:53:24.359    02 May 2022 09:57:32.030      247.67047473    
02 May 2022 11:29:56.662    02 May 2022 11:37:53.659      476.99680013    
02 May 2022 13:08:08.636    02 May 2022 13:14:37.333      388.69686574    
03 May 2022 02:44:41.274    03 May 2022 02:44:54.233      12.959187781    
03 May 2022 04:17:47.208    03 May 2022 04:26:04.512      497.30427742    
03 May 2022 05:56:55.715    03 May 2022 06:03:03.875      368.16045342    
03 May 2022 09:16:36.761    03 May 2022 09:19:52.030      195.26930396    
03 May 2022 10:52:58.905    03 May 2022 11:00:39.598      460.69292149    
03 May 2022 12:30:48.650    03 May 2022 12:38:00.537      431.88691009    
04 May 2022 03:40:47.719    04 May 2022 03:48:59.053      491.33479317    
04 May 2022 05:19:28.316    04 May 2022 05:26:09.729      401.41343923    
04 May 2022 08:39:52.767    04 May 2022 08:42:04.895      132.12807187    
04 May 2022 10:16:01.523    04 May 2022 10:23:20.995      439.47114620    
04 May 2022 11:53:33.687    04 May 2022 12:01:15.059      461.37189305    
05 May 2022 03:03:52.226    05 May 2022 03:11:49.771      477.54566653    
05 May 2022 04:42:03.351    05 May 2022 04:49:13.543      430.19184252    
05 May 2022 06:23:37.366    05 May 2022 06:25:12.331      94.964661996    
05 May 2022 08:03:37.367    05 May 2022 08:03:45.864      8.4971570643    
05 May 2022 09:39:04.393    05 May 2022 09:45:57.952      413.55870031    
05 May 2022 11:16:22.072    05 May 2022 11:24:22.472      480.39963384    
06 May 2022 02:27:01.451    06 May 2022 02:34:35.870      454.41886391    
06 May 2022 04:04:40.908    06 May 2022 04:12:15.270      454.36210093    
06 May 2022 05:45:42.315    06 May 2022 05:48:31.746      169.43122053    
06 May 2022 09:02:07.437    06 May 2022 09:08:30.552      383.11480709    
06 May 2022 10:39:12.806    06 May 2022 10:47:23.684      490.87782176    
07 May 2022 01:50:16.568    07 May 2022 01:57:16.096      419.52773225    
07 May 2022 03:27:21.101    07 May 2022 03:35:14.812      473.71105804    
07 May 2022 05:07:55.686    07 May 2022 05:11:42.369      226.68332431    
07 May 2022 08:25:10.636    07 May 2022 08:30:58.855      348.21901656    
07 May 2022 10:02:05.231    07 May 2022 10:10:19.268      494.03745623    
07 May 2022 11:41:58.752    07 May 2022 11:44:47.666      168.91392488    
08 May 2022 01:13:39.718    08 May 2022 01:19:48.230      368.51161734    
08 May 2022 02:50:04.072    08 May 2022 02:58:12.021      487.94952845    
08 May 2022 04:30:12.879    08 May 2022 04:34:49.039      276.16027726    
08 May 2022 07:48:14.049    08 May 2022 07:53:22.876      308.82741802    
08 May 2022 09:24:58.884    08 May 2022 09:33:09.608      490.72381781    
08 May 2022 11:03:53.233    08 May 2022 11:08:50.974      297.74143629    
09 May 2022 00:37:15.707    09 May 2022 00:42:07.392      291.68566077    
09 May 2022 02:12:49.999    09 May 2022 02:21:06.698      496.69868922    
09 May 2022 03:52:32.863    09 May 2022 03:57:52.991      320.12800769    
09 May 2022 07:11:17.875    09 May 2022 07:15:42.531      264.65518917    
09 May 2022 08:47:53.431    09 May 2022 08:55:54.975      481.54360803    
09 May 2022 10:26:13.667    09 May 2022 10:32:24.872      371.20545488    
10 May 2022 00:01:23.223    10 May 2022 00:03:54.820      151.59639189    
10 May 2022 01:35:39.116    10 May 2022 01:43:58.575      499.45974627    
10 May 2022 03:14:55.344    10 May 2022 03:20:54.688      359.34444247    
10 May 2022 06:34:22.624    10 May 2022 06:37:57.469      214.84577724    
10 May 2022 08:10:48.621    10 May 2022 08:18:35.568      466.94686344    
10 May 2022 09:48:44.464    10 May 2022 09:55:44.864      420.39997625    
11 May 2022 00:58:31.734    11 May 2022 01:06:47.294      495.56082889    
11 May 2022 02:37:20.270    11 May 2022 02:43:54.316      394.04569542    
11 May 2022 05:57:29.699    11 May 2022 06:00:06.489      156.79020298    
11 May 2022 07:33:44.267    11 May 2022 07:41:11.542      447.27512940    
11 May 2022 09:11:21.195    11 May 2022 09:18:55.298      454.10254598    
12 May 2022 00:21:28.295    12 May 2022 00:29:32.360      484.06512580    
12 May 2022 01:59:47.688    12 May 2022 02:06:51.927      424.23821861    
12 May 2022 03:41:30.924    12 May 2022 03:42:45.028      74.103184172    
12 May 2022 05:20:45.389    12 May 2022 05:22:03.545      78.156775644    
12 May 2022 06:56:40.235    12 May 2022 07:03:43.024      422.78945767    
12 May 2022 08:34:01.797    12 May 2022 08:41:58.154      476.35713980    
12 May 2022 23:44:29.456    12 May 2022 23:52:13.059      463.60286975    
13 May 2022 01:22:17.691    13 May 2022 01:29:47.497      449.80519577    
13 May 2022 03:03:25.325    13 May 2022 03:06:01.438      156.11249122    
13 May 2022 06:19:36.435    13 May 2022 06:26:10.119      393.68320461    
13 May 2022 07:56:45.094    13 May 2022 08:04:54.530      489.43549907    
13 May 2022 23:07:36.255    13 May 2022 23:14:48.287      432.03161485    
14 May 2022 00:44:50.400    14 May 2022 00:52:40.946      470.54588964    
14 May 2022 02:25:30.835    14 May 2022 02:29:06.416      215.58069801    
14 May 2022 05:42:32.832    14 May 2022 05:48:32.910      360.07860698    
14 May 2022 07:19:30.337    14 May 2022 07:27:45.101      494.76364106    
14 May 2022 08:59:55.511    14 May 2022 09:01:37.388      101.87678252    
14 May 2022 22:30:50.518    14 May 2022 22:37:16.155      385.63666495    
15 May 2022 00:07:25.959    15 May 2022 00:15:32.143      486.18422861    
15 May 2022 01:47:40.595    15 May 2022 01:52:07.090      266.49457267    
15 May 2022 05:05:29.453    15 May 2022 05:10:51.451      321.99789608    
15 May 2022 06:42:17.012    15 May 2022 06:50:30.315      493.30281835    
15 May 2022 08:21:22.980    15 May 2022 08:25:55.558      272.57842905    
15 May 2022 21:54:16.059    15 May 2022 21:59:32.781      316.72147253    
15 May 2022 23:30:04.548    15 May 2022 23:38:20.906      496.35862681    
16 May 2022 01:09:53.315    16 May 2022 01:15:04.983      311.66802038    
16 May 2022 04:28:26.441    16 May 2022 04:33:05.722      279.28091482    
16 May 2022 06:05:04.749    16 May 2022 06:13:10.483      485.73417164    
16 May 2022 07:43:32.340    16 May 2022 07:49:28.493      356.15354843    
16 May 2022 21:18:04.761    16 May 2022 21:21:26.217      201.45587741    
16 May 2022 22:52:46.390    16 May 2022 23:01:06.986      500.59512409    
17 May 2022 00:32:08.640    17 May 2022 00:38:00.643      352.00295518    
17 May 2022 03:51:24.158    17 May 2022 03:55:15.517      231.35996863    
