Target: HSEYE12

Observer: Bahrain
Start Time (UTC)            Stop Time (UTC)               Duration (s)         
25 Jun 2022 06:08:17.664    25 Jun 2022 06:12:01.831      224.16670021    
25 Jun 2022 07:44:02.836    25 Jun 2022 07:52:03.041      480.20541372    
25 Jun 2022 21:16:01.646    25 Jun 2022 21:18:40.100      158.45394465    
25 Jun 2022 22:50:28.363    25 Jun 2022 22:58:31.888      483.52484917    
26 Jun 2022 07:05:27.399    26 Jun 2022 07:13:26.389      478.98967807    


Number of events : 244


Observer: Cape_Town
Start Time (UTC)            Stop Time (UTC)               Duration (s)         
27 Apr 2022 12:18:57.051    27 Apr 2022 12:25:41.674      404.62315389    
27 Apr 2022 13:55:51.969    27 Apr 2022 14:03:39.823      467.85441673    
27 Apr 2022 15:36:25.582    27 Apr 2022 15:39:58.535      212.95308138    
27 Apr 2022 18:53:37.784    27 Apr 2022 18:59:07.472      329.68809527    
27 Apr 2022 20:30:22.875    27 Apr 2022 20:38:34.871      491.99583270    
27 Apr 2022 22:09:51.363    27 Apr 2022 22:13:24.534      213.17133954    
28 Apr 2022 11:41:44.776    28 Apr 2022 11:47:30.661      345.88444174    
28 Apr 2022 13:17:55.212    28 Apr 2022 13:25:57.439      482.22717843    
28 Apr 2022 14:57:59.608    28 Apr 2022 15:02:27.966      268.35778205    
28 Apr 2022 18:16:03.867    28 Apr 2022 18:20:47.442      283.57549208    
28 Apr 2022 19:52:37.761    28 Apr 2022 20:00:43.495      485.73461138    
28 Apr 2022 21:31:15.153    28 Apr 2022 21:36:39.001      323.84773957    
29 Apr 2022 11:04:49.811    29 Apr 2022 11:09:02.290      252.47864871    
29 Apr 2022 12:40:01.881    29 Apr 2022 12:48:12.217      490.33597887    
29 Apr 2022 14:19:37.531    29 Apr 2022 14:24:53.778      316.24704906    
29 Apr 2022 17:38:31.369    29 Apr 2022 17:42:21.789      230.42080655    
29 Apr 2022 19:14:53.665    29 Apr 2022 19:22:46.690      473.02480334    
29 Apr 2022 20:52:59.200    29 Apr 2022 20:59:29.475      390.27537791    
30 Apr 2022 12:02:12.267    30 Apr 2022 12:10:23.832      491.56507569    
30 Apr 2022 13:41:18.685    30 Apr 2022 13:47:16.825      358.13972033    
30 Apr 2022 17:01:02.163    30 Apr 2022 17:03:48.853      166.69025961    
30 Apr 2022 18:37:10.344    30 Apr 2022 18:44:44.658      454.31416944    
30 Apr 2022 20:14:52.515    30 Apr 2022 20:22:06.863      434.34869580    
01 May 2022 11:24:26.775    01 May 2022 11:32:31.827      485.05193868    
01 May 2022 13:03:02.885    01 May 2022 13:09:37.445      394.56063146    
01 May 2022 16:23:45.540    01 May 2022 16:24:59.605      74.064334680    
01 May 2022 17:59:27.632    01 May 2022 18:06:37.550      429.91803089    
01 May 2022 19:36:51.372    01 May 2022 19:44:34.803      463.43015267    
02 May 2022 10:46:46.004    02 May 2022 10:54:35.546      469.54243470    
02 May 2022 12:24:50.117    02 May 2022 12:31:55.752      425.63498074    
02 May 2022 14:06:42.953    02 May 2022 14:07:26.029      43.076040305    
02 May 2022 17:21:45.431    02 May 2022 17:28:25.469      400.03790071    
02 May 2022 18:58:53.933    02 May 2022 19:06:55.048      481.11544009    
03 May 2022 10:09:10.884    03 May 2022 10:16:33.989      443.10485241    
03 May 2022 11:46:40.455    03 May 2022 11:54:11.740      451.28433838    
03 May 2022 13:27:42.675    03 May 2022 13:30:16.499      153.82360647    
03 May 2022 16:44:03.724    03 May 2022 16:50:08.475      364.75104190    
03 May 2022 18:20:59.114    03 May 2022 18:29:08.597      489.48257121    
04 May 2022 09:31:43.004    04 May 2022 09:38:25.491      402.48653018    
04 May 2022 11:08:34.020    04 May 2022 11:16:25.316      471.29611848    
04 May 2022 12:49:04.303    04 May 2022 12:52:45.033      220.72997543    
04 May 2022 16:06:22.599    04 May 2022 16:11:46.552      323.95302812    
04 May 2022 17:43:06.214    04 May 2022 17:51:16.068      489.85388879    
04 May 2022 19:22:28.769    04 May 2022 19:26:12.060      223.29146513    
05 May 2022 08:54:25.507    05 May 2022 09:00:06.830      341.32240056    
05 May 2022 10:30:30.975    05 May 2022 10:38:36.314      485.33945032    
05 May 2022 12:10:31.984    05 May 2022 12:15:07.771      275.78669249    
05 May 2022 15:28:42.341    05 May 2022 15:33:19.535      277.19336925    
05 May 2022 17:05:14.749    05 May 2022 17:13:17.873      483.12342149    
05 May 2022 18:43:48.312    05 May 2022 18:49:17.802      329.48961547    
06 May 2022 08:17:26.837    06 May 2022 08:21:29.480      242.64277965    
06 May 2022 09:52:31.539    06 May 2022 10:00:44.489      492.94937749    
06 May 2022 11:32:03.611    06 May 2022 11:37:27.049      323.43774852    
06 May 2022 14:51:03.673    06 May 2022 14:54:46.862      223.18948733    
06 May 2022 16:27:24.372    06 May 2022 16:35:14.291      469.91914697    
06 May 2022 18:05:26.892    06 May 2022 18:12:00.894      394.00191171    
07 May 2022 09:14:36.011    07 May 2022 09:22:49.493      493.48190264    
07 May 2022 10:53:38.583    07 May 2022 10:59:43.654      365.07049362    
07 May 2022 14:13:28.698    07 May 2022 14:16:06.639      157.94177590    
07 May 2022 15:49:34.833    07 May 2022 15:57:05.523      450.69024899    
07 May 2022 17:27:14.470    07 May 2022 17:34:31.273      436.80318422    
08 May 2022 08:36:44.811    08 May 2022 08:44:50.840      486.02852134    
08 May 2022 10:15:16.727    08 May 2022 10:21:57.887      401.15968507    
08 May 2022 13:36:09.838    08 May 2022 13:37:06.704      56.866353820    
08 May 2022 15:11:45.957    08 May 2022 15:18:51.711      425.75372192    
08 May 2022 16:49:07.502    08 May 2022 16:56:52.380      464.87781506    
09 May 2022 07:58:58.566    09 May 2022 08:06:47.823      469.25707050    
09 May 2022 09:36:58.037    09 May 2022 09:44:09.841      431.80429763    
09 May 2022 11:18:35.672    09 May 2022 11:19:52.714      77.041451214    
09 May 2022 14:33:57.639    09 May 2022 14:40:32.952      395.31252652    
09 May 2022 16:11:04.204    09 May 2022 16:19:05.892      481.68750467    
10 May 2022 07:21:18.267    10 May 2022 07:28:39.359      441.09245479    
10 May 2022 08:58:42.582    10 May 2022 09:06:19.489      456.90712931    
10 May 2022 10:39:38.509    10 May 2022 10:42:27.713      169.20415414    
10 May 2022 13:56:09.854    10 May 2022 14:02:09.298      359.44363758    
10 May 2022 15:33:03.515    10 May 2022 15:41:12.763      489.24847345    
11 May 2022 06:43:45.642    11 May 2022 06:50:23.623      397.98112846    
11 May 2022 08:20:30.480    11 May 2022 08:28:26.717      476.23744748    
11 May 2022 10:00:55.396    11 May 2022 10:04:48.774      233.37786969    
11 May 2022 13:18:22.686    11 May 2022 13:23:40.722      318.03626718    
11 May 2022 14:55:04.737    11 May 2022 15:03:13.587      488.84982626    
11 May 2022 16:34:18.264    11 May 2022 16:38:19.953      241.68951177    
12 May 2022 06:06:24.222    12 May 2022 06:11:56.981      332.75940417    
12 May 2022 07:42:21.895    12 May 2022 07:50:31.337      489.44250781    
12 May 2022 09:22:17.698    12 May 2022 09:27:04.795      287.09754192    
12 May 2022 12:40:36.426    12 May 2022 12:45:07.040      270.61386737    
12 May 2022 14:17:07.386    12 May 2022 14:25:08.752      481.36596114    
12 May 2022 15:55:35.430    12 May 2022 16:01:15.773      340.34294720    
13 May 2022 05:29:24.226    13 May 2022 05:33:09.108      224.88250646    
13 May 2022 07:04:17.048    13 May 2022 07:12:33.076      496.02731637    
13 May 2022 08:43:43.807    13 May 2022 08:49:17.596      333.78894998    
13 May 2022 12:02:51.840    13 May 2022 12:06:27.636      215.79599935    
13 May 2022 13:39:11.110    13 May 2022 13:46:58.523      467.41279489    
13 May 2022 15:17:09.508    13 May 2022 15:23:51.050      401.54157485    
14 May 2022 06:26:16.249    14 May 2022 06:34:31.552      495.30334468    
14 May 2022 08:05:13.247    14 May 2022 08:11:27.812      374.56481669    
14 May 2022 11:25:11.266    14 May 2022 11:27:40.375      149.10832860    
14 May 2022 13:01:15.655    14 May 2022 13:08:43.087      447.43223414    
14 May 2022 14:38:51.982    14 May 2022 14:46:14.180      442.19821380    
15 May 2022 05:48:19.942    15 May 2022 05:56:26.234      486.29191951    
15 May 2022 07:26:45.892    15 May 2022 07:33:35.682      409.79002859    
15 May 2022 10:47:52.555    15 May 2022 10:48:27.662      35.107532493    
15 May 2022 12:23:20.838    15 May 2022 12:30:22.576      421.73729927    
15 May 2022 14:00:39.627    15 May 2022 14:08:28.261      468.63409937    
16 May 2022 05:10:28.804    16 May 2022 05:18:16.346      467.54244083    
16 May 2022 06:48:21.751    16 May 2022 06:55:41.257      439.50658279    
16 May 2022 08:29:45.706    16 May 2022 08:31:34.490      108.78387736    
16 May 2022 11:45:26.553    16 May 2022 11:51:57.082      390.52897207    
16 May 2022 13:22:30.773    16 May 2022 13:30:34.839      484.06646167    
17 May 2022 04:32:43.928    17 May 2022 04:40:00.687      436.75964096    
17 May 2022 06:10:00.905    17 May 2022 06:17:44.484      463.57941163    
17 May 2022 07:50:48.834    17 May 2022 07:53:57.088      188.25401561    
17 May 2022 11:07:32.769    17 May 2022 11:13:26.651      353.88199158    
17 May 2022 12:44:24.409    17 May 2022 12:52:34.805      490.39623396    
17 May 2022 14:25:09.047    17 May 2022 14:25:57.582      48.535734904    
