Target: HSEYE14

Observer: Bahrain
Start Time (UTC)            Stop Time (UTC)               Duration (s)         
12 May 2022 05:29:12.872    12 May 2022 05:31:51.834      158.96250971    
12 May 2022 18:55:26.643    12 May 2022 19:03:25.094      478.45093062    
12 May 2022 20:35:25.146    12 May 2022 20:39:07.095      221.94897184    
13 May 2022 03:10:13.057    13 May 2022 03:18:03.363      470.30653234    
13 May 2022 04:48:42.852    13 May 2022 04:54:00.872      318.01958269    
13 May 2022 18:16:18.086    13 May 2022 18:24:03.938      465.85175585    
13 May 2022 19:55:12.624    13 May 2022 20:00:29.209      316.58511646    
14 May 2022 02:31:07.803    14 May 2022 02:38:28.354      440.55098657    
14 May 2022 04:08:50.135    14 May 2022 04:15:29.202      399.06718988    
14 May 2022 17:37:17.873    14 May 2022 17:44:35.119      437.24639683    
14 May 2022 19:15:16.728    14 May 2022 19:21:36.821      380.09278283    
15 May 2022 01:52:07.083    15 May 2022 01:58:43.636      396.55280721    
15 May 2022 03:29:11.564    15 May 2022 03:36:39.745      448.18132420    
15 May 2022 16:58:28.350    15 May 2022 17:04:56.056      387.70524343    
15 May 2022 18:35:31.127    15 May 2022 18:42:36.080      424.95297189    
16 May 2022 01:13:12.647    16 May 2022 01:18:47.240      334.59232743    
16 May 2022 02:49:41.426    16 May 2022 02:57:37.978      476.55196844    
16 May 2022 16:19:55.356    16 May 2022 16:25:00.679      305.32252479    
16 May 2022 17:55:53.648    16 May 2022 18:03:28.947      455.29819146    
17 May 2022 00:34:29.677    17 May 2022 00:38:33.788      244.11029143    
17 May 2022 02:10:17.240    17 May 2022 02:18:26.134      488.89338523    
17 May 2022 15:42:05.659    17 May 2022 15:44:21.983      136.32326260    
17 May 2022 17:16:23.398    17 May 2022 17:24:16.088      472.69011866    
17 May 2022 23:56:39.670    17 May 2022 23:57:21.622      41.951626958    
18 May 2022 01:30:57.746    18 May 2022 01:39:05.221      487.47544570    
18 May 2022 03:11:45.857    18 May 2022 03:12:25.673      39.816386579    
18 May 2022 16:37:00.121    18 May 2022 16:44:57.514      477.39303490    
18 May 2022 18:17:20.476    18 May 2022 18:20:22.131      181.65506070    
19 May 2022 00:51:42.334    19 May 2022 00:59:35.590      473.25607472    
19 May 2022 02:30:26.828    19 May 2022 02:35:13.669      286.84108428    
19 May 2022 15:57:44.071    19 May 2022 16:05:32.723      468.65163348    
19 May 2022 17:36:53.780    19 May 2022 17:41:46.868      293.08761768    
20 May 2022 00:12:30.895    20 May 2022 00:19:57.096      446.20131394    
20 May 2022 01:50:22.873    20 May 2022 01:56:43.249      380.37517386    
20 May 2022 15:18:36.120    20 May 2022 15:26:00.592      444.47227735    
20 May 2022 16:56:48.483    20 May 2022 17:02:52.397      363.91394469    
20 May 2022 23:33:23.884    20 May 2022 23:40:09.030      405.14588321    
21 May 2022 01:10:36.062    21 May 2022 01:17:52.091      436.02932469    
21 May 2022 14:39:38.222    21 May 2022 14:46:18.914      400.69197204    
21 May 2022 16:16:54.724    21 May 2022 16:23:48.390      413.66606337    
21 May 2022 22:54:22.758    21 May 2022 23:00:09.694      346.93604725    
22 May 2022 00:30:58.767    22 May 2022 00:38:47.566      468.79883646    
22 May 2022 14:00:55.023    22 May 2022 14:06:22.793      327.77053092    
22 May 2022 15:37:09.608    22 May 2022 15:44:37.521      447.91260991    
22 May 2022 22:15:31.705    22 May 2022 22:19:54.683      262.97820389    
22 May 2022 23:51:27.954    22 May 2022 23:59:32.450      484.49625433    
23 May 2022 13:22:43.241    23 May 2022 13:25:55.265      192.02422500    
23 May 2022 14:57:31.965    23 May 2022 15:05:20.721      468.75525266    
23 May 2022 21:37:12.279    23 May 2022 21:39:02.262      109.98317086    
23 May 2022 23:12:02.117    23 May 2022 23:20:07.983      485.86637741    
24 May 2022 14:18:01.391    24 May 2022 14:25:58.146      476.75453379    
24 May 2022 15:58:44.878    24 May 2022 16:01:03.599      138.72153873    
24 May 2022 22:32:40.511    24 May 2022 22:40:34.645      474.13479688    
25 May 2022 00:11:40.292    25 May 2022 00:15:53.198      252.90566466    
25 May 2022 13:38:38.014    25 May 2022 13:46:29.411      471.39674564    
25 May 2022 15:18:01.491    25 May 2022 15:22:33.376      271.88495847    
25 May 2022 21:53:22.919    25 May 2022 22:00:52.387      449.46846140    
25 May 2022 23:31:24.016    25 May 2022 23:37:24.917      360.90050864    
26 May 2022 12:59:22.554    26 May 2022 13:06:53.545      450.99179257    
26 May 2022 14:37:46.709    26 May 2022 14:43:36.755      350.04578854    
26 May 2022 21:14:09.684    26 May 2022 21:21:00.610      410.92611363    
26 May 2022 22:51:28.757    26 May 2022 22:58:32.021      423.26416529    
27 May 2022 12:20:16.680    27 May 2022 12:27:08.624      411.94351626    
27 May 2022 13:57:44.850    27 May 2022 14:04:29.236      404.38582742    
27 May 2022 20:35:02.058    27 May 2022 20:40:57.817      355.75854988    
27 May 2022 22:11:44.217    27 May 2022 22:19:24.552      460.33430753    
28 May 2022 11:41:24.251    28 May 2022 11:47:10.542      346.29078226    
28 May 2022 13:17:52.178    28 May 2022 13:25:14.347      442.16911267    
28 May 2022 19:56:03.601    28 May 2022 20:00:40.224      276.62268957    
28 May 2022 21:32:06.714    28 May 2022 21:40:05.935      479.22032175    
29 May 2022 11:02:57.350    29 May 2022 11:06:46.971      229.62139773    
29 May 2022 12:38:07.243    29 May 2022 12:45:53.307      466.06372695    
29 May 2022 19:17:29.763    29 May 2022 19:19:52.198      142.43556380    
29 May 2022 20:52:34.488    29 May 2022 21:00:37.671      483.18282320    
30 May 2022 11:58:29.504    30 May 2022 12:06:26.418      476.91403743    
30 May 2022 13:39:38.531    30 May 2022 13:41:09.767      91.236730723    
30 May 2022 20:13:06.659    30 May 2022 20:21:00.378      473.71907418    
30 May 2022 21:52:22.399    30 May 2022 21:55:59.256      216.85722341    
31 May 2022 11:18:58.989    31 May 2022 11:26:53.406      474.41710148    
31 May 2022 12:58:34.382    31 May 2022 13:02:48.551      254.16920073    
31 May 2022 19:33:42.922    31 May 2022 19:41:14.106      451.18388693    
31 May 2022 21:11:52.499    31 May 2022 21:17:34.235      341.73508032    
01 Jun 2022 10:39:36.300    01 Jun 2022 10:47:13.425      457.12549748    
01 Jun 2022 12:18:10.324    01 Jun 2022 12:23:49.514      339.19008431    
01 Jun 2022 18:54:23.528    01 Jun 2022 19:01:18.353      414.82469311    
01 Jun 2022 20:31:48.708    01 Jun 2022 20:38:39.546      410.83779247    
02 Jun 2022 10:00:22.903    02 Jun 2022 10:07:24.768      421.86477261    
02 Jun 2022 11:38:00.650    02 Jun 2022 11:44:38.208      397.55802864    
02 Jun 2022 18:15:09.578    02 Jun 2022 18:21:11.778      362.20025516    
02 Jun 2022 19:51:56.975    02 Jun 2022 19:59:28.997      452.02190699    
03 Jun 2022 09:21:22.120    03 Jun 2022 09:27:23.876      361.75658080    
03 Jun 2022 10:58:00.721    03 Jun 2022 11:05:19.075      438.35423036    
03 Jun 2022 17:36:04.203    03 Jun 2022 17:40:51.035      286.83290564    
03 Jun 2022 19:12:12.880    03 Jun 2022 19:20:06.761      473.88128727    
04 Jun 2022 08:42:43.465    04 Jun 2022 08:47:00.999      257.53370452    
04 Jun 2022 10:18:08.823    04 Jun 2022 10:25:53.616      464.79260662    
04 Jun 2022 16:57:19.696    04 Jun 2022 17:00:03.645      163.94979438    
04 Jun 2022 18:32:34.394    04 Jun 2022 18:40:34.614      480.22003721    
05 Jun 2022 09:38:24.294    05 Jun 2022 09:46:22.266      477.97269537    
05 Jun 2022 11:20:11.846    05 Jun 2022 11:20:29.982      18.135321443    
05 Jun 2022 17:53:00.510    05 Jun 2022 18:00:53.315      472.80533065    
05 Jun 2022 19:32:32.830    05 Jun 2022 19:35:32.479      179.64894291    
06 Jun 2022 08:58:47.077    06 Jun 2022 09:06:44.845      477.76810862    
06 Jun 2022 10:38:32.125    06 Jun 2022 10:42:32.928      240.80369066    
06 Jun 2022 17:13:30.834    06 Jun 2022 17:21:03.002      452.16724699    
06 Jun 2022 18:51:48.060    06 Jun 2022 18:57:12.202      324.14239103    
07 Jun 2022 08:19:17.684    07 Jun 2022 08:27:00.605      462.92065156    
07 Jun 2022 09:57:59.526    07 Jun 2022 10:03:31.163      331.63741990    
07 Jun 2022 16:34:05.539    07 Jun 2022 16:41:03.255      417.71620139    
07 Jun 2022 18:11:36.009    07 Jun 2022 18:18:15.750      399.74095282    
08 Jun 2022 07:39:57.428    08 Jun 2022 07:47:07.993      430.56516327    
08 Jun 2022 09:17:42.673    08 Jun 2022 09:24:15.919      393.24576042    
08 Jun 2022 15:54:45.601    08 Jun 2022 16:00:52.858      367.25724688    
08 Jun 2022 17:31:37.423    08 Jun 2022 17:39:02.135      444.71175629    
09 Jun 2022 07:00:49.256    09 Jun 2022 07:07:03.824      374.56824876    
09 Jun 2022 08:37:36.082    09 Jun 2022 08:44:52.493      436.41074487    
09 Jun 2022 15:15:33.827    09 Jun 2022 15:20:28.783      294.95621107    
09 Jun 2022 16:51:47.080    09 Jun 2022 16:59:36.331      469.25089534    
10 Jun 2022 06:22:01.140    10 Jun 2022 06:26:39.889      278.74902146    
10 Jun 2022 07:57:37.806    10 Jun 2022 08:05:22.619      464.81298910    
10 Jun 2022 14:36:40.540    10 Jun 2022 14:39:40.511      179.97092429    
10 Jun 2022 16:12:02.680    10 Jun 2022 16:20:00.383      477.70388114    
11 Jun 2022 07:17:47.077    11 Jun 2022 07:25:46.836      479.75927886    
11 Jun 2022 15:32:23.081    11 Jun 2022 15:40:15.175      472.09383437    
11 Jun 2022 17:12:12.347    11 Jun 2022 17:14:34.868      142.52124435    
12 Jun 2022 06:38:03.768    12 Jun 2022 06:46:05.028      481.25976326    
12 Jun 2022 08:17:55.984    12 Jun 2022 08:21:48.007      232.02375281    
12 Jun 2022 14:52:47.808    12 Jun 2022 15:00:20.918      453.10978834    
12 Jun 2022 16:31:11.584    12 Jun 2022 16:36:20.951      309.36674917    
13 Jun 2022 05:58:28.317    13 Jun 2022 06:06:16.512      468.19522250    
13 Jun 2022 07:37:15.913    13 Jun 2022 07:42:43.111      327.19810770    
13 Jun 2022 14:13:16.956    13 Jun 2022 14:20:17.259      420.30270008    
13 Jun 2022 15:50:51.823    13 Jun 2022 15:57:22.664      390.84117900    
14 Jun 2022 05:19:01.921    14 Jun 2022 05:26:19.838      437.91717907    
14 Jun 2022 06:56:52.660    14 Jun 2022 07:03:23.803      391.14372935    
14 Jun 2022 13:33:51.394    14 Jun 2022 13:40:03.074      371.67938990    
14 Jun 2022 15:10:46.857    14 Jun 2022 15:18:05.959      439.10261979    
15 Jun 2022 04:39:47.274    15 Jun 2022 04:46:12.064      384.78951637    
15 Jun 2022 06:16:40.064    15 Jun 2022 06:23:56.052      435.98739359    
15 Jun 2022 12:54:33.669    15 Jun 2022 12:59:35.576      301.90639906    
15 Jun 2022 14:30:50.664    15 Jun 2022 14:38:36.597      465.93262036    
16 Jun 2022 04:00:51.402    16 Jun 2022 04:05:45.915      294.51226451    
16 Jun 2022 05:36:36.003    16 Jun 2022 05:44:21.757      465.75479116    
16 Jun 2022 12:15:32.741    16 Jun 2022 12:18:45.595      192.85449106    
16 Jun 2022 13:51:00.690    16 Jun 2022 13:58:56.864      476.17420665    
17 Jun 2022 03:22:58.033    17 Jun 2022 03:24:17.413      79.379968252    
17 Jun 2022 04:56:39.627    17 Jun 2022 05:04:41.527      481.90054226    
17 Jun 2022 13:11:15.674    17 Jun 2022 13:19:07.749      472.07570745    
17 Jun 2022 14:51:21.492    17 Jun 2022 14:53:08.960      107.46803193    
18 Jun 2022 04:16:50.758    18 Jun 2022 04:24:55.286      484.52829091    
18 Jun 2022 05:56:47.636    18 Jun 2022 06:00:35.077      227.44097365    
18 Jun 2022 12:31:35.065    18 Jun 2022 12:39:09.526      454.46093834    
18 Jun 2022 14:10:03.958    18 Jun 2022 14:15:02.463      298.50482735    
19 Jun 2022 03:37:09.780    19 Jun 2022 03:45:02.389      472.60924032    
19 Jun 2022 05:16:01.135    19 Jun 2022 05:21:26.464      325.32975320    
19 Jun 2022 11:51:58.892    19 Jun 2022 11:59:01.888      422.99600767    
19 Jun 2022 13:29:37.123    19 Jun 2022 13:36:01.920      384.79722510    
20 Jun 2022 02:57:37.819    20 Jun 2022 03:05:01.448      443.62967700    
20 Jun 2022 04:35:32.130    20 Jun 2022 04:42:02.846      390.71648017    
20 Jun 2022 11:12:27.938    20 Jun 2022 11:18:43.787      375.84849636    
20 Jun 2022 12:49:26.189    20 Jun 2022 12:56:41.864      435.67573295    
21 Jun 2022 02:18:17.413    21 Jun 2022 02:24:49.665      392.25195829    
21 Jun 2022 03:55:14.036    21 Jun 2022 04:02:30.609      436.57376922    
21 Jun 2022 10:33:04.550    21 Jun 2022 10:38:12.621      308.07168195    
21 Jun 2022 12:09:24.439    21 Jun 2022 12:17:08.740      464.30108689    
22 Jun 2022 01:39:15.048    22 Jun 2022 01:44:20.293      305.24473591    
22 Jun 2022 03:15:04.621    22 Jun 2022 03:22:51.755      467.13489080    
22 Jun 2022 09:53:56.715    22 Jun 2022 09:57:20.178      203.46244310    
22 Jun 2022 11:29:29.110    22 Jun 2022 11:37:25.034      475.92406279    
23 Jun 2022 01:01:04.345    23 Jun 2022 01:02:59.453      115.10819492    
23 Jun 2022 02:35:02.991    23 Jun 2022 02:43:06.931      483.94033802    
23 Jun 2022 10:49:38.847    23 Jun 2022 10:57:31.818      472.97187634    
23 Jun 2022 12:29:58.592    23 Jun 2022 12:31:17.731      79.138799524    
24 Jun 2022 01:55:08.939    24 Jun 2022 02:03:16.083      487.14495847    
24 Jun 2022 03:35:08.097    24 Jun 2022 03:38:54.394      226.29711670    
24 Jun 2022 10:09:53.045    24 Jun 2022 10:17:29.417      456.37269120    
24 Jun 2022 11:48:25.250    24 Jun 2022 11:53:17.668      292.41773598    
25 Jun 2022 01:15:22.825    25 Jun 2022 01:23:18.590      475.76513656    
25 Jun 2022 02:54:16.034    25 Jun 2022 02:59:41.405      325.37107514    
25 Jun 2022 09:30:11.688    25 Jun 2022 09:37:17.567      425.87940269    
25 Jun 2022 11:07:52.075    25 Jun 2022 11:14:14.086      382.01166575    
26 Jun 2022 00:35:45.745    26 Jun 2022 00:43:13.093      447.34880005    
26 Jun 2022 02:13:41.781    26 Jun 2022 02:20:13.167      391.38619340    
26 Jun 2022 08:50:35.499    26 Jun 2022 08:56:55.276      379.77771055    
26 Jun 2022 10:27:35.565    26 Jun 2022 10:34:50.221      434.65536344    


Number of events : 243


Observer: Cape_Town
Start Time (UTC)            Stop Time (UTC)               Duration (s)         
27 Apr 2022 15:21:03.092    27 Apr 2022 15:28:47.330      464.23776811    
27 Apr 2022 16:58:59.615    27 Apr 2022 17:06:03.404      423.78938750    
27 Apr 2022 21:55:43.759    27 Apr 2022 22:02:13.678      389.91891233    
27 Apr 2022 23:32:44.613    27 Apr 2022 23:40:42.940      478.32704148    
28 Apr 2022 14:42:20.203    28 Apr 2022 14:49:34.068      433.86475656    
28 Apr 2022 16:19:38.710    28 Apr 2022 16:27:09.873      451.16320804    
28 Apr 2022 18:00:34.363    28 Apr 2022 18:03:08.001      153.63743801    
28 Apr 2022 21:16:53.327    28 Apr 2022 21:22:43.396      350.06891065    
28 Apr 2022 22:53:39.978    28 Apr 2022 23:01:45.716      485.73772630    
29 Apr 2022 14:03:46.337    29 Apr 2022 14:10:12.141      385.80394207    
29 Apr 2022 15:40:21.665    29 Apr 2022 15:48:13.459      471.79382751    
29 Apr 2022 17:20:41.746    29 Apr 2022 17:24:28.666      226.92018966    
29 Apr 2022 20:38:03.798    29 Apr 2022 20:43:07.184      303.38577772    
29 Apr 2022 22:14:37.493    29 Apr 2022 22:22:41.492      483.99867229    
29 Apr 2022 23:53:38.324    29 Apr 2022 23:57:53.419      255.09514874    
30 Apr 2022 13:25:26.427    30 Apr 2022 13:30:36.503      310.07526694    
30 Apr 2022 15:01:08.682    30 Apr 2022 15:09:13.935      485.25299655    
30 Apr 2022 16:40:56.479    30 Apr 2022 16:45:42.366      285.88639568    
30 Apr 2022 19:59:15.773    30 Apr 2022 20:03:24.589      248.81632354    
30 Apr 2022 21:35:36.589    30 Apr 2022 21:43:30.734      474.14491992    
30 Apr 2022 23:13:52.312    30 Apr 2022 23:19:44.145      351.83344261    
01 May 2022 12:47:38.792    01 May 2022 12:50:28.720      169.92829903    
01 May 2022 14:22:00.053    01 May 2022 14:30:10.959      490.90650799    
01 May 2022 16:01:15.918    01 May 2022 16:06:52.012      336.09412444    
01 May 2022 19:20:30.991    01 May 2022 19:23:34.090      183.09902604    
01 May 2022 20:56:36.871    01 May 2022 21:04:13.751      456.88019323    
01 May 2022 22:34:22.976    01 May 2022 22:41:13.937      410.96173567    
02 May 2022 13:42:56.202    02 May 2022 13:51:04.037      487.83475243    
02 May 2022 15:21:39.351    02 May 2022 15:27:58.519      379.16815277    
02 May 2022 18:41:57.414    02 May 2022 18:43:28.016      90.601335419    
02 May 2022 20:17:38.075    02 May 2022 20:24:50.758      432.68306034    
02 May 2022 21:55:02.043    02 May 2022 22:02:30.942      448.89980847    
03 May 2022 13:03:57.771    03 May 2022 13:11:52.443      474.67182531    
03 May 2022 14:42:06.595    03 May 2022 14:49:02.217      415.62245678    
03 May 2022 19:38:40.040    03 May 2022 19:45:21.894      401.85418662    
03 May 2022 21:15:46.303    03 May 2022 21:23:38.245      471.94192819    
04 May 2022 12:25:05.782    04 May 2022 12:32:35.059      449.27690924    
04 May 2022 14:02:37.664    04 May 2022 14:10:03.182      445.51802172    
04 May 2022 15:43:45.563    04 May 2022 15:45:54.746      129.18247862    
04 May 2022 18:59:42.721    04 May 2022 19:05:47.234      364.51341338    
04 May 2022 20:36:34.082    04 May 2022 20:44:37.402      483.31959606    
05 May 2022 11:46:22.020    05 May 2022 11:53:09.997      407.97679253    
05 May 2022 13:23:12.672    05 May 2022 13:31:01.341      468.66923233    
05 May 2022 15:03:42.765    05 May 2022 15:07:12.390      209.62454192    
05 May 2022 18:20:46.226    05 May 2022 18:26:06.748      320.52241877    
05 May 2022 19:57:24.367    05 May 2022 20:05:29.312      484.94481199    
05 May 2022 21:36:48.975    05 May 2022 21:40:11.253      202.27855796    
06 May 2022 11:07:50.127    06 May 2022 11:13:33.510      343.38219501    
06 May 2022 12:43:51.806    06 May 2022 12:51:56.510      484.70396450    
06 May 2022 14:23:49.213    06 May 2022 14:28:21.223      272.00989336    
06 May 2022 17:41:50.949    06 May 2022 17:46:20.182      269.23256106    
06 May 2022 19:18:16.494    06 May 2022 19:26:14.539      478.04543625    
06 May 2022 20:56:44.814    06 May 2022 21:02:09.010      324.19642821    
07 May 2022 10:29:40.547    07 May 2022 10:33:35.048      234.50088117    
07 May 2022 12:04:35.335    07 May 2022 12:12:48.390      493.05504385    
07 May 2022 13:44:00.855    07 May 2022 13:49:25.604      324.74942605    
07 May 2022 17:02:57.994    07 May 2022 17:06:26.638      208.64485125    
07 May 2022 18:39:10.007    07 May 2022 18:46:53.456      463.44907450    
07 May 2022 20:17:04.711    07 May 2022 20:23:38.594      393.88276034    
08 May 2022 11:25:23.641    08 May 2022 11:33:36.540      492.89871643    
08 May 2022 13:04:16.713    08 May 2022 13:10:26.751      370.03858394    
08 May 2022 16:24:11.229    08 May 2022 16:26:22.528      131.29977880    
08 May 2022 18:00:04.592    08 May 2022 18:07:26.316      441.72461793    
08 May 2022 19:37:35.069    08 May 2022 19:44:53.481      438.41164241    
09 May 2022 10:46:17.290    09 May 2022 10:54:20.313      483.02315549    
09 May 2022 12:24:36.522    09 May 2022 12:31:25.101      408.57934817    
09 May 2022 17:21:00.045    09 May 2022 17:27:53.297      413.25200752    
09 May 2022 18:58:11.589    09 May 2022 19:05:57.842      466.25258506    
10 May 2022 10:07:17.167    10 May 2022 10:14:58.732      461.56414237    
10 May 2022 11:45:00.266    10 May 2022 11:52:20.781      440.51480724    
10 May 2022 13:26:18.702    10 May 2022 13:28:06.831      108.12859180    
10 May 2022 16:41:56.266    10 May 2022 16:48:14.508      378.24181941    
10 May 2022 18:18:52.198    10 May 2022 18:26:53.628      481.42999155    
11 May 2022 09:28:24.769    11 May 2022 09:35:30.192      425.42295903    
11 May 2022 11:05:28.042    11 May 2022 11:13:13.750      465.70812073    
11 May 2022 12:46:06.384    11 May 2022 12:49:21.736      195.35213518    
11 May 2022 16:02:53.284    11 May 2022 16:08:29.979      336.69573963    
11 May 2022 17:39:35.690    11 May 2022 17:47:41.919      486.22905618    
11 May 2022 19:19:30.515    11 May 2022 19:21:48.304      137.78850121    
12 May 2022 08:49:42.979    12 May 2022 08:55:51.699      368.72034558    
12 May 2022 10:26:00.016    12 May 2022 10:34:03.846      483.82938037    
12 May 2022 12:06:05.407    12 May 2022 12:10:25.802      260.39491663    
12 May 2022 15:23:51.338    12 May 2022 15:28:39.588      288.24941155    
12 May 2022 17:00:21.292    12 May 2022 17:08:23.375      482.08246079    
12 May 2022 18:39:02.421    12 May 2022 18:43:59.578      297.15716065    
13 May 2022 08:11:18.987    13 May 2022 08:15:55.942      276.95577058    
13 May 2022 09:46:36.433    13 May 2022 09:54:50.794      494.36138232    
13 May 2022 11:26:10.039    13 May 2022 11:31:25.085      315.04638166    
13 May 2022 14:44:51.136    13 May 2022 14:48:42.808      231.67141584    
13 May 2022 16:21:08.477    13 May 2022 16:28:58.421      469.94392618    
13 May 2022 17:59:11.549    13 May 2022 18:05:29.640      378.09155965    
14 May 2022 07:34:06.038    14 May 2022 07:34:49.557      43.519122794    
14 May 2022 09:07:17.635    14 May 2022 09:15:34.187      496.55127375    
14 May 2022 10:46:19.049    14 May 2022 10:52:21.072      362.02305428    
14 May 2022 14:05:54.856    14 May 2022 14:08:37.710      162.85401917    
14 May 2022 15:41:56.876    14 May 2022 15:49:27.346      450.46961551    
14 May 2022 17:19:33.566    14 May 2022 17:26:42.684      429.11795068    
15 May 2022 08:28:04.128    15 May 2022 08:36:13.427      489.29927910    
15 May 2022 10:06:32.100    15 May 2022 10:13:14.277      402.17764814    
15 May 2022 13:27:16.352    15 May 2022 13:28:10.765      54.412966780    
15 May 2022 15:02:46.236    15 May 2022 15:09:50.346      424.11062771    
15 May 2022 16:40:02.759    15 May 2022 16:47:44.279      461.51936132    
16 May 2022 07:48:56.691    16 May 2022 07:56:47.628      470.93661153    
16 May 2022 09:26:49.148    16 May 2022 09:34:04.860      435.71196792    
16 May 2022 11:08:16.679    16 May 2022 11:09:46.152      89.472748828    
16 May 2022 14:23:36.405    16 May 2022 14:30:07.557      391.15167100    
16 May 2022 16:00:36.592    16 May 2022 16:08:36.816      480.22424566    
17 May 2022 07:09:56.617    17 May 2022 07:17:15.369      438.75223350    
17 May 2022 08:47:10.273    17 May 2022 08:54:52.794      462.52107712    
17 May 2022 10:27:55.350    17 May 2022 10:30:58.526      183.17605457    
17 May 2022 13:44:27.346    17 May 2022 13:50:19.045      351.69846044    
17 May 2022 15:21:13.651    17 May 2022 15:29:21.567      487.91599288    
18 May 2022 06:31:06.310    18 May 2022 06:37:34.117      387.80723599    
18 May 2022 08:07:35.625    18 May 2022 08:15:37.927      482.30229935    
18 May 2022 09:47:47.599    18 May 2022 09:51:57.808      250.20934084    
18 May 2022 13:05:19.186    18 May 2022 13:10:24.765      305.57973491    
