Target: HSEYE16

Observer: Bahrain
Start Time (UTC)            Stop Time (UTC)               Duration (s)         
21 May 2022 03:54:53.963    21 May 2022 04:01:40.268      406.30521420    
21 May 2022 17:23:04.420    21 May 2022 17:30:06.918      422.49818235    
21 May 2022 19:00:44.706    21 May 2022 19:07:14.677      389.97123804    
22 May 2022 01:37:36.059    22 May 2022 01:43:46.562      370.50347436    
22 May 2022 03:14:24.884    22 May 2022 03:21:56.268      451.38423946    
22 May 2022 16:43:28.498    22 May 2022 16:49:30.293      361.79551767    
22 May 2022 18:20:07.758    22 May 2022 18:27:20.961      433.20304564    
23 May 2022 00:57:54.987    23 May 2022 01:02:50.020      295.03305699    
23 May 2022 02:34:04.348    23 May 2022 02:41:59.561      475.21273970    
23 May 2022 16:04:16.036    23 May 2022 16:08:30.539      254.50293679    
23 May 2022 17:39:39.592    23 May 2022 17:47:20.468      460.87652540    
24 May 2022 00:18:34.464    24 May 2022 00:21:26.893      172.42851713    
24 May 2022 01:53:49.987    24 May 2022 02:01:52.228      482.24134584    
24 May 2022 16:59:19.422    24 May 2022 17:07:13.715      474.29334938    
25 May 2022 01:13:40.643    25 May 2022 01:21:35.132      474.48841974    
25 May 2022 02:53:07.158    25 May 2022 02:56:16.019      188.86035819    
25 May 2022 16:19:07.178    25 May 2022 16:27:00.489      473.31085465    
25 May 2022 17:58:46.806    25 May 2022 18:02:47.888      241.08120091    
26 May 2022 00:33:35.875    26 May 2022 00:41:08.416      452.54150159    
26 May 2022 02:11:47.518    26 May 2022 02:17:19.693      332.17510872    
26 May 2022 15:39:03.454    26 May 2022 15:46:39.910      456.45557869    
26 May 2022 17:17:37.963    26 May 2022 17:23:11.085      333.12217912    
26 May 2022 23:53:35.886    27 May 2022 00:00:31.583      415.69633362    
27 May 2022 01:31:00.309    27 May 2022 01:37:47.306      406.99656028    
27 May 2022 14:59:09.821    27 May 2022 15:06:10.117      420.29676192    
27 May 2022 16:36:45.556    27 May 2022 16:43:20.339      394.78325428    
27 May 2022 23:13:41.845    27 May 2022 23:19:43.179      361.33472475    
28 May 2022 00:50:26.746    28 May 2022 00:57:57.352      450.60660273    
28 May 2022 14:19:29.981    28 May 2022 14:25:27.120      357.13869823    
28 May 2022 15:56:03.908    28 May 2022 16:03:21.092      437.18357311    
28 May 2022 22:33:57.258    28 May 2022 22:38:39.435      282.17687169    
29 May 2022 00:10:01.607    29 May 2022 00:17:54.755      473.14794157    
29 May 2022 13:40:15.270    29 May 2022 13:44:19.298      244.02751521    
29 May 2022 15:15:31.041    29 May 2022 15:23:15.057      464.01605430    
29 May 2022 21:54:37.407    29 May 2022 21:57:04.841      147.43399619    
29 May 2022 23:29:42.592    29 May 2022 23:37:41.510      478.91799866    
30 May 2022 14:35:06.219    30 May 2022 14:43:02.689      476.46957161    
30 May 2022 16:16:20.472    30 May 2022 16:17:35.582      75.110558385    
30 May 2022 22:49:28.589    30 May 2022 22:57:18.424      469.83484975    
31 May 2022 00:28:46.100    31 May 2022 00:32:08.752      202.65191831    
31 May 2022 13:54:49.421    31 May 2022 14:02:43.717      474.29627823    
31 May 2022 15:34:21.489    31 May 2022 15:38:35.976      254.48762400    
31 May 2022 22:09:19.205    31 May 2022 22:16:45.582      446.37766520    
31 May 2022 23:47:25.362    31 May 2022 23:53:03.025      337.66291182    
01 Jun 2022 13:14:41.311    01 Jun 2022 13:22:17.184      455.87228467    
01 Jun 2022 14:53:09.393    01 Jun 2022 14:58:52.150      342.75740491    
01 Jun 2022 21:29:14.727    01 Jun 2022 21:36:02.394      407.66688989    
01 Jun 2022 23:06:34.385    01 Jun 2022 23:13:23.822      409.43631112    
02 Jun 2022 12:34:43.606    02 Jun 2022 12:41:41.082      417.47606961    
02 Jun 2022 14:12:12.833    02 Jun 2022 14:18:55.260      402.42665384    
02 Jun 2022 20:49:16.520    02 Jun 2022 20:55:07.211      350.69159669    
02 Jun 2022 22:25:56.513    02 Jun 2022 22:33:27.507      450.99483992    
03 Jun 2022 11:55:00.394    03 Jun 2022 12:00:51.035      350.64097429    
03 Jun 2022 13:31:26.798    03 Jun 2022 13:38:50.080      443.28189832    
03 Jun 2022 20:09:28.745    03 Jun 2022 20:13:55.607      266.86247672    
03 Jun 2022 21:45:26.848    03 Jun 2022 21:53:18.678      471.82996315    
04 Jun 2022 11:15:44.912    04 Jun 2022 11:19:33.522      228.61009104    
04 Jun 2022 12:50:49.493    04 Jun 2022 12:58:38.143      468.65018226    
04 Jun 2022 19:30:13.087    04 Jun 2022 19:32:05.676      112.58889438    
04 Jun 2022 21:05:03.211    04 Jun 2022 21:12:59.209      475.99854281    
05 Jun 2022 12:10:20.275    05 Jun 2022 12:18:19.811      479.53657494    
05 Jun 2022 13:51:10.561    05 Jun 2022 13:53:13.317      122.75615309    
05 Jun 2022 20:24:44.564    05 Jun 2022 20:32:29.836      465.27222960    
05 Jun 2022 22:03:50.765    05 Jun 2022 22:07:32.471      221.70585024    
06 Jun 2022 11:29:59.206    06 Jun 2022 11:37:54.742      475.53559049    
06 Jun 2022 13:09:21.417    06 Jun 2022 13:13:53.579      272.16114857    
06 Jun 2022 19:44:30.590    06 Jun 2022 19:51:50.575      439.98539639    
06 Jun 2022 21:22:29.892    06 Jun 2022 21:28:16.176      346.28358650    
07 Jun 2022 10:49:47.063    07 Jun 2022 10:57:21.872      454.80852372    
07 Jun 2022 12:28:06.703    07 Jun 2022 12:34:02.106      355.40285344    
07 Jun 2022 19:04:21.692    07 Jun 2022 19:11:00.727      399.03475506    
07 Jun 2022 20:41:35.549    07 Jun 2022 20:48:29.588      414.03865364    
08 Jun 2022 10:09:45.773    08 Jun 2022 10:16:38.991      413.21841034    
08 Jun 2022 11:47:06.451    08 Jun 2022 11:53:58.673      412.22196602    
08 Jun 2022 18:24:19.490    08 Jun 2022 18:29:58.393      338.90302592    
08 Jun 2022 20:00:53.605    08 Jun 2022 20:08:26.547      452.94203785    
09 Jun 2022 09:30:00.003    09 Jun 2022 09:35:41.154      341.15114696    
09 Jun 2022 11:06:16.440    09 Jun 2022 11:13:47.274      450.83395106    
09 Jun 2022 17:44:29.062    09 Jun 2022 17:48:38.244      249.18211409    
09 Jun 2022 19:20:19.599    09 Jun 2022 19:28:11.221      471.62203265    
10 Jun 2022 08:50:46.251    10 Jun 2022 08:54:11.587      205.33593928    
10 Jun 2022 10:25:35.111    10 Jun 2022 10:33:29.210      474.09927574    
10 Jun 2022 17:05:28.887    10 Jun 2022 17:06:21.594      52.706796443    
10 Jun 2022 18:39:51.517    10 Jun 2022 18:47:45.329      473.81199072    
11 Jun 2022 09:45:01.945    11 Jun 2022 09:53:04.727      482.78118619    
11 Jun 2022 11:25:31.038    11 Jun 2022 11:28:15.429      164.39089476    
11 Jun 2022 17:59:28.418    11 Jun 2022 18:07:09.510      461.09125310    
11 Jun 2022 19:38:21.591    11 Jun 2022 19:42:26.808      245.21683058    
12 Jun 2022 09:04:37.113    12 Jun 2022 09:12:33.377      476.26367131    
12 Jun 2022 10:43:47.586    12 Jun 2022 10:48:40.074      292.48764891    
12 Jun 2022 17:19:10.079    12 Jun 2022 17:26:23.690      433.61110927    
12 Jun 2022 18:57:01.299    12 Jun 2022 19:02:59.386      358.08648686    
13 Jun 2022 08:24:21.539    13 Jun 2022 08:31:53.954      452.41560708    
13 Jun 2022 10:02:30.842    13 Jun 2022 10:08:40.800      369.95753021    
13 Jun 2022 16:38:57.044    13 Jun 2022 16:45:27.033      389.98884066    
13 Jun 2022 18:16:04.131    13 Jun 2022 18:23:05.074      420.94320373    
14 Jun 2022 07:44:17.443    14 Jun 2022 07:51:03.958      406.51414330    
14 Jun 2022 09:21:27.494    14 Jun 2022 09:28:30.725      423.23093367    
14 Jun 2022 15:58:51.262    14 Jun 2022 16:04:17.316      326.05461159    
14 Jun 2022 17:35:18.540    14 Jun 2022 17:42:55.130      456.59069445    
15 Jun 2022 07:04:30.361    15 Jun 2022 07:09:57.573      327.21266613    
15 Jun 2022 08:40:34.094    15 Jun 2022 08:48:13.063      458.96842370    
15 Jun 2022 15:18:59.109    15 Jun 2022 15:22:47.914      228.80505547    
15 Jun 2022 16:54:40.570    15 Jun 2022 17:02:33.215      472.64545108    
16 Jun 2022 06:25:23.019    16 Jun 2022 06:28:11.797      168.77797272    
16 Jun 2022 07:59:49.337    16 Jun 2022 08:07:48.857      479.51979458    
16 Jun 2022 16:14:08.400    16 Jun 2022 16:22:00.848      472.44716113    
17 Jun 2022 07:19:12.845    17 Jun 2022 07:27:18.209      485.36433043    
17 Jun 2022 08:59:22.011    17 Jun 2022 09:02:44.191      202.17993680    
17 Jun 2022 15:33:41.208    17 Jun 2022 15:41:18.546      457.33857374    
17 Jun 2022 17:12:20.325    17 Jun 2022 17:16:52.226      271.90136196    
18 Jun 2022 06:38:44.913    18 Jun 2022 06:46:40.535      475.62162622    
18 Jun 2022 08:17:42.158    18 Jun 2022 08:22:55.977      313.81864271    
18 Jun 2022 14:53:18.876    18 Jun 2022 15:00:26.121      427.24487224    
18 Jun 2022 16:31:01.007    18 Jun 2022 16:37:13.665      372.65786855    
19 Jun 2022 05:58:26.659    19 Jun 2022 06:05:54.429      447.77047033    
19 Jun 2022 07:36:23.881    19 Jun 2022 07:42:49.078      385.19779720    
19 Jun 2022 14:13:02.124    19 Jun 2022 14:19:22.555      380.43189693    
19 Jun 2022 15:50:01.550    19 Jun 2022 15:57:11.469      429.91814154    
20 Jun 2022 05:18:20.713    20 Jun 2022 05:24:56.970      396.25724014    
20 Jun 2022 06:55:18.020    20 Jun 2022 07:02:32.440      434.41951900    
20 Jun 2022 13:32:53.325    20 Jun 2022 13:38:05.192      311.86686354    
20 Jun 2022 15:09:12.766    20 Jun 2022 15:16:54.523      461.75676102    
21 Jun 2022 04:38:33.958    21 Jun 2022 04:43:40.983      307.02531586    
21 Jun 2022 06:14:21.815    21 Jun 2022 06:22:08.571      466.75682254    
21 Jun 2022 12:53:00.823    21 Jun 2022 12:56:25.433      204.60962118    
21 Jun 2022 14:28:31.229    21 Jun 2022 14:36:25.944      474.71466260    
22 Jun 2022 03:59:44.938    22 Jun 2022 04:01:27.636      102.69845127    
22 Jun 2022 05:33:34.205    22 Jun 2022 05:41:38.252      484.04692848    
22 Jun 2022 13:47:55.333    22 Jun 2022 13:55:47.021      471.68849402    
22 Jun 2022 15:28:05.072    22 Jun 2022 15:29:37.525      92.452897306    
23 Jun 2022 04:52:54.964    23 Jun 2022 05:01:01.417      486.45282785    
23 Jun 2022 06:32:44.917    23 Jun 2022 06:36:41.292      236.37533068    
23 Jun 2022 13:07:24.384    23 Jun 2022 13:14:58.128      453.74432617    
23 Jun 2022 14:45:48.965    23 Jun 2022 14:50:49.349      300.38325679    
24 Jun 2022 04:12:24.543    24 Jun 2022 04:20:17.311      472.76812065    
24 Jun 2022 05:51:07.323    24 Jun 2022 05:56:42.115      334.79201108    
24 Jun 2022 12:26:58.397    24 Jun 2022 12:33:58.930      420.53219711    
24 Jun 2022 14:04:30.620    24 Jun 2022 14:10:59.873      389.25281914    
25 Jun 2022 03:32:04.311    25 Jun 2022 03:39:24.260      439.94944557    
25 Jun 2022 05:09:47.774    25 Jun 2022 05:16:27.824      400.04915844    
25 Jun 2022 11:46:38.311    25 Jun 2022 11:52:48.179      369.86772105    
25 Jun 2022 13:23:29.203    25 Jun 2022 13:30:49.622      440.41844291    
26 Jun 2022 02:51:57.496    26 Jun 2022 02:58:18.735      381.23874951    
26 Jun 2022 04:28:39.786    26 Jun 2022 04:36:04.669      444.88294073    
26 Jun 2022 11:06:27.094    26 Jun 2022 11:11:22.617      295.52360452    


Number of events : 239


Observer: Cape_Town
Start Time (UTC)            Stop Time (UTC)               Duration (s)         
27 Apr 2022 18:23:18.812    27 Apr 2022 18:31:27.157      488.34431326    
27 Apr 2022 20:02:09.167    27 Apr 2022 20:08:14.733      365.56580564    
27 Apr 2022 23:22:00.707    27 Apr 2022 23:24:02.529      121.82137611    
28 Apr 2022 00:57:48.207    28 Apr 2022 01:05:07.477      439.26965363    
28 Apr 2022 02:35:15.638    28 Apr 2022 02:42:33.347      437.70883555    
28 Apr 2022 17:43:38.449    28 Apr 2022 17:51:36.128      477.67903906    
28 Apr 2022 19:21:53.582    28 Apr 2022 19:28:39.026      405.44378255    
29 Apr 2022 00:18:09.682    29 Apr 2022 00:24:58.739      409.05730273    
29 Apr 2022 01:55:17.525    29 Apr 2022 02:03:03.244      465.71904842    
29 Apr 2022 17:04:04.793    29 Apr 2022 17:11:39.206      454.41281354    
29 Apr 2022 18:41:42.183    29 Apr 2022 18:49:00.376      438.19293949    
29 Apr 2022 20:22:58.395    29 Apr 2022 20:24:41.766      103.37090663    
29 Apr 2022 23:38:31.986    29 Apr 2022 23:44:43.719      371.73348806    
30 Apr 2022 01:15:23.672    30 Apr 2022 01:23:23.960      480.28802524    
30 Apr 2022 16:24:39.602    30 Apr 2022 16:31:34.493      414.89105893    
30 Apr 2022 18:01:35.058    30 Apr 2022 18:09:18.726      463.66729054    
30 Apr 2022 19:42:08.482    30 Apr 2022 19:45:24.030      195.54746454    
30 Apr 2022 22:58:55.188    30 Apr 2022 23:04:22.398      327.21004563    
01 May 2022 00:35:32.776    01 May 2022 00:43:36.643      483.86639140    
01 May 2022 02:15:11.322    01 May 2022 02:17:56.611      165.28977498    
01 May 2022 15:45:26.448    01 May 2022 15:51:18.271      351.82263970    
01 May 2022 17:21:32.389    01 May 2022 17:29:33.879      481.48924772    
01 May 2022 19:01:31.253    01 May 2022 19:05:54.038      262.78455772    
01 May 2022 22:19:19.657    01 May 2022 22:23:54.524      274.86741847    
01 May 2022 23:55:44.008    02 May 2022 00:03:41.979      477.97108919    
02 May 2022 01:34:15.363    02 May 2022 01:39:25.900      310.53720462    
02 May 2022 15:06:35.369    02 May 2022 15:10:40.357      244.98786883    
02 May 2022 16:41:34.450    02 May 2022 16:49:45.504      491.05401209    
02 May 2022 18:21:00.032    02 May 2022 18:26:18.799      318.76747581    
02 May 2022 21:39:46.502    02 May 2022 21:43:19.188      212.68594122    
02 May 2022 23:15:56.809    02 May 2022 23:23:40.407      463.59795848    
03 May 2022 00:53:51.399    03 May 2022 01:00:18.736      387.33744153    
03 May 2022 16:01:41.646    03 May 2022 16:09:53.110      491.46395882    
03 May 2022 17:40:33.458    03 May 2022 17:46:39.929      366.47092262    
03 May 2022 21:00:19.740    03 May 2022 21:02:32.653      132.91344090    
03 May 2022 22:36:10.797    03 May 2022 22:43:32.214      441.41737791    
04 May 2022 00:13:39.570    04 May 2022 00:20:54.818      435.24761122    
04 May 2022 15:21:54.594    04 May 2022 15:29:55.971      481.37673136    
04 May 2022 17:00:11.171    04 May 2022 17:06:57.968      406.79757537    
04 May 2022 21:56:25.725    04 May 2022 22:03:17.594      411.86812000    
04 May 2022 23:33:34.597    04 May 2022 23:41:19.264      464.66785687    
05 May 2022 14:42:14.285    05 May 2022 14:49:52.975      458.68964422    
05 May 2022 16:19:53.130    05 May 2022 16:27:13.066      439.93623212    
05 May 2022 18:01:07.707    05 May 2022 18:02:56.514      108.80761617    
05 May 2022 21:16:41.476    05 May 2022 21:22:56.660      375.18389494    
05 May 2022 22:53:34.059    05 May 2022 23:01:34.339      480.28010560    
06 May 2022 14:02:42.443    06 May 2022 14:09:42.263      419.81963905    
06 May 2022 15:39:39.437    06 May 2022 15:47:25.172      465.73436090    
06 May 2022 17:20:12.430    06 May 2022 17:23:31.246      198.81526547    
06 May 2022 20:36:58.090    06 May 2022 20:42:29.432      331.34180380    
06 May 2022 22:13:36.592    06 May 2022 22:21:41.259      484.66696918    
06 May 2022 23:53:19.598    06 May 2022 23:55:55.382      155.78399930    
07 May 2022 13:23:22.545    07 May 2022 13:29:20.225      357.68008913    
07 May 2022 14:59:30.285    07 May 2022 15:07:34.093      483.80813382    
07 May 2022 16:39:29.015    07 May 2022 16:43:54.607      265.59286796    
07 May 2022 19:57:15.878    07 May 2022 20:01:55.727      279.84882753    
07 May 2022 21:33:41.334    07 May 2022 21:41:40.751      479.41628887    
07 May 2022 23:12:14.163    07 May 2022 23:17:21.908      307.74554618    
08 May 2022 12:44:24.132    08 May 2022 12:48:37.184      253.05200389    
08 May 2022 14:19:25.956    08 May 2022 14:27:39.503      493.54687507    
08 May 2022 15:58:51.491    08 May 2022 16:04:12.929      321.43783104    
08 May 2022 19:17:35.793    08 May 2022 19:21:14.807      219.01388291    
08 May 2022 20:53:47.711    08 May 2022 21:01:33.280      465.56833950    
08 May 2022 22:31:43.102    08 May 2022 22:38:09.631      386.52867851    
09 May 2022 13:39:26.869    09 May 2022 13:47:40.915      494.04676108    
09 May 2022 15:18:18.625    09 May 2022 15:24:27.724      369.09886301    
09 May 2022 18:38:01.127    09 May 2022 18:40:23.682      142.55579581    
09 May 2022 20:13:55.330    09 May 2022 20:21:19.157      443.82657734    
09 May 2022 21:51:24.631    09 May 2022 21:58:40.184      435.55358013    
10 May 2022 12:59:33.648    10 May 2022 13:07:37.606      483.95744747    
10 May 2022 14:37:50.107    10 May 2022 14:44:39.503      409.39608490    
10 May 2022 19:34:03.936    10 May 2022 19:40:58.596      414.66035647    
10 May 2022 21:11:13.231    10 May 2022 21:18:58.938      465.70683641    
11 May 2022 12:19:47.297    11 May 2022 12:27:28.461      461.16372210    
11 May 2022 13:57:25.928    11 May 2022 14:04:48.405      442.47660132    
11 May 2022 15:38:36.655    11 May 2022 15:40:35.446      118.79088121    
11 May 2022 18:54:13.398    11 May 2022 19:00:31.737      378.33948409    
11 May 2022 20:31:06.411    11 May 2022 20:39:08.239      481.82819020    
12 May 2022 11:40:09.557    12 May 2022 11:47:11.617      422.05916372    
12 May 2022 13:17:06.209    12 May 2022 13:24:54.371      468.16215118    
12 May 2022 14:57:37.249    12 May 2022 15:01:02.007      204.75794094    
12 May 2022 18:14:23.736    12 May 2022 18:19:58.631      334.89490167    
12 May 2022 19:51:02.772    12 May 2022 19:59:09.343      486.57127263    
12 May 2022 21:30:44.965    12 May 2022 21:33:23.657      158.69142859    
13 May 2022 11:00:43.935    13 May 2022 11:06:43.439      359.50421391    
13 May 2022 12:36:51.157    13 May 2022 12:44:57.207      486.04976004    
13 May 2022 14:16:48.386    13 May 2022 14:21:18.683      270.29699780    
13 May 2022 17:34:35.220    13 May 2022 17:39:19.154      283.93393003    
13 May 2022 19:11:01.440    13 May 2022 19:19:03.003      481.56276686    
13 May 2022 20:49:33.775    13 May 2022 20:54:44.156      310.38140401    
14 May 2022 10:21:40.062    14 May 2022 10:25:54.165      254.10266393    
14 May 2022 11:56:41.069    14 May 2022 12:04:56.579      495.51089077    
14 May 2022 13:36:05.223    14 May 2022 13:41:30.695      325.47189058    
14 May 2022 16:54:48.686    14 May 2022 16:58:32.697      224.01094517    
14 May 2022 18:31:01.829    14 May 2022 18:38:49.697      467.86804948    
14 May 2022 20:08:56.805    14 May 2022 20:15:26.104      389.29811725    
15 May 2022 11:16:36.372    15 May 2022 11:24:51.992      495.62024223    
15 May 2022 12:55:26.721    15 May 2022 13:01:39.372      372.65095976    
15 May 2022 16:15:06.939    15 May 2022 16:17:36.770      149.83059322    
15 May 2022 17:51:03.538    15 May 2022 17:58:29.749      446.21020075    
15 May 2022 19:28:32.504    15 May 2022 19:35:50.904      438.40052298    
16 May 2022 10:36:37.710    16 May 2022 10:44:42.705      484.99542810    
16 May 2022 12:14:52.640    16 May 2022 12:21:45.161      412.52142816    
16 May 2022 17:11:06.305    16 May 2022 17:18:03.383      417.07777415    
16 May 2022 18:48:15.360    16 May 2022 18:56:03.917      468.55693725    
17 May 2022 09:56:46.110    17 May 2022 10:04:27.575      461.46472032    
17 May 2022 11:34:23.001    17 May 2022 11:41:48.168      445.16688326    
17 May 2022 13:15:28.907    17 May 2022 13:17:39.077      130.16989783    
17 May 2022 16:31:09.988    17 May 2022 16:37:30.752      380.76404566    
17 May 2022 18:08:02.879    17 May 2022 18:16:07.488      484.60939274    
18 May 2022 09:17:03.370    18 May 2022 09:24:04.674      421.30443851    
18 May 2022 10:53:57.942    18 May 2022 11:01:48.313      470.37090630    
18 May 2022 12:34:26.002    18 May 2022 12:37:57.797      211.79538674    
18 May 2022 15:51:14.590    18 May 2022 15:56:51.925      337.33458209    
18 May 2022 17:27:53.657    18 May 2022 17:36:02.873      489.21547662    
18 May 2022 19:07:30.381    18 May 2022 19:10:22.730      172.34859903    
19 May 2022 08:37:33.143    19 May 2022 08:43:30.209      357.06633800    
19 May 2022 10:13:37.679    19 May 2022 10:21:45.381      487.70142077    
19 May 2022 11:53:32.358    19 May 2022 11:58:08.103      275.74496507    
19 May 2022 15:11:20.349    19 May 2022 15:16:06.807      286.45776340    
