Target: HSEYE6

Observer: Bahrain
Start Time (UTC)            Stop Time (UTC)               Duration (s)         
04 May 2022 12:13:31.821    04 May 2022 12:21:14.843      463.02194257    
04 May 2022 18:52:22.696    04 May 2022 18:57:07.722      285.02510578    
04 May 2022 20:28:35.367    04 May 2022 20:36:46.070      490.70300785    
05 May 2022 10:00:39.418    05 May 2022 10:04:17.413      217.99515572    
05 May 2022 11:35:44.887    05 May 2022 11:43:44.764      479.87705193    
05 May 2022 18:15:29.146    05 May 2022 18:18:29.190      180.04362776    
05 May 2022 19:50:57.167    05 May 2022 19:59:11.089      493.92276790    
06 May 2022 10:58:03.065    06 May 2022 11:06:10.082      487.01639003    
06 May 2022 12:38:54.499    06 May 2022 12:41:29.071      154.57255854    
06 May 2022 19:13:21.956    06 May 2022 19:21:29.000      487.04401542    
06 May 2022 20:52:52.064    06 May 2022 20:56:31.201      219.13661094    
07 May 2022 10:20:26.455    07 May 2022 10:28:30.544      484.08959886    
07 May 2022 12:00:09.657    07 May 2022 12:04:38.481      268.82443990    
07 May 2022 18:35:49.499    07 May 2022 18:43:39.875      470.37567110    
07 May 2022 20:14:19.571    07 May 2022 20:19:55.135      335.56397462    
08 May 2022 09:42:55.469    08 May 2022 09:50:45.583      470.11393601    
08 May 2022 11:21:46.521    08 May 2022 11:27:27.468      340.94730264    
08 May 2022 17:58:19.845    08 May 2022 18:05:43.500      443.65534385    
08 May 2022 19:36:09.421    08 May 2022 19:42:53.514      404.09353684    
09 May 2022 09:05:30.982    09 May 2022 09:12:54.171      443.18899750    
09 May 2022 10:43:33.842    09 May 2022 10:50:07.193      393.35073087    
09 May 2022 17:20:53.414    09 May 2022 17:27:39.305      405.89146544    
09 May 2022 18:58:09.765    09 May 2022 19:05:38.031      448.26636919    
10 May 2022 08:28:14.717    10 May 2022 08:34:54.435      399.71810638    
10 May 2022 10:05:28.536    10 May 2022 10:12:40.627      432.09019806    
10 May 2022 16:43:31.270    10 May 2022 16:49:26.083      354.81252742    
10 May 2022 18:20:16.688    10 May 2022 18:28:12.445      475.75725621    
11 May 2022 07:51:10.447    11 May 2022 07:56:42.454      332.00620688    
11 May 2022 09:27:29.310    11 May 2022 09:35:08.938      459.62796737    
11 May 2022 16:06:16.043    11 May 2022 16:11:01.079      285.03634088    
11 May 2022 17:42:28.321    11 May 2022 17:50:38.464      490.14355761    
12 May 2022 07:14:29.908    12 May 2022 07:18:06.342      216.43323752    
12 May 2022 08:49:35.569    12 May 2022 08:57:32.582      477.01341610    
12 May 2022 15:29:16.650    12 May 2022 15:32:15.276      178.62548581    
12 May 2022 17:04:43.645    12 May 2022 17:12:56.948      493.30324112    
13 May 2022 08:11:47.106    13 May 2022 08:19:51.618      484.51163848    
13 May 2022 09:52:41.594    13 May 2022 09:55:06.541      144.94670267    
13 May 2022 16:27:02.100    13 May 2022 16:35:08.292      486.19145234    
13 May 2022 18:06:32.001    13 May 2022 18:10:09.660      217.65888246    
14 May 2022 07:34:04.018    14 May 2022 07:42:05.799      481.78119884    
14 May 2022 09:13:47.841    14 May 2022 09:18:11.995      264.15392202    
14 May 2022 15:49:23.450    14 May 2022 15:57:12.572      469.12243565    
14 May 2022 17:27:52.705    14 May 2022 17:33:27.699      334.99330531    
15 May 2022 06:56:26.725    15 May 2022 07:04:14.549      467.82477717    
15 May 2022 08:35:17.589    15 May 2022 08:40:55.409      337.82038683    
15 May 2022 15:11:47.752    15 May 2022 15:19:09.568      441.81607602    
15 May 2022 16:49:36.196    15 May 2022 16:56:19.867      403.67112224    
16 May 2022 06:18:56.123    16 May 2022 06:26:16.817      440.69446139    
16 May 2022 07:56:58.241    16 May 2022 08:03:29.289      391.04815742    
16 May 2022 14:34:15.453    16 May 2022 14:40:58.679      403.22595485    
16 May 2022 16:11:30.380    16 May 2022 16:18:58.099      447.71919163    
17 May 2022 05:41:33.991    17 May 2022 05:48:10.666      396.67509362    
17 May 2022 07:18:46.518    17 May 2022 07:25:56.798      430.27942220    
17 May 2022 13:56:47.686    17 May 2022 14:02:38.625      350.93853573    
17 May 2022 15:33:31.287    17 May 2022 15:41:26.201      474.91405990    
18 May 2022 05:04:24.272    18 May 2022 05:09:51.995      327.72334405    
18 May 2022 06:40:41.062    18 May 2022 06:48:19.156      458.09350420    
18 May 2022 13:19:27.297    18 May 2022 13:24:06.427      279.13054285    
18 May 2022 14:55:37.026    18 May 2022 15:03:45.894      488.86776333    
19 May 2022 04:27:39.636    19 May 2022 04:31:07.977      208.34127433    
19 May 2022 06:02:41.252    19 May 2022 06:10:36.833      475.58090463    
19 May 2022 12:42:24.484    19 May 2022 12:45:11.778      167.29412408    
19 May 2022 14:17:46.568    19 May 2022 14:25:58.036      491.46754366    
20 May 2022 05:24:46.872    20 May 2022 05:32:49.886      483.01389747    
20 May 2022 07:05:39.369    20 May 2022 07:08:04.960      145.59128308    
20 May 2022 13:39:59.352    20 May 2022 13:48:03.013      483.66136083    
20 May 2022 15:19:25.526    20 May 2022 15:23:07.666      222.14049697    
21 May 2022 04:46:58.018    21 May 2022 04:54:58.052      480.03373171    
21 May 2022 06:26:39.570    21 May 2022 06:31:04.636      265.06652709    
21 May 2022 13:02:15.143    21 May 2022 13:10:00.882      465.73858287    
21 May 2022 14:40:41.476    21 May 2022 14:46:18.631      337.15510522    
22 May 2022 04:09:15.126    22 May 2022 04:17:00.723      465.59643009    
22 May 2022 05:48:03.410    22 May 2022 05:53:42.253      338.84287770    
22 May 2022 12:24:34.021    22 May 2022 12:31:51.387      437.36622620    
22 May 2022 14:02:19.671    22 May 2022 14:09:04.333      404.66191726    
23 May 2022 03:31:39.135    23 May 2022 03:38:56.790      437.65529405    
23 May 2022 05:09:38.264    23 May 2022 05:16:10.327      392.06278366    
23 May 2022 11:46:56.479    23 May 2022 11:53:33.866      397.38714028    
23 May 2022 13:24:08.473    23 May 2022 13:31:36.234      447.76126669    
24 May 2022 02:54:11.926    24 May 2022 03:00:44.197      392.27105991    
24 May 2022 04:31:20.841    24 May 2022 04:38:32.017      431.17608991    
24 May 2022 11:09:23.773    24 May 2022 11:15:06.898      343.12473689    
24 May 2022 12:46:03.991    24 May 2022 12:53:58.046      474.05485678    
25 May 2022 02:16:57.761    25 May 2022 02:22:18.508      320.74671001    
25 May 2022 03:53:09.777    25 May 2022 04:00:48.533      458.75576927    
25 May 2022 10:31:59.157    25 May 2022 10:36:27.085      267.92772944    
25 May 2022 12:08:04.362    25 May 2022 12:16:11.449      487.08688823    
26 May 2022 01:40:11.201    26 May 2022 01:43:24.992      193.79048384    
26 May 2022 03:15:04.453    26 May 2022 03:23:00.328      475.87546965    
26 May 2022 09:54:55.618    26 May 2022 09:57:21.318      145.70035008    
26 May 2022 11:30:08.569    26 May 2022 11:38:17.272      488.70210653    
27 May 2022 02:37:04.661    27 May 2022 02:45:07.439      482.77814859    
27 May 2022 04:17:49.988    27 May 2022 04:20:27.087      157.09835642    
27 May 2022 10:52:16.067    27 May 2022 11:00:15.874      479.80770855    
27 May 2022 12:31:35.419    27 May 2022 12:35:27.480      232.06110990    
28 May 2022 01:59:10.517    28 May 2022 02:07:09.574      479.05648079    
28 May 2022 03:38:46.871    28 May 2022 03:43:18.767      271.89689451    
28 May 2022 10:14:26.643    28 May 2022 10:22:07.282      460.63933284    
28 May 2022 11:52:48.146    28 May 2022 11:58:30.187      342.04143961    
29 May 2022 01:21:22.497    29 May 2022 01:29:06.080      463.58283679    
29 May 2022 03:00:05.785    29 May 2022 03:05:50.039      344.25415518    
29 May 2022 09:36:40.418    29 May 2022 09:43:51.194      430.77644161    
29 May 2022 11:14:21.764    29 May 2022 11:21:08.980      407.21587959    
30 May 2022 00:43:41.614    30 May 2022 00:50:55.767      434.15237978    
30 May 2022 02:21:35.477    30 May 2022 02:28:12.044      396.56731534    
30 May 2022 08:58:57.967    30 May 2022 09:05:26.860      388.89246667    
30 May 2022 10:36:05.656    30 May 2022 10:43:34.293      448.63681138    
31 May 2022 00:06:09.928    31 May 2022 00:12:36.402      386.47432543    
31 May 2022 01:43:12.849    31 May 2022 01:50:27.743      434.89334903    
31 May 2022 08:21:20.751    31 May 2022 08:26:52.659      331.90874808    
31 May 2022 09:57:56.139    31 May 2022 10:05:49.631      473.49221305    
31 May 2022 23:28:52.228    31 May 2022 23:34:03.024      310.79610265    
01 Jun 2022 01:04:56.610    01 Jun 2022 01:12:38.279      461.66885917    
01 Jun 2022 07:43:52.694    01 Jun 2022 07:48:04.526      251.83195167    
01 Jun 2022 09:19:51.429    01 Jun 2022 09:27:56.597      485.16743921    
01 Jun 2022 22:52:06.618    01 Jun 2022 22:54:57.362      170.74405256    
02 Jun 2022 00:26:46.179    02 Jun 2022 00:34:44.069      477.88990941    
02 Jun 2022 07:06:52.848    02 Jun 2022 07:08:43.299      110.45087100    
02 Jun 2022 08:41:50.558    02 Jun 2022 08:49:55.976      485.41784459    
02 Jun 2022 23:48:41.387    02 Jun 2022 23:56:45.119      483.73166132    
03 Jun 2022 01:29:15.229    03 Jun 2022 01:32:12.930      177.70065742    
03 Jun 2022 08:03:53.017    03 Jun 2022 08:11:48.096      475.07876304    
03 Jun 2022 09:43:02.893    03 Jun 2022 09:47:09.927      247.03340975    
03 Jun 2022 23:10:42.394    03 Jun 2022 23:18:41.098      478.70413031    
04 Jun 2022 00:50:10.729    04 Jun 2022 00:54:55.042      284.31395902    
04 Jun 2022 07:25:58.641    04 Jun 2022 07:33:32.946      454.30442516    
04 Jun 2022 09:04:13.583    04 Jun 2022 09:10:03.423      349.83924640    
04 Jun 2022 22:32:49.744    04 Jun 2022 22:40:31.297      461.55330206    
05 Jun 2022 00:11:25.634    05 Jun 2022 00:17:19.462      353.82826935    
05 Jun 2022 06:48:07.615    05 Jun 2022 06:55:10.167      422.55163804    
05 Jun 2022 08:25:43.281    05 Jun 2022 08:32:34.921      411.64001509    
05 Jun 2022 21:55:04.571    05 Jun 2022 22:02:14.414      429.84299201    
05 Jun 2022 23:32:50.849    05 Jun 2022 23:39:35.178      404.32873503    
06 Jun 2022 06:10:20.638    06 Jun 2022 06:16:38.897      378.25987340    
06 Jun 2022 07:47:22.764    06 Jun 2022 07:54:53.472      450.70842871    
06 Jun 2022 21:17:29.199    06 Jun 2022 21:23:47.960      378.76110252    
06 Jun 2022 22:54:23.638    06 Jun 2022 23:01:44.801      441.16301083    
07 Jun 2022 05:32:39.459    07 Jun 2022 05:37:57.236      317.77698694    
07 Jun 2022 07:09:08.656    07 Jun 2022 07:17:02.280      473.62374900    
07 Jun 2022 20:40:09.253    07 Jun 2022 20:45:06.149      296.89582003    
07 Jun 2022 22:16:02.835    07 Jun 2022 22:23:49.353      466.51867821    
08 Jun 2022 04:55:09.067    08 Jun 2022 04:59:00.069      231.00187266    
08 Jun 2022 06:30:59.298    08 Jun 2022 06:39:02.831      483.53339337    
08 Jun 2022 20:03:30.146    08 Jun 2022 20:05:43.408      133.26266608    
08 Jun 2022 21:37:47.931    08 Jun 2022 21:45:49.189      481.25856256    
09 Jun 2022 04:18:29.326    09 Jun 2022 04:19:07.429      38.102669385    
09 Jun 2022 05:52:53.789    09 Jun 2022 06:00:55.851      482.06140785    
09 Jun 2022 20:59:38.810    09 Jun 2022 21:07:44.263      485.45260319    
09 Jun 2022 22:39:58.242    09 Jun 2022 22:43:22.494      204.25186059    
10 Jun 2022 05:14:51.675    10 Jun 2022 05:22:41.618      469.94255008    
10 Jun 2022 06:53:50.021    10 Jun 2022 06:58:16.436      266.41562395    
10 Jun 2022 20:21:35.696    10 Jun 2022 20:29:34.188      478.49211395    
10 Jun 2022 22:00:53.549    10 Jun 2022 22:05:54.730      301.18169154    
11 Jun 2022 04:36:52.845    11 Jun 2022 04:44:20.067      447.22249503    
11 Jun 2022 06:14:59.763    11 Jun 2022 06:21:00.351      360.58746781    
11 Jun 2022 19:43:39.220    11 Jun 2022 19:51:18.167      458.94673144    
11 Jun 2022 21:22:05.474    11 Jun 2022 21:28:12.215      366.74100452    
12 Jun 2022 03:58:57.564    12 Jun 2022 04:05:50.762      413.19764470    
12 Jun 2022 05:36:26.370    12 Jun 2022 05:43:24.498      418.12807366    
12 Jun 2022 19:05:50.680    12 Jun 2022 19:12:54.734      424.05452417    
12 Jun 2022 20:43:27.122    12 Jun 2022 20:50:21.735      414.61360368    
13 Jun 2022 03:21:06.686    13 Jun 2022 03:27:12.683      365.99711239    
13 Jun 2022 04:58:02.152    13 Jun 2022 05:05:36.391      454.23903783    
13 Jun 2022 18:28:12.778    13 Jun 2022 18:34:21.018      368.24012854    
13 Jun 2022 20:04:56.185    13 Jun 2022 20:12:25.464      449.27930217    
14 Jun 2022 02:43:22.362    14 Jun 2022 02:48:23.530      301.16736885    
14 Jun 2022 04:19:44.106    14 Jun 2022 04:27:38.860      474.75412471    
14 Jun 2022 17:50:52.468    14 Jun 2022 17:55:29.897      277.42906470    
14 Jun 2022 19:26:31.654    14 Jun 2022 19:34:24.257      472.60269237    
15 Jun 2022 02:05:51.265    15 Jun 2022 02:09:16.495      205.23002901    
15 Jun 2022 03:41:30.715    15 Jun 2022 03:49:33.233      482.51795053    
15 Jun 2022 17:14:38.948    15 Jun 2022 17:15:32.001      53.052461939    
15 Jun 2022 18:48:13.105    15 Jun 2022 18:56:18.374      485.26953771    
15 Jun 2022 20:30:00.533    15 Jun 2022 20:30:44.237      43.703522882    
16 Jun 2022 03:03:21.160    16 Jun 2022 03:11:20.146      478.98525463    
16 Jun 2022 04:43:36.496    16 Jun 2022 04:45:27.082      110.58551621    
16 Jun 2022 18:10:00.485    16 Jun 2022 18:18:07.694      487.20893136    
16 Jun 2022 19:50:03.839    16 Jun 2022 19:53:57.392      233.55306237    
17 Jun 2022 02:25:15.043    17 Jun 2022 02:32:59.805      464.76180407    
17 Jun 2022 04:04:00.508    17 Jun 2022 04:08:49.711      289.20252415    
17 Jun 2022 17:31:54.088    17 Jun 2022 17:39:51.741      477.65244307    
17 Jun 2022 19:10:59.483    17 Jun 2022 19:16:20.279      320.79624392    
18 Jun 2022 01:47:12.313    18 Jun 2022 01:54:32.069      439.75542221    
18 Jun 2022 03:25:10.069    18 Jun 2022 03:31:24.098      374.02874536    
18 Jun 2022 16:53:54.659    18 Jun 2022 17:01:29.588      454.92871832    
18 Jun 2022 18:32:09.276    18 Jun 2022 18:38:30.988      381.71129962    
19 Jun 2022 01:09:13.331    19 Jun 2022 01:15:56.389      403.05780141    
19 Jun 2022 02:46:34.295    19 Jun 2022 02:53:40.940      426.64491007    
19 Jun 2022 16:16:03.716    19 Jun 2022 16:22:59.532      415.81628777    
19 Jun 2022 17:53:28.141    19 Jun 2022 18:00:34.464      426.32244935    
20 Jun 2022 00:31:19.146    20 Jun 2022 00:37:11.535      352.38933472    
20 Jun 2022 02:08:06.969    20 Jun 2022 02:15:46.259      459.29007976    
20 Jun 2022 15:38:24.523    20 Jun 2022 15:44:18.120      353.59699389    
20 Jun 2022 17:14:54.195    20 Jun 2022 17:22:32.432      458.23698499    
20 Jun 2022 23:53:32.467    20 Jun 2022 23:58:14.630      282.16251726    
21 Jun 2022 01:29:45.480    21 Jun 2022 01:37:42.470      476.98980208    
21 Jun 2022 15:01:06.315    21 Jun 2022 15:05:15.933      249.61828999    
21 Jun 2022 16:36:26.597    21 Jun 2022 16:44:25.563      478.96644312    
21 Jun 2022 23:16:02.880    21 Jun 2022 23:18:55.945      173.06499652    
22 Jun 2022 00:51:28.478    22 Jun 2022 00:59:30.720      482.24281749    
22 Jun 2022 15:58:05.014    22 Jun 2022 16:06:14.004      488.99039204    
22 Jun 2022 17:39:07.717    22 Jun 2022 17:41:19.177      131.46080500    
23 Jun 2022 00:13:15.231    23 Jun 2022 00:21:11.535      476.30387899    
23 Jun 2022 01:52:58.045    23 Jun 2022 01:55:53.527      175.48202758    
23 Jun 2022 15:19:49.471    23 Jun 2022 15:27:57.535      488.06392194    
23 Jun 2022 16:59:35.779    23 Jun 2022 17:03:59.015      263.23607722    
23 Jun 2022 23:35:05.411    23 Jun 2022 23:42:45.033      459.62230833    
24 Jun 2022 01:13:37.187    24 Jun 2022 01:18:51.571      314.38417349    
24 Jun 2022 14:41:40.361    24 Jun 2022 14:49:35.572      475.21047596    
24 Jun 2022 16:20:31.657    24 Jun 2022 16:26:13.130      341.47303593    
24 Jun 2022 22:56:59.047    24 Jun 2022 23:04:10.982      431.93438173    
25 Jun 2022 00:34:46.732    25 Jun 2022 00:41:16.449      389.71682318    
25 Jun 2022 14:03:38.584    25 Jun 2022 14:11:07.014      448.42921940    
25 Jun 2022 15:41:39.674    25 Jun 2022 15:48:17.077      397.40314898    
25 Jun 2022 22:18:56.625    25 Jun 2022 22:25:28.693      392.06854329    
25 Jun 2022 23:56:08.849    26 Jun 2022 00:03:25.790      436.94095442    


Number of events : 245


Observer: Cape_Town
Start Time (UTC)            Stop Time (UTC)               Duration (s)         
27 Apr 2022 13:03:22.530    27 Apr 2022 13:11:25.509      482.97853254    
28 Apr 2022 04:13:56.262    28 Apr 2022 04:21:15.787      439.52466884    
28 Apr 2022 05:51:22.752    28 Apr 2022 05:58:59.340      456.58860515    
28 Apr 2022 07:32:15.273    28 Apr 2022 07:35:15.640      180.36706571    
28 Apr 2022 10:48:50.483    28 Apr 2022 10:54:59.351      368.86729617    
28 Apr 2022 12:25:49.743    28 Apr 2022 12:34:00.638      490.89530212    
29 Apr 2022 03:36:50.490    29 Apr 2022 03:43:28.824      398.33370997    
29 Apr 2022 05:13:39.335    29 Apr 2022 05:21:34.175      474.84055459    
29 Apr 2022 06:54:04.093    29 Apr 2022 06:58:01.857      237.76398237    
29 Apr 2022 10:11:30.222    29 Apr 2022 10:17:00.875      330.65281356    
29 Apr 2022 11:48:18.597    29 Apr 2022 11:56:29.988      491.39132324    
29 Apr 2022 13:27:43.676    29 Apr 2022 13:31:28.473      224.79764315    
30 Apr 2022 02:59:54.704    30 Apr 2022 03:05:31.808      337.10458246    
30 Apr 2022 04:35:58.930    30 Apr 2022 04:44:06.485      487.55469618    
30 Apr 2022 06:15:56.799    30 Apr 2022 06:20:44.159      287.36015899    
30 Apr 2022 09:34:10.371    30 Apr 2022 09:38:57.773      287.40211241    
30 Apr 2022 11:10:48.639    30 Apr 2022 11:18:53.920      485.28071152    
30 Apr 2022 12:49:26.222    30 Apr 2022 12:54:54.293      328.07063553    
01 May 2022 02:23:17.205    01 May 2022 02:27:16.342      239.13751898    
01 May 2022 03:58:21.743    01 May 2022 04:06:36.018      494.27486410    
01 May 2022 05:37:52.451    01 May 2022 05:43:23.675      331.22398609    
01 May 2022 08:56:51.326    01 May 2022 09:00:49.779      238.45335325    
01 May 2022 10:33:19.537    01 May 2022 10:41:12.685      473.14815311    
01 May 2022 12:11:26.750    01 May 2022 12:17:58.460      391.71030305    
02 May 2022 03:20:48.049    02 May 2022 03:29:02.438      494.38851862    
02 May 2022 04:59:50.777    02 May 2022 05:06:00.824      370.04667866    
02 May 2022 08:19:34.142    02 May 2022 08:22:36.009      181.86630100    
02 May 2022 09:55:51.044    02 May 2022 10:03:26.469      455.42511914    
02 May 2022 11:33:35.817    02 May 2022 11:40:50.312      434.49455663    
03 May 2022 02:43:18.238    03 May 2022 02:51:25.288      487.04995075    
03 May 2022 04:21:51.735    03 May 2022 04:28:35.761      404.02635348    
03 May 2022 07:42:22.633    03 May 2022 07:44:12.872      110.23975705    
03 May 2022 09:18:22.978    03 May 2022 09:25:35.412      432.43345680    
03 May 2022 10:55:50.029    03 May 2022 11:03:33.135      463.10551370    
04 May 2022 02:05:52.878    04 May 2022 02:13:43.920      471.04204403    
04 May 2022 03:43:55.375    04 May 2022 03:51:08.512      433.13656667    
04 May 2022 05:25:21.809    04 May 2022 05:27:07.114      105.30477483    
04 May 2022 08:40:55.217    04 May 2022 08:47:39.624      404.40753729    
04 May 2022 10:18:07.667    04 May 2022 10:26:08.548      480.88118706    
05 May 2022 01:28:32.858    05 May 2022 01:35:57.365      444.50671377    
05 May 2022 03:06:01.796    05 May 2022 03:13:39.019      457.22328097    
05 May 2022 04:46:55.275    05 May 2022 04:49:54.933      179.65767287    
05 May 2022 08:03:27.695    05 May 2022 08:09:39.192      371.49684933    
05 May 2022 09:40:27.704    05 May 2022 09:48:37.482      489.77784282    
06 May 2022 00:51:19.688    06 May 2022 00:58:04.034      404.34591270    
06 May 2022 02:28:11.131    06 May 2022 02:36:07.169      476.03761955    
06 May 2022 04:08:36.786    06 May 2022 04:12:34.450      237.66389176    
06 May 2022 07:26:00.422    06 May 2022 07:31:34.163      333.74149312    
06 May 2022 09:02:49.466    06 May 2022 09:11:00.521      491.05499529    
06 May 2022 10:42:19.323    06 May 2022 10:45:52.350      213.02629468    
07 May 2022 00:14:16.313    07 May 2022 00:20:00.897      344.58437806    
07 May 2022 01:50:23.548    07 May 2022 01:58:32.785      489.23721289    
07 May 2022 03:30:22.252    07 May 2022 03:35:10.016      287.76395477    
07 May 2022 06:48:33.520    07 May 2022 06:53:24.514      290.99399785    
07 May 2022 08:25:12.484    07 May 2022 08:33:18.059      485.57532651    
07 May 2022 10:03:52.220    07 May 2022 10:09:14.491      322.27017822    
07 May 2022 23:37:30.409    07 May 2022 23:41:40.200      249.79081471    
08 May 2022 01:12:39.262    08 May 2022 01:20:55.628      496.36583294    
08 May 2022 02:52:10.725    08 May 2022 02:57:42.795      332.06941093    
08 May 2022 06:11:07.341    08 May 2022 06:15:10.043      242.70228980    
08 May 2022 07:47:36.416    08 May 2022 07:55:30.372      473.95607061    
08 May 2022 09:25:44.856    08 May 2022 09:32:13.239      388.38230863    
09 May 2022 00:34:58.560    09 May 2022 00:43:15.371      496.81025099    
09 May 2022 02:14:01.947    09 May 2022 02:20:13.224      371.27700605    
09 May 2022 05:33:42.804    09 May 2022 05:36:50.023      187.21833550    
09 May 2022 07:10:01.013    09 May 2022 07:17:37.666      456.65276349    
09 May 2022 08:47:46.548    09 May 2022 08:54:59.188      432.63971165    
09 May 2022 23:57:21.840    10 May 2022 00:05:31.564      489.72341681    
10 May 2022 01:35:55.886    10 May 2022 01:42:41.468      405.58165301    
10 May 2022 04:56:23.046    10 May 2022 04:58:21.563      118.51656163    
10 May 2022 06:32:26.092    10 May 2022 06:39:40.099      434.00742011    
10 May 2022 08:09:53.648    10 May 2022 08:17:35.895      462.24731830    
10 May 2022 23:19:49.680    10 May 2022 23:27:43.566      473.88599360    
11 May 2022 00:57:52.609    11 May 2022 01:05:07.560      434.95138156    
11 May 2022 02:39:16.783    11 May 2022 02:41:08.278      111.49513428    
11 May 2022 05:54:51.526    11 May 2022 06:01:37.800      406.27415139    
11 May 2022 07:32:04.346    11 May 2022 07:40:05.082      480.73586561    
11 May 2022 22:42:22.979    11 May 2022 22:49:50.415      447.43652431    
12 May 2022 00:19:52.225    12 May 2022 00:27:31.451      459.22605030    
12 May 2022 02:00:44.477    12 May 2022 02:03:48.349      183.87177695    
12 May 2022 05:17:17.247    12 May 2022 05:23:30.872      373.62538367    
12 May 2022 06:54:17.577    12 May 2022 07:02:27.731      490.15313593    
12 May 2022 22:05:03.249    12 May 2022 22:11:50.522      407.27263534    
12 May 2022 23:41:54.878    12 May 2022 23:49:53.028      478.15033661    
13 May 2022 01:22:19.577    13 May 2022 01:26:20.905      241.32864035    
13 May 2022 04:39:43.253    13 May 2022 04:45:19.386      336.13259926    
13 May 2022 06:16:32.647    13 May 2022 06:24:44.456      491.80931031    
13 May 2022 07:56:03.092    13 May 2022 07:59:34.768      211.67635984    
13 May 2022 21:27:53.444    13 May 2022 21:33:40.862      347.41815494    
13 May 2022 23:04:00.744    13 May 2022 23:12:12.118      491.37468118    
14 May 2022 00:43:58.551    14 May 2022 00:48:49.752      291.20102122    
14 May 2022 04:02:09.650    14 May 2022 04:07:03.348      293.69853049    
14 May 2022 05:38:49.071    14 May 2022 05:46:55.669      486.59850166    
14 May 2022 07:17:28.776    14 May 2022 07:22:51.331      322.55495653    
14 May 2022 20:51:01.213    14 May 2022 20:55:13.706      252.49337750    
14 May 2022 22:26:10.044    14 May 2022 22:34:28.478      498.43401317    
15 May 2022 00:05:40.569    15 May 2022 00:11:15.951      335.38214976    
15 May 2022 03:24:36.742    15 May 2022 03:28:42.609      245.86696661    
15 May 2022 05:01:06.501    15 May 2022 05:09:01.661      475.15956092    
15 May 2022 06:39:14.718    15 May 2022 06:45:44.089      389.37053501    
15 May 2022 21:48:23.073    15 May 2022 21:56:41.776      498.70302418    
15 May 2022 23:27:25.415    15 May 2022 23:33:39.902      374.48692282    
16 May 2022 02:47:05.336    16 May 2022 02:50:16.563      191.22687686    
16 May 2022 04:23:24.678    16 May 2022 04:31:02.643      457.96461767    
16 May 2022 06:01:09.923    16 May 2022 06:08:23.943      434.02043742    
16 May 2022 21:10:40.235    16 May 2022 21:18:51.551      491.31652638    
16 May 2022 22:49:13.081    16 May 2022 22:56:01.750      408.66925131    
17 May 2022 02:09:38.080    17 May 2022 02:11:42.815      124.73505096    
17 May 2022 03:45:43.411    17 May 2022 03:52:58.781      435.37014815    
17 May 2022 05:23:10.672    17 May 2022 05:30:54.519      463.84715152    
17 May 2022 20:33:02.120    17 May 2022 20:40:57.146      475.02545634    
17 May 2022 22:11:03.642    17 May 2022 22:18:21.515      437.87251557    
17 May 2022 23:52:23.447    17 May 2022 23:54:25.702      122.25561674    
18 May 2022 03:08:02.565    18 May 2022 03:14:50.210      407.64479247    
