Target: HSEYE15

Observer: Bahrain
Start Time (UTC)            Stop Time (UTC)               Duration (s)         
07 May 2022 23:39:52.687    07 May 2022 23:44:51.132      298.44498433    
08 May 2022 06:15:27.962    08 May 2022 06:22:56.813      448.85053545    
08 May 2022 07:53:18.969    08 May 2022 07:59:42.186      383.21708129    
08 May 2022 21:21:21.790    08 May 2022 21:28:46.921      445.13093715    
08 May 2022 22:59:30.876    08 May 2022 23:05:39.547      368.67076673    
09 May 2022 05:36:04.217    09 May 2022 05:42:51.760      407.54326950    
09 May 2022 07:13:15.107    09 May 2022 07:20:34.705      439.59786014    
09 May 2022 20:42:08.242    09 May 2022 20:48:47.567      399.32538068    
09 May 2022 22:19:20.621    09 May 2022 22:26:18.407      417.78541433    
10 May 2022 04:56:46.434    10 May 2022 05:02:35.062      348.62738728    
10 May 2022 06:33:20.911    10 May 2022 06:41:13.471      472.55921199    
10 May 2022 20:03:10.273    10 May 2022 20:08:32.847      322.57477040    
10 May 2022 21:39:19.128    10 May 2022 21:46:50.305      451.17695897    
11 May 2022 04:17:38.957    11 May 2022 04:22:02.177      263.22051140    
11 May 2022 05:53:33.289    11 May 2022 06:01:41.334      488.04420613    
11 May 2022 19:24:47.819    11 May 2022 19:27:42.595      174.77608379    
11 May 2022 20:59:25.282    11 May 2022 21:07:16.133      470.85099447    
12 May 2022 03:39:04.956    12 May 2022 03:40:49.781      104.82490637    
12 May 2022 05:13:50.726    12 May 2022 05:21:59.561      488.83526595    
12 May 2022 20:19:38.739    12 May 2022 20:27:36.006      477.26656770    
12 May 2022 22:00:08.608    12 May 2022 22:02:50.835      162.22744844    
13 May 2022 04:34:12.488    13 May 2022 04:42:08.635      476.14703262    
13 May 2022 06:13:03.588    13 May 2022 06:17:35.470      271.88214592    
13 May 2022 19:39:59.711    13 May 2022 19:47:49.468      469.75617008    
13 May 2022 21:19:13.845    13 May 2022 21:23:58.260      284.41429606    
14 May 2022 03:54:38.398    14 May 2022 04:02:08.486      450.08798662    
14 May 2022 05:32:33.306    14 May 2022 05:38:47.259      373.95263936    
14 May 2022 19:00:29.063    14 May 2022 19:07:55.411      446.34817777    
14 May 2022 20:38:44.016    14 May 2022 20:44:43.105      359.08886808    
15 May 2022 03:15:08.872    15 May 2022 03:21:58.449      409.57705794    
15 May 2022 04:52:22.467    15 May 2022 04:59:35.908      433.44049657    
15 May 2022 18:21:08.776    15 May 2022 18:27:51.608      402.83158023    
15 May 2022 19:58:26.680    15 May 2022 20:05:17.637      410.95659683    
16 May 2022 02:35:45.343    16 May 2022 02:41:36.859      351.51604089    
16 May 2022 04:12:21.981    16 May 2022 04:20:10.257      468.27632559    
16 May 2022 17:42:03.599    16 May 2022 17:47:33.065      329.46569341    
16 May 2022 19:18:18.535    16 May 2022 19:25:44.946      446.41095812    
17 May 2022 01:56:31.965    17 May 2022 02:00:59.350      267.38499199    
17 May 2022 03:32:28.435    17 May 2022 03:40:33.463      485.02862798    
17 May 2022 17:03:30.807    17 May 2022 17:06:42.261      191.45399983    
17 May 2022 18:38:18.291    17 May 2022 18:46:06.088      467.79714612    
18 May 2022 01:17:49.739    18 May 2022 01:19:44.742      115.00253705    
18 May 2022 02:52:40.181    18 May 2022 03:00:46.909      486.72842985    
18 May 2022 17:58:25.510    18 May 2022 18:06:21.246      475.73604455    
18 May 2022 19:39:05.888    18 May 2022 19:41:26.404      140.51584604    
19 May 2022 02:12:56.416    19 May 2022 02:20:51.129      474.71310545    
19 May 2022 03:51:53.001    19 May 2022 03:56:10.336      257.33443043    
19 May 2022 17:18:40.344    19 May 2022 17:26:30.010      469.66622545    
19 May 2022 18:57:59.780    19 May 2022 19:02:34.160      274.38043408    
20 May 2022 01:33:16.917    20 May 2022 01:40:46.077      449.15967303    
20 May 2022 03:11:14.531    20 May 2022 03:17:19.950      365.41854199    
20 May 2022 16:39:03.592    20 May 2022 16:46:31.313      447.72162857    
20 May 2022 18:17:22.665    20 May 2022 18:23:15.371      352.70666101    
21 May 2022 00:53:42.069    21 May 2022 01:00:31.097      409.02782724    
21 May 2022 02:30:57.282    21 May 2022 02:38:04.705      427.42327256    
21 May 2022 15:59:37.140    21 May 2022 16:06:23.004      405.86425810    
21 May 2022 17:36:58.812    21 May 2022 17:43:45.578      406.76600744    
22 May 2022 00:14:13.282    22 May 2022 00:20:04.525      351.24338942    
22 May 2022 01:50:50.943    22 May 2022 01:58:34.641      463.69758043    
22 May 2022 15:20:25.487    22 May 2022 15:26:00.318      334.83005182    
22 May 2022 16:56:44.473    22 May 2022 17:04:08.300      443.82689637    
22 May 2022 23:34:54.693    22 May 2022 23:39:21.990      267.29726081    
23 May 2022 01:10:51.813    23 May 2022 01:18:53.181      481.36839964    
23 May 2022 14:41:44.335    23 May 2022 14:45:07.287      202.95202323    
23 May 2022 16:16:38.211    23 May 2022 16:24:24.721      466.51076140    
23 May 2022 22:56:07.302    23 May 2022 22:58:02.292      114.99033981    
24 May 2022 00:30:58.130    24 May 2022 00:39:01.806      483.67618202    
24 May 2022 15:36:39.519    24 May 2022 15:44:35.080      475.56172034    
24 May 2022 17:17:26.766    24 May 2022 17:19:33.671      126.90435624    
24 May 2022 23:51:09.034    24 May 2022 23:59:01.087      472.05287043    
25 May 2022 01:30:09.459    25 May 2022 01:34:14.750      245.29061720    
25 May 2022 14:56:48.503    25 May 2022 15:04:38.994      470.49095412    
25 May 2022 16:36:10.977    25 May 2022 16:40:40.267      269.28977855    
25 May 2022 23:11:24.275    25 May 2022 23:18:50.991      446.71649578    
26 May 2022 00:49:23.392    26 May 2022 00:55:21.656      358.26403160    
26 May 2022 14:17:05.929    26 May 2022 14:24:35.424      449.49483265    
26 May 2022 15:55:27.228    26 May 2022 16:01:17.276      350.04849548    
26 May 2022 22:31:44.229    26 May 2022 22:38:30.858      406.62886997    
27 May 2022 00:09:00.036    27 May 2022 00:16:02.176      422.14005118    
27 May 2022 13:37:33.629    27 May 2022 13:44:22.256      408.62767476    
27 May 2022 15:14:57.233    27 May 2022 15:21:42.786      405.55297465    
27 May 2022 21:52:10.328    27 May 2022 21:57:58.988      348.65968066    
27 May 2022 23:28:48.006    27 May 2022 23:36:27.419      459.41297659    
28 May 2022 12:58:15.974    28 May 2022 13:03:54.849      338.87433184    
28 May 2022 14:34:36.956    28 May 2022 14:42:00.602      443.64601417    
28 May 2022 21:12:46.834    28 May 2022 21:17:10.876      264.04165429    
28 May 2022 22:48:43.367    28 May 2022 22:56:41.031      477.66382528    
29 May 2022 12:19:27.864    29 May 2022 12:22:58.032      210.16871802    
29 May 2022 13:54:24.871    29 May 2022 14:02:11.991      467.12005106    
29 May 2022 20:33:56.375    29 May 2022 20:35:43.689      107.31466919    
29 May 2022 22:08:44.276    29 May 2022 22:16:44.569      480.29346237    
30 May 2022 13:14:20.439    30 May 2022 13:22:17.227      476.78829379    
30 May 2022 14:55:09.250    30 May 2022 14:57:13.986      124.73574341    
30 May 2022 21:28:49.840    30 May 2022 21:36:38.638      468.79841401    
30 May 2022 23:07:52.014    30 May 2022 23:11:49.317      237.30266893    
31 May 2022 12:34:23.751    31 May 2022 12:42:15.945      472.19364617    
31 May 2022 14:13:46.709    31 May 2022 14:18:16.352      269.64332471    
31 May 2022 20:48:59.798    31 May 2022 20:56:23.210      443.41254128    
31 May 2022 22:26:59.102    31 May 2022 22:32:52.513      353.41072170    
01 Jun 2022 11:54:35.566    01 Jun 2022 12:02:07.113      451.54726821    
01 Jun 2022 13:32:57.028    01 Jun 2022 13:38:48.318      351.28983983    
01 Jun 2022 20:09:14.545    01 Jun 2022 20:15:57.612      403.06761735    
01 Jun 2022 21:46:29.916    01 Jun 2022 21:53:28.269      418.35284990    
02 Jun 2022 11:14:57.716    02 Jun 2022 11:21:48.627      410.91094228    
02 Jun 2022 12:52:21.279    02 Jun 2022 12:59:08.621      407.34112503    
02 Jun 2022 19:29:35.574    02 Jun 2022 19:35:20.086      344.51172268    
02 Jun 2022 21:06:12.325    02 Jun 2022 21:13:48.439      456.11356184    
03 Jun 2022 10:35:34.567    03 Jun 2022 10:41:15.855      341.28705387    
03 Jun 2022 12:11:55.359    03 Jun 2022 12:19:21.144      445.78534041    
03 Jun 2022 18:50:07.395    03 Jun 2022 18:54:25.886      258.49140527    
03 Jun 2022 20:26:02.255    03 Jun 2022 20:33:56.822      474.56672379    
04 Jun 2022 09:56:40.911    04 Jun 2022 10:00:13.746      212.83461208    
04 Jun 2022 11:31:37.728    04 Jun 2022 11:39:27.182      469.45350784    
04 Jun 2022 18:11:16.105    04 Jun 2022 18:12:48.715      92.609839223    
04 Jun 2022 19:45:57.818    04 Jun 2022 19:53:55.026      477.20864770    
05 Jun 2022 10:51:27.849    05 Jun 2022 10:59:27.014      479.16502508    
05 Jun 2022 12:32:12.557    05 Jun 2022 12:34:27.004      134.44671185    
05 Jun 2022 19:05:58.109    05 Jun 2022 19:13:43.673      465.56490522    
05 Jun 2022 20:44:59.482    05 Jun 2022 20:48:54.469      234.98653346    
06 Jun 2022 10:11:25.825    06 Jun 2022 10:19:20.275      474.44936153    
06 Jun 2022 11:50:46.649    06 Jun 2022 11:55:21.867      275.21752752    
06 Jun 2022 18:26:02.877    06 Jun 2022 18:33:22.736      439.85859349    
06 Jun 2022 20:04:00.952    06 Jun 2022 20:09:52.709      351.75667276    
07 Jun 2022 09:31:32.438    07 Jun 2022 09:39:05.919      453.48037229    
07 Jun 2022 11:09:51.948    07 Jun 2022 11:15:48.064      356.11661252    
07 Jun 2022 17:46:12.552    07 Jun 2022 17:52:51.513      398.96106242    
07 Jun 2022 19:23:26.453    07 Jun 2022 19:30:23.225      416.77208279    
08 Jun 2022 08:51:49.569    08 Jun 2022 08:58:41.803      412.23374521    
08 Jun 2022 10:29:11.059    08 Jun 2022 10:36:02.815      411.75594121    
08 Jun 2022 17:06:28.720    08 Jun 2022 17:12:08.160      339.43997012    
08 Jun 2022 18:43:03.657    08 Jun 2022 18:50:38.076      454.41921941    
09 Jun 2022 08:12:21.707    09 Jun 2022 08:18:03.180      341.47271187    
09 Jun 2022 09:48:40.032    09 Jun 2022 09:56:09.852      449.82060883    
09 Jun 2022 16:26:56.243    09 Jun 2022 16:31:07.584      251.34105587    
09 Jun 2022 18:02:48.456    09 Jun 2022 18:10:41.098      472.64109522    
10 Jun 2022 07:33:24.283    10 Jun 2022 07:36:54.362      210.07821547    
10 Jun 2022 09:08:17.381    10 Jun 2022 09:16:10.425      473.04355293    
10 Jun 2022 15:48:07.796    10 Jun 2022 15:49:16.912      69.116610812    
10 Jun 2022 17:22:38.958    10 Jun 2022 17:30:33.904      474.94598490    
11 Jun 2022 08:28:02.599    11 Jun 2022 08:36:04.784      482.18505151    
11 Jun 2022 10:08:38.915    11 Jun 2022 10:11:11.672      152.75690536    
11 Jun 2022 16:42:34.266    11 Jun 2022 16:50:17.112      462.84595152    
11 Jun 2022 18:21:32.085    11 Jun 2022 18:25:31.397      239.31154269    
12 Jun 2022 07:47:55.821    12 Jun 2022 07:55:52.534      476.71305217    
12 Jun 2022 09:27:12.115    12 Jun 2022 09:31:57.121      285.00643477    
12 Jun 2022 16:02:34.148    12 Jun 2022 16:09:50.672      436.52412028    
12 Jun 2022 17:40:29.554    12 Jun 2022 17:46:23.434      353.88036214    
13 Jun 2022 07:07:57.874    13 Jun 2022 07:15:32.580      454.70661727    
13 Jun 2022 08:46:13.409    13 Jun 2022 08:52:17.147      363.73807937    
13 Jun 2022 15:22:39.074    13 Jun 2022 15:29:13.835      394.76057474    
13 Jun 2022 16:59:50.496    13 Jun 2022 17:06:48.353      417.85660812    
14 Jun 2022 06:28:10.733    14 Jun 2022 06:35:02.681      411.94816162    
14 Jun 2022 08:05:28.143    14 Jun 2022 08:12:26.219      418.07558702    
14 Jun 2022 14:42:50.750    14 Jun 2022 14:48:24.634      333.88374711    
14 Jun 2022 16:19:23.033    14 Jun 2022 16:26:57.755      454.72163586    
15 Jun 2022 05:48:39.156    15 Jun 2022 05:54:17.811      338.65483871    
15 Jun 2022 07:24:52.688    15 Jun 2022 07:32:27.747      455.05959860    
15 Jun 2022 14:03:14.499    15 Jun 2022 14:07:17.505      243.00685872    
15 Jun 2022 15:39:03.147    15 Jun 2022 15:46:55.377      472.22979596    
16 Jun 2022 05:09:40.205    16 Jun 2022 05:13:00.646      200.44069294    
16 Jun 2022 06:44:25.656    16 Jun 2022 06:52:22.869      477.21272382    
16 Jun 2022 13:24:42.115    16 Jun 2022 13:25:00.454      18.339011748    
16 Jun 2022 14:58:48.982    16 Jun 2022 15:06:42.788      473.80646369    
17 Jun 2022 06:04:06.595    17 Jun 2022 06:12:11.773      485.17809188    
17 Jun 2022 07:44:31.987    17 Jun 2022 07:47:27.441      175.45424943    
17 Jun 2022 14:18:39.665    17 Jun 2022 14:26:20.567      460.90167488    
17 Jun 2022 15:57:31.360    17 Jun 2022 16:01:41.546      250.18609583    
18 Jun 2022 05:23:55.686    18 Jun 2022 05:31:54.000      478.31412633    
18 Jun 2022 07:03:05.425    18 Jun 2022 07:08:02.995      297.57054825    
18 Jun 2022 13:38:34.995    18 Jun 2022 13:45:48.619      433.62441607    
18 Jun 2022 15:16:26.354    18 Jun 2022 15:22:26.239      359.88560768    
19 Jun 2022 04:43:53.832    19 Jun 2022 04:51:28.372      454.54051571    
19 Jun 2022 06:22:03.537    19 Jun 2022 06:28:16.641      373.10425770    
19 Jun 2022 12:58:35.501    19 Jun 2022 13:05:06.127      390.62606940    
19 Jun 2022 14:35:43.460    19 Jun 2022 14:42:45.174      421.71368462    
20 Jun 2022 04:04:03.162    20 Jun 2022 04:10:52.477      409.31562586    
20 Jun 2022 05:41:14.548    20 Jun 2022 05:48:19.957      425.40943975    
20 Jun 2022 12:18:43.036    20 Jun 2022 12:24:10.958      327.92156423    
20 Jun 2022 13:55:11.818    20 Jun 2022 14:02:48.924      457.10544158    
21 Jun 2022 03:24:28.903    21 Jun 2022 03:30:00.808      331.90595816    
21 Jun 2022 05:00:35.231    21 Jun 2022 05:08:15.933      460.70225275    
21 Jun 2022 11:39:03.544    21 Jun 2022 11:42:56.919      233.37466707    
21 Jun 2022 13:14:47.618    21 Jun 2022 13:22:41.000      473.38195886    
22 Jun 2022 02:45:31.369    22 Jun 2022 02:48:32.772      181.40276908    
22 Jun 2022 04:20:04.334    22 Jun 2022 04:28:05.554      481.21987022    
22 Jun 2022 12:34:29.084    22 Jun 2022 12:42:22.877      473.79258829    
23 Jun 2022 03:39:41.480    23 Jun 2022 03:47:48.921      487.44064153    
23 Jun 2022 05:19:54.577    23 Jun 2022 05:23:14.034      199.45707733    
23 Jun 2022 11:54:15.393    23 Jun 2022 12:01:55.069      459.67605006    
23 Jun 2022 13:32:58.821    23 Jun 2022 13:37:25.500      266.67910038    
24 Jun 2022 02:59:26.923    24 Jun 2022 03:07:25.489      478.56535931    
24 Jun 2022 04:38:28.408    24 Jun 2022 04:43:39.920      311.51224083    
24 Jun 2022 11:14:06.392    24 Jun 2022 11:21:17.422      431.02992828    
24 Jun 2022 12:51:52.403    24 Jun 2022 12:58:01.862      369.45898540    
25 Jun 2022 02:19:21.677    25 Jun 2022 02:26:53.957      452.27952196    
25 Jun 2022 03:57:23.822    25 Jun 2022 04:03:47.032      383.20947282    
25 Jun 2022 10:34:02.695    25 Jun 2022 10:40:29.025      386.33010190    
25 Jun 2022 12:11:06.195    25 Jun 2022 12:18:14.313      428.11815664    
26 Jun 2022 01:39:28.114    26 Jun 2022 01:46:11.664      403.54993375    
26 Jun 2022 03:16:31.527    26 Jun 2022 03:23:44.456      432.92938928    
26 Jun 2022 09:54:06.363    26 Jun 2022 09:59:27.534      321.17100206    
26 Jun 2022 11:30:30.702    26 Jun 2022 11:38:12.050      461.34732004    


Number of events : 245


Observer: Cape_Town
Start Time (UTC)            Stop Time (UTC)               Duration (s)         
27 Apr 2022 16:52:09.272    27 Apr 2022 17:00:09.157      479.88489645    
27 Apr 2022 18:30:33.293    27 Apr 2022 18:37:09.640      396.34701347    
27 Apr 2022 23:26:45.041    27 Apr 2022 23:33:41.191      416.15034883    
28 Apr 2022 01:03:57.517    28 Apr 2022 01:11:39.587      462.07005739    
28 Apr 2022 16:12:53.054    28 Apr 2022 16:20:33.056      460.00220468    
28 Apr 2022 17:50:40.636    28 Apr 2022 17:57:50.752      430.11645726    
28 Apr 2022 19:32:16.890    28 Apr 2022 19:33:18.689      61.798377335    
28 Apr 2022 22:47:26.347    28 Apr 2022 22:53:47.080      380.73269399    
29 Apr 2022 00:24:22.336    29 Apr 2022 00:32:21.072      478.73574067    
29 Apr 2022 15:33:44.460    29 Apr 2022 15:40:49.926      425.46625523    
29 Apr 2022 17:10:52.027    29 Apr 2022 17:18:28.957      456.93078388    
29 Apr 2022 18:51:37.058    29 Apr 2022 18:54:29.830      172.77220082    
29 Apr 2022 22:08:08.474    29 Apr 2022 22:13:46.853      338.37893779    
29 Apr 2022 23:44:50.188    29 Apr 2022 23:52:54.594      484.40549655    
30 Apr 2022 01:25:04.734    30 Apr 2022 01:26:36.987      92.253750830    
30 Apr 2022 14:54:46.292    30 Apr 2022 15:00:56.833      370.54177034    
30 Apr 2022 16:31:07.616    30 Apr 2022 16:39:04.103      476.48613635    
30 Apr 2022 18:11:17.366    30 Apr 2022 18:15:21.074      243.70831463    
30 Apr 2022 21:28:51.706    30 Apr 2022 21:33:40.325      288.61922510    
30 Apr 2022 23:05:20.216    30 Apr 2022 23:13:20.875      480.65925417    
01 May 2022 00:44:05.416    01 May 2022 00:48:48.836      283.42056402    
01 May 2022 14:16:05.445    01 May 2022 14:20:46.747      281.30104789    
01 May 2022 15:51:27.641    01 May 2022 15:59:35.912      488.27172389    
01 May 2022 17:31:04.422    01 May 2022 17:36:06.152      301.73001636    
01 May 2022 20:49:36.888    01 May 2022 20:53:26.822      229.93458628    
01 May 2022 22:25:51.844    01 May 2022 22:33:40.375      468.53087718    
02 May 2022 00:03:56.281    02 May 2022 00:10:06.182      369.90077383    
02 May 2022 13:38:25.024    02 May 2022 13:39:36.434      71.409920580    
02 May 2022 15:11:52.445    02 May 2022 15:20:03.972      491.52714496    
02 May 2022 16:50:56.217    02 May 2022 16:56:47.341      351.12395170    
02 May 2022 20:10:26.740    02 May 2022 20:13:03.876      157.13604827    
02 May 2022 21:46:24.679    02 May 2022 21:53:53.396      448.71780508    
02 May 2022 23:24:01.387    02 May 2022 23:31:04.821      423.43334280    
03 May 2022 14:32:22.544    03 May 2022 14:40:27.674      485.13052594    
03 May 2022 16:10:52.202    03 May 2022 16:17:25.382      393.18032531    
03 May 2022 19:31:50.042    03 May 2022 19:32:03.038      12.995237613    
03 May 2022 21:06:58.460    03 May 2022 21:14:00.144      421.68421353    
03 May 2022 22:44:14.121    03 May 2022 22:51:51.221      457.10021787    
04 May 2022 13:52:58.742    04 May 2022 14:00:46.112      467.36923561    
04 May 2022 15:30:52.260    04 May 2022 15:38:00.523      428.26324456    
04 May 2022 17:12:37.034    04 May 2022 17:13:22.422      45.388168807    
04 May 2022 20:27:33.047    04 May 2022 20:34:00.746      387.69969377    
04 May 2022 22:04:31.682    04 May 2022 22:12:28.042      476.36024184    
05 May 2022 13:13:42.381    05 May 2022 13:20:57.827      435.44556705    
05 May 2022 14:50:56.447    05 May 2022 14:58:32.781      456.33311940    
05 May 2022 16:31:45.485    05 May 2022 16:34:32.201      166.71565427    
05 May 2022 19:48:08.434    05 May 2022 19:53:55.248      346.81389851    
05 May 2022 21:24:52.547    05 May 2022 21:32:56.667      484.11990101    
06 May 2022 12:34:35.968    06 May 2022 12:41:00.192      384.22395227    
06 May 2022 14:11:04.916    06 May 2022 14:19:02.024      477.10875669    
06 May 2022 15:51:18.453    06 May 2022 15:55:17.752      239.29973175    
06 May 2022 19:08:44.830    06 May 2022 19:13:43.547      298.71696252    
06 May 2022 20:45:15.780    06 May 2022 20:53:17.912      482.13166717    
06 May 2022 22:24:09.458    06 May 2022 22:28:34.078      264.61971549    
07 May 2022 11:55:45.330    07 May 2022 12:00:47.260      301.93004608    
07 May 2022 13:31:17.899    07 May 2022 13:39:28.001      490.10192921    
07 May 2022 15:10:58.488    07 May 2022 15:15:56.899      298.41102882    
07 May 2022 18:29:22.886    07 May 2022 18:33:25.170      242.28340094    
07 May 2022 20:05:40.758    07 May 2022 20:13:32.289      471.53150307    
07 May 2022 21:43:50.128    07 May 2022 21:49:49.858      359.72928938    
08 May 2022 11:17:36.126    08 May 2022 11:19:53.251      137.12524509    
08 May 2022 12:51:35.737    08 May 2022 12:59:50.319      494.58231378    
08 May 2022 14:30:43.396    08 May 2022 14:36:32.136      348.74047382    
08 May 2022 17:50:04.589    08 May 2022 17:52:58.386      173.79646541    
08 May 2022 19:26:07.056    08 May 2022 19:33:40.141      453.08576224    
08 May 2022 21:03:47.216    08 May 2022 21:10:44.846      417.63067109    
09 May 2022 12:11:58.928    09 May 2022 12:20:08.403      489.47472543    
09 May 2022 13:50:32.599    09 May 2022 13:57:04.263      391.66399974    
09 May 2022 17:11:00.730    09 May 2022 17:12:12.744      72.014419350    
09 May 2022 18:46:34.388    09 May 2022 18:53:41.702      427.31366116    
09 May 2022 20:23:52.721    09 May 2022 20:31:26.906      454.18436257    
10 May 2022 11:32:28.241    10 May 2022 11:40:21.388      473.14706681    
10 May 2022 13:10:25.981    10 May 2022 13:17:33.551      427.57011187    
10 May 2022 14:52:13.188    10 May 2022 14:52:54.883      41.695010592    
10 May 2022 18:07:02.588    10 May 2022 18:13:37.128      394.54039262    
10 May 2022 19:44:03.477    10 May 2022 19:51:59.066      475.58935391    
11 May 2022 10:53:04.940    11 May 2022 11:00:27.899      442.95880204    
11 May 2022 12:30:23.601    11 May 2022 12:38:00.029      456.42834966    
11 May 2022 14:11:14.592    11 May 2022 14:13:59.387      164.79516327    
11 May 2022 17:27:31.614    11 May 2022 17:33:26.504      354.88999067    
11 May 2022 19:04:17.812    11 May 2022 19:12:22.864      485.05182836    
12 May 2022 10:13:51.350    12 May 2022 10:20:25.495      394.14488298    
12 May 2022 11:50:25.612    12 May 2022 11:58:23.576      477.96430802    
12 May 2022 13:30:41.329    12 May 2022 13:34:38.973      237.64316007    
12 May 2022 16:48:01.605    12 May 2022 16:53:09.789      308.18338296    
12 May 2022 18:24:34.714    12 May 2022 18:32:39.189      484.47460294    
12 May 2022 20:03:35.054    12 May 2022 20:07:46.191      251.13720652    
13 May 2022 09:34:52.679    13 May 2022 09:40:08.844      316.16451707    
13 May 2022 11:10:32.246    13 May 2022 11:18:43.946      491.69924345    
13 May 2022 12:50:15.179    13 May 2022 12:55:12.255      297.07590449    
13 May 2022 16:08:33.063    13 May 2022 16:12:46.659      253.59530303    
13 May 2022 17:44:53.514    13 May 2022 17:52:48.595      475.08078633    
13 May 2022 19:23:06.637    13 May 2022 19:28:59.946      353.30912266    
14 May 2022 08:56:28.769    14 May 2022 08:59:17.980      169.21022746    
14 May 2022 10:30:43.836    14 May 2022 10:39:00.755      496.91829990    
14 May 2022 12:09:53.956    14 May 2022 12:15:41.730      347.77430085    
14 May 2022 15:29:07.476    14 May 2022 15:32:15.876      188.40069462    
14 May 2022 17:05:13.756    14 May 2022 17:12:51.450      457.69433712    
14 May 2022 18:42:56.528    14 May 2022 18:49:51.133      414.60431580    
15 May 2022 09:51:00.865    15 May 2022 09:59:13.437      492.57207555    
15 May 2022 11:29:37.101    15 May 2022 11:36:08.190      391.08891453    
15 May 2022 14:49:51.289    15 May 2022 14:51:31.329      100.04067833    
15 May 2022 16:25:35.126    15 May 2022 16:32:48.005      432.87932512    
15 May 2022 18:02:55.491    15 May 2022 18:10:28.843      453.35259436    
16 May 2022 09:11:24.073    16 May 2022 09:19:21.146      477.07346374    
16 May 2022 10:49:24.507    16 May 2022 10:56:31.896      427.38892824    
16 May 2022 12:31:09.400    16 May 2022 12:31:56.779      47.379108332    
16 May 2022 15:45:57.428    16 May 2022 15:52:38.433      401.00487268    
16 May 2022 17:23:00.048    16 May 2022 17:30:56.404      476.35652310    
17 May 2022 08:31:54.675    17 May 2022 08:39:22.544      447.86879006    
17 May 2022 10:09:16.237    17 May 2022 10:16:52.868      456.63096058    
17 May 2022 11:50:07.698    17 May 2022 11:52:52.965      165.26696594    
17 May 2022 15:06:20.584    17 May 2022 15:12:22.835      362.25171962    
17 May 2022 16:43:08.404    17 May 2022 16:51:15.463      487.05846415    
