Target: HSEYE4

Observer: Bahrain
Start Time (UTC)            Stop Time (UTC)               Duration (s)         
15 May 2022 13:12:41.420    15 May 2022 13:20:52.175      490.75467505    
16 May 2022 04:18:23.671    16 May 2022 04:26:24.891      481.21998684    
16 May 2022 05:58:50.035    16 May 2022 06:01:46.111      176.07589129    
16 May 2022 12:32:56.877    16 May 2022 12:40:57.443      480.56544245    
16 May 2022 14:11:58.440    16 May 2022 14:16:14.026      255.58588109    
17 May 2022 03:38:39.173    17 May 2022 03:46:33.060      473.88735681    
17 May 2022 05:17:53.375    17 May 2022 05:22:44.689      291.31403955    
17 May 2022 11:53:16.354    17 May 2022 12:00:53.628      457.27401936    
17 May 2022 13:31:18.939    17 May 2022 13:37:24.670      365.73131407    
18 May 2022 02:59:02.907    18 May 2022 03:06:33.846      450.93884451    
18 May 2022 04:37:19.276    18 May 2022 04:43:23.031      363.75492605    
18 May 2022 11:13:40.111    18 May 2022 11:20:40.213      420.10233058    
18 May 2022 12:51:00.888    18 May 2022 12:58:10.166      429.27823698    
19 May 2022 02:19:36.762    19 May 2022 02:26:25.105      408.34286849    
19 May 2022 03:56:57.120    19 May 2022 04:03:51.573      414.45252938    
19 May 2022 10:34:09.248    19 May 2022 10:40:15.849      366.60133079    
19 May 2022 12:10:53.739    19 May 2022 12:18:40.801      467.06179348    
20 May 2022 01:40:25.190    20 May 2022 01:46:02.125      336.93529180    
20 May 2022 03:16:43.896    20 May 2022 03:24:13.111      449.21546570    
20 May 2022 09:54:46.883    20 May 2022 09:59:37.197      290.31316079    
20 May 2022 11:30:53.732    20 May 2022 11:39:00.068      486.33610461    
21 May 2022 01:01:43.555    21 May 2022 01:05:09.290      205.73444943    
21 May 2022 02:36:38.404    21 May 2022 02:44:28.606      470.20196202    
21 May 2022 09:15:45.204    21 May 2022 09:18:31.885      166.68047950    
21 May 2022 10:50:59.070    21 May 2022 10:59:09.495      490.42475768    
22 May 2022 01:56:40.242    22 May 2022 02:04:38.206      477.96463209    
22 May 2022 03:37:17.143    22 May 2022 03:39:49.572      152.42864478    
22 May 2022 10:11:08.853    22 May 2022 10:19:09.711      480.85837865    
22 May 2022 11:50:15.916    22 May 2022 11:54:18.777      242.86052861    
23 May 2022 01:16:49.566    23 May 2022 01:24:41.498      471.93179447    
23 May 2022 02:56:09.200    23 May 2022 03:00:48.187      278.98701460    
23 May 2022 09:31:22.756    23 May 2022 09:39:00.770      458.01350564    
23 May 2022 11:09:28.035    23 May 2022 11:15:27.044      359.00953745    
24 May 2022 00:37:07.158    24 May 2022 00:44:37.437      450.27888027    
24 May 2022 02:15:27.640    24 May 2022 02:21:22.814      355.17404195    
24 May 2022 08:51:41.018    24 May 2022 08:58:42.175      421.15750898    
24 May 2022 10:29:03.443    24 May 2022 10:36:08.363      424.91921157    
24 May 2022 23:57:34.842    25 May 2022 00:04:23.942      409.10022268    
25 May 2022 01:34:58.820    25 May 2022 01:41:46.920      408.09986129    
25 May 2022 08:12:04.720    25 May 2022 08:18:12.599      367.87872749    
25 May 2022 09:48:50.308    25 May 2022 09:56:34.306      463.99807826    
25 May 2022 23:18:16.913    25 May 2022 23:23:56.464      339.55085515    
26 May 2022 00:54:39.279    26 May 2022 01:02:03.754      444.47553781    
26 May 2022 07:32:36.954    26 May 2022 07:37:28.730      291.77602439    
26 May 2022 09:08:44.595    26 May 2022 09:16:48.645      484.04994974    
26 May 2022 22:39:27.808    26 May 2022 22:43:00.316      212.50794668    
27 May 2022 00:14:27.675    27 May 2022 00:22:14.425      466.74998039    
27 May 2022 06:53:29.745    27 May 2022 06:56:18.365      168.61987347    
27 May 2022 08:28:44.409    27 May 2022 08:36:53.010      488.60052887    
27 May 2022 23:34:23.544    27 May 2022 23:42:19.149      475.60418233    
28 May 2022 01:15:08.728    28 May 2022 01:17:22.303      133.57553026    
28 May 2022 07:48:48.808    28 May 2022 07:56:48.080      479.27151087    
28 May 2022 09:27:59.519    28 May 2022 09:31:51.867      232.34785208    
28 May 2022 22:54:27.012    28 May 2022 23:02:17.549      470.53760224    
29 May 2022 00:33:50.183    29 May 2022 00:38:20.642      270.45907101    
29 May 2022 07:08:57.454    29 May 2022 07:16:33.933      456.47935553    
29 May 2022 08:47:04.073    29 May 2022 08:52:57.230      353.15727306    
29 May 2022 22:14:38.836    29 May 2022 22:22:08.614      449.77788564    
29 May 2022 23:53:01.754    29 May 2022 23:58:51.371      349.61741975    
30 May 2022 06:29:10.583    30 May 2022 06:36:10.078      419.49458644    
30 May 2022 08:06:33.481    30 May 2022 08:13:34.165      420.68366449    
30 May 2022 21:35:00.815    30 May 2022 21:41:50.295      409.48078445    
30 May 2022 23:12:26.755    30 May 2022 23:19:11.011      404.25663065    
31 May 2022 05:49:29.309    31 May 2022 05:55:35.165      365.85641586    
31 May 2022 07:26:14.809    31 May 2022 07:33:55.351      460.54188504    
31 May 2022 20:55:37.175    31 May 2022 21:01:18.116      340.94110171    
31 May 2022 22:32:01.353    31 May 2022 22:39:23.190      441.83714875    
01 Jun 2022 05:09:56.827    01 Jun 2022 05:14:45.785      288.95754773    
01 Jun 2022 06:46:03.810    01 Jun 2022 06:54:04.779      480.96926683    
01 Jun 2022 20:16:41.957    01 Jun 2022 20:20:17.790      215.83243548    
01 Jun 2022 21:51:44.096    01 Jun 2022 21:59:29.131      465.03485284    
02 Jun 2022 04:30:45.902    02 Jun 2022 04:33:28.996      163.09399976    
02 Jun 2022 06:05:58.516    02 Jun 2022 06:14:04.158      485.64210723    
02 Jun 2022 21:11:34.476    02 Jun 2022 21:19:29.099      474.62355435    
02 Jun 2022 22:52:24.058    02 Jun 2022 22:54:27.416      123.35799836    
03 Jun 2022 05:25:57.955    03 Jun 2022 05:33:54.197      476.24204223    
03 Jun 2022 07:05:10.347    03 Jun 2022 07:08:55.086      224.73892258    
03 Jun 2022 20:31:32.595    03 Jun 2022 20:39:22.741      470.14567838    
03 Jun 2022 22:10:57.145    03 Jun 2022 22:15:23.938      266.79321224    
04 Jun 2022 04:46:01.782    04 Jun 2022 04:53:34.980      453.19871488    
04 Jun 2022 06:24:08.473    04 Jun 2022 06:29:57.036      348.56217251    
04 Jun 2022 19:51:39.204    04 Jun 2022 19:59:09.051      449.84779197    
04 Jun 2022 21:30:02.808    04 Jun 2022 21:35:50.534      347.72626280    
05 Jun 2022 04:06:10.249    05 Jun 2022 04:13:06.000      415.75080740    
05 Jun 2022 05:43:32.585    05 Jun 2022 05:50:29.536      416.95124031    
05 Jun 2022 19:11:56.093    05 Jun 2022 19:18:45.982      409.88889303    
05 Jun 2022 20:49:22.351    05 Jun 2022 20:56:05.731      403.37946092    
06 Jun 2022 03:26:24.525    06 Jun 2022 03:32:25.844      361.31859975    
06 Jun 2022 05:03:08.951    06 Jun 2022 05:10:46.060      457.10959816    
06 Jun 2022 18:32:27.495    06 Jun 2022 18:38:09.046      341.55110142    
06 Jun 2022 20:08:51.724    06 Jun 2022 20:16:13.367      441.64344224    
07 Jun 2022 02:46:48.015    07 Jun 2022 02:51:30.886      282.87079049    
07 Jun 2022 04:22:53.175    07 Jun 2022 04:30:50.738      477.56305605    
07 Jun 2022 17:53:27.462    07 Jun 2022 17:57:03.935      216.47329715    
07 Jun 2022 19:28:29.409    07 Jun 2022 19:36:14.726      465.31716309    
08 Jun 2022 02:07:35.079    08 Jun 2022 02:10:06.579      151.50034345    
08 Jun 2022 03:42:43.238    08 Jun 2022 03:50:45.318      482.08002291    
08 Jun 2022 18:48:14.870    08 Jun 2022 18:56:10.088      475.21741271    
08 Jun 2022 20:29:03.654    08 Jun 2022 20:31:08.329      124.67510453    
09 Jun 2022 03:02:38.150    09 Jun 2022 03:10:30.519      472.36912079    
09 Jun 2022 04:41:50.149    09 Jun 2022 04:45:31.026      220.87684931    
09 Jun 2022 18:08:08.201    09 Jun 2022 18:15:59.096      470.89494414    
09 Jun 2022 19:47:31.839    09 Jun 2022 19:52:00.291      268.45122005    
10 Jun 2022 02:22:37.562    10 Jun 2022 02:30:06.410      448.84707446    
10 Jun 2022 04:00:43.142    10 Jun 2022 04:06:28.896      345.75386290    
10 Jun 2022 17:28:10.151    10 Jun 2022 17:35:40.729      450.57806330    
10 Jun 2022 19:06:32.665    10 Jun 2022 19:12:22.356      349.69113031    
11 Jun 2022 01:42:41.753    11 Jun 2022 01:49:32.442      410.68943026    
11 Jun 2022 03:20:02.625    11 Jun 2022 03:26:56.866      414.24048410    
11 Jun 2022 16:48:22.535    11 Jun 2022 16:55:12.902      410.36704341    
11 Jun 2022 18:25:47.469    11 Jun 2022 18:32:33.005      405.53584445    
12 Jun 2022 01:02:51.970    12 Jun 2022 01:08:47.108      355.13784564    
12 Jun 2022 02:39:34.505    12 Jun 2022 02:47:08.752      454.24668873    
12 Jun 2022 16:08:49.662    12 Jun 2022 16:14:31.034      341.37190240    
12 Jun 2022 17:45:12.191    12 Jun 2022 17:52:36.071      443.87986644    
13 Jun 2022 00:23:11.919    13 Jun 2022 00:27:46.461      274.54246863    
13 Jun 2022 01:59:14.322    13 Jun 2022 02:07:08.734      474.41184665    
13 Jun 2022 15:29:46.025    13 Jun 2022 15:33:20.361      214.33562895    
13 Jun 2022 17:04:45.310    13 Jun 2022 17:12:32.825      467.51575997    
13 Jun 2022 23:43:58.592    13 Jun 2022 23:46:13.306      134.71423925    
14 Jun 2022 01:19:00.033    14 Jun 2022 01:26:58.563      478.53002739    
14 Jun 2022 16:24:26.289    14 Jun 2022 16:32:23.532      477.24268399    
14 Jun 2022 18:05:09.225    14 Jun 2022 18:07:26.311      137.08614791    
15 Jun 2022 00:38:50.643    15 Jun 2022 00:46:38.944      468.30152096    
15 Jun 2022 02:18:00.006    15 Jun 2022 02:21:41.773      221.76752040    
15 Jun 2022 15:44:15.231    15 Jun 2022 15:52:07.809      472.57785187    
15 Jun 2022 17:23:35.680    15 Jun 2022 17:28:10.863      275.18319766    
15 Jun 2022 23:58:45.815    16 Jun 2022 00:06:09.919      444.10459301    
16 Jun 2022 01:36:49.103    16 Jun 2022 01:42:34.521      345.41755789    
16 Jun 2022 15:04:12.910    16 Jun 2022 15:11:44.596      451.68617908    
16 Jun 2022 16:42:32.532    16 Jun 2022 16:48:27.778      355.24626923    
16 Jun 2022 23:18:45.862    16 Jun 2022 23:25:30.886      405.02372001    
17 Jun 2022 00:56:04.418    17 Jun 2022 01:02:57.602      413.18313939    
17 Jun 2022 14:24:21.202    17 Jun 2022 14:31:11.735      410.53292903    
17 Jun 2022 16:01:43.106    17 Jun 2022 16:08:33.532      410.42608648    
17 Jun 2022 22:38:52.141    17 Jun 2022 22:44:40.211      348.06930812    
18 Jun 2022 00:15:32.055    18 Jun 2022 00:23:04.621      452.56603060    
18 Jun 2022 13:44:44.597    18 Jun 2022 13:50:24.450      339.85321408    
18 Jun 2022 15:21:03.545    18 Jun 2022 15:28:31.749      448.20389719    
18 Jun 2022 21:59:08.756    18 Jun 2022 22:03:33.540      264.78371581    
18 Jun 2022 23:35:07.590    18 Jun 2022 23:42:59.707      472.11652334    
19 Jun 2022 13:05:38.624    19 Jun 2022 13:09:06.932      208.30768658    
19 Jun 2022 14:40:32.389    19 Jun 2022 14:48:23.627      471.23784738    
19 Jun 2022 21:19:56.900    19 Jun 2022 21:21:49.467      112.56699278    
19 Jun 2022 22:54:49.001    19 Jun 2022 23:02:44.582      475.58089772    
20 Jun 2022 14:00:09.140    20 Jun 2022 14:08:09.389      480.24836259    
20 Jun 2022 15:40:42.515    20 Jun 2022 15:43:19.913      157.39844186    
20 Jun 2022 22:14:35.311    20 Jun 2022 22:22:19.925      464.61359966    
20 Jun 2022 23:53:39.632    20 Jun 2022 23:57:27.974      228.34279560    
21 Jun 2022 13:19:53.937    21 Jun 2022 13:27:48.611      474.67450773    
21 Jun 2022 14:59:09.032    21 Jun 2022 15:03:55.200      286.16786103    
21 Jun 2022 21:34:26.212    21 Jun 2022 21:41:45.741      439.52814555    
21 Jun 2022 23:12:25.981    21 Jun 2022 23:18:14.235      348.25354633    
22 Jun 2022 12:39:47.611    22 Jun 2022 12:47:20.176      452.56497982    
22 Jun 2022 14:18:02.517    22 Jun 2022 14:24:06.269      363.75227978    
22 Jun 2022 20:54:22.077    22 Jun 2022 21:01:01.367      399.28968415    
22 Jun 2022 22:31:37.457    22 Jun 2022 22:38:31.843      414.38622706    
23 Jun 2022 11:59:52.156    23 Jun 2022 12:06:41.808      409.65200001    
23 Jun 2022 13:37:09.225    23 Jun 2022 13:44:06.669      417.44420214    
23 Jun 2022 20:14:24.404    23 Jun 2022 20:20:05.027      340.62314458    
23 Jun 2022 21:51:00.977    23 Jun 2022 21:58:33.590      452.61315554    
24 Jun 2022 11:20:12.390    24 Jun 2022 11:25:48.404      336.01355727    
24 Jun 2022 12:56:25.660    24 Jun 2022 13:03:59.662      454.00220674    
24 Jun 2022 19:34:37.809    24 Jun 2022 19:38:51.857      254.04827847    
24 Jun 2022 21:10:32.277    24 Jun 2022 21:18:23.447      471.16991782    
25 Jun 2022 10:41:05.850    25 Jun 2022 10:44:22.152      196.30269958    
25 Jun 2022 12:15:50.484    25 Jun 2022 12:23:46.329      475.84458474    
25 Jun 2022 18:55:30.851    25 Jun 2022 18:56:53.090      82.239032595    
25 Jun 2022 20:30:09.400    25 Jun 2022 20:38:03.073      473.67390526    
26 Jun 2022 11:35:23.270    26 Jun 2022 11:43:26.827      483.55738804    


Number of events : 246


Observer: Cape_Town
Start Time (UTC)            Stop Time (UTC)               Duration (s)         
28 Apr 2022 01:14:46.031    28 Apr 2022 01:20:35.529      349.49740274    
28 Apr 2022 02:50:57.654    28 Apr 2022 02:58:51.373      473.71893588    
28 Apr 2022 04:30:58.548    28 Apr 2022 04:35:14.630      256.08236049    
28 Apr 2022 07:48:35.255    28 Apr 2022 07:53:30.137      294.88145413    
28 Apr 2022 09:25:06.503    28 Apr 2022 09:33:11.216      484.71252158    
28 Apr 2022 11:03:47.966    28 Apr 2022 11:08:46.873      298.90780086    
29 Apr 2022 00:36:11.754    29 Apr 2022 00:40:20.802      249.04723250    
29 Apr 2022 02:11:19.955    29 Apr 2022 02:19:23.184      483.22891749    
29 Apr 2022 03:50:49.316    29 Apr 2022 03:55:58.519      309.20315433    
29 Apr 2022 07:09:20.286    29 Apr 2022 07:13:18.337      238.05156442    
29 Apr 2022 08:45:39.039    29 Apr 2022 08:53:30.889      471.84939135    
29 Apr 2022 10:23:42.197    29 Apr 2022 10:30:01.725      379.52796367    
30 Apr 2022 01:31:46.934    30 Apr 2022 01:39:51.237      484.30267355    
30 Apr 2022 03:10:44.110    30 Apr 2022 03:16:39.172      355.06264237    
30 Apr 2022 06:30:08.893    30 Apr 2022 06:32:58.296      169.40328365    
30 Apr 2022 08:06:12.704    30 Apr 2022 08:13:44.214      451.51011699    
30 Apr 2022 09:43:49.270    30 Apr 2022 09:50:59.287      430.01657913    
01 May 2022 00:52:19.154    01 May 2022 01:00:14.880      475.72548492    
01 May 2022 02:30:42.688    01 May 2022 02:37:17.009      394.32084920    
01 May 2022 05:51:12.562    01 May 2022 05:52:18.866      66.304011969    
01 May 2022 07:26:47.248    01 May 2022 07:33:51.400      424.15211530    
01 May 2022 09:04:03.456    01 May 2022 09:11:45.148      461.69218810    
02 May 2022 00:12:57.489    02 May 2022 00:20:33.132      455.64358601    
02 May 2022 01:50:45.060    02 May 2022 01:57:52.134      427.07417530    
02 May 2022 03:32:08.196    02 May 2022 03:33:33.135      84.938614047    
02 May 2022 06:47:22.530    02 May 2022 06:53:52.585      390.05592564    
02 May 2022 08:24:22.209    02 May 2022 08:32:21.721      479.51144400    
02 May 2022 23:33:43.412    02 May 2022 23:40:44.405      420.99280553    
03 May 2022 01:10:51.346    03 May 2022 01:18:24.491      453.14491563    
03 May 2022 02:51:31.734    03 May 2022 02:54:30.201      178.46688397    
03 May 2022 06:07:58.534    03 May 2022 06:13:47.838      349.30365725    
03 May 2022 07:44:44.114    03 May 2022 07:52:50.292      486.17793715    
03 May 2022 09:25:31.252    03 May 2022 09:25:59.967      28.714846575    
03 May 2022 22:54:39.758    03 May 2022 23:00:45.749      365.99131222    
04 May 2022 00:31:01.735    04 May 2022 00:38:53.903      472.16787717    
04 May 2022 02:11:08.887    04 May 2022 02:15:13.906      245.01910829    
04 May 2022 05:28:35.438    04 May 2022 05:33:37.095      301.65697688    
04 May 2022 07:05:08.284    04 May 2022 07:13:11.632      483.34799971    
04 May 2022 08:44:00.180    04 May 2022 08:48:32.536      272.35578831    
04 May 2022 22:15:53.531    04 May 2022 22:20:30.036      276.50456415    
04 May 2022 23:51:16.489    04 May 2022 23:59:20.082      483.59366858    
05 May 2022 01:30:51.796    05 May 2022 01:35:52.459      300.66377416    
05 May 2022 04:49:13.809    05 May 2022 04:53:19.973      246.16410466    
05 May 2022 06:25:34.126    05 May 2022 06:33:26.235      472.10921757    
05 May 2022 08:03:43.308    05 May 2022 08:09:46.693      363.38472337    
05 May 2022 21:38:11.991    05 May 2022 21:39:09.888      57.896693610    
05 May 2022 23:11:35.972    05 May 2022 23:19:42.609      486.63681555    
06 May 2022 00:50:39.030    06 May 2022 00:56:27.565      348.53505569    
06 May 2022 04:09:55.341    06 May 2022 04:12:55.031      179.69032206    
06 May 2022 05:46:01.231    06 May 2022 05:53:34.435      453.20456597    
06 May 2022 07:23:41.859    06 May 2022 07:30:41.082      419.22359490    
06 May 2022 22:32:00.714    06 May 2022 22:40:00.873      480.15916448    
07 May 2022 00:10:30.229    07 May 2022 00:16:59.789      389.55966815    
07 May 2022 03:30:48.112    07 May 2022 03:32:14.528      86.416375847    
07 May 2022 05:06:29.320    07 May 2022 05:13:36.465      427.14491647    
07 May 2022 06:43:48.486    07 May 2022 06:51:22.915      454.42888197    
07 May 2022 21:52:31.526    07 May 2022 22:00:13.964      462.43787437    
07 May 2022 23:30:25.360    07 May 2022 23:37:29.301      423.94129210    
08 May 2022 01:11:58.503    08 May 2022 01:13:02.596      64.093615150    
08 May 2022 04:26:58.226    08 May 2022 04:33:32.484      394.25801196    
08 May 2022 06:04:00.191    08 May 2022 06:11:55.057      474.86602783    
08 May 2022 21:13:09.754    08 May 2022 21:20:20.423      430.66868596    
08 May 2022 22:50:24.521    08 May 2022 22:57:56.077      451.55597931    
09 May 2022 00:31:10.064    09 May 2022 00:33:59.063      168.99975379    
09 May 2022 03:47:27.903    09 May 2022 03:53:22.585      354.68138092    
09 May 2022 05:24:15.368    09 May 2022 05:32:18.982      483.61381218    
09 May 2022 20:33:57.911    09 May 2022 20:40:17.617      379.70683862    
09 May 2022 22:10:27.889    09 May 2022 22:18:19.962      472.07341479    
09 May 2022 23:50:39.571    09 May 2022 23:54:37.910      238.33938316    
10 May 2022 03:07:58.475    10 May 2022 03:13:06.742      308.26689469    
10 May 2022 04:44:33.033    10 May 2022 04:52:35.551      482.51809072    
10 May 2022 06:23:34.708    10 May 2022 06:27:43.167      248.45872892    
10 May 2022 19:55:01.847    10 May 2022 19:59:59.571      297.72470403    
10 May 2022 21:30:35.712    10 May 2022 21:38:40.687      484.97534139    
10 May 2022 23:10:15.392    10 May 2022 23:15:11.135      295.74275818    
11 May 2022 02:28:30.401    11 May 2022 02:32:44.664      254.26279275    
11 May 2022 04:04:52.531    11 May 2022 04:12:45.307      472.77589319    
11 May 2022 05:43:07.058    11 May 2022 05:48:56.906      349.84885803    
11 May 2022 19:16:47.797    11 May 2022 19:18:59.921      132.12390899    
11 May 2022 20:50:48.334    11 May 2022 20:58:57.848      489.51347717    
11 May 2022 22:29:55.761    11 May 2022 22:35:40.791      345.02960265    
12 May 2022 01:49:05.050    12 May 2022 01:52:15.223      190.17270303    
12 May 2022 03:25:13.411    12 May 2022 03:32:48.612      455.20112871    
12 May 2022 05:02:57.610    12 May 2022 05:09:48.194      410.58425393    
12 May 2022 20:11:06.255    12 May 2022 20:19:10.859      484.60401470    
12 May 2022 21:49:40.231    12 May 2022 21:56:07.539      387.30757220    
13 May 2022 01:09:48.122    13 May 2022 01:11:33.037      104.91578013    
13 May 2022 02:45:35.361    13 May 2022 02:52:45.718      430.35748077    
13 May 2022 04:22:57.156    13 May 2022 04:30:26.090      448.93427161    
13 May 2022 19:31:30.236    13 May 2022 19:39:18.852      468.61579581    
13 May 2022 21:09:28.736    13 May 2022 21:16:31.583      422.84657961    
13 May 2022 22:51:07.133    13 May 2022 22:52:01.470      54.336714931    
14 May 2022 02:05:58.178    14 May 2022 02:12:36.799      398.62092772    
14 May 2022 03:43:02.234    14 May 2022 03:50:53.911      471.67685532    
14 May 2022 18:52:01.528    14 May 2022 18:59:20.451      438.92287418    
14 May 2022 20:29:21.361    14 May 2022 20:36:52.914      451.55318499    
14 May 2022 22:10:09.788    14 May 2022 22:12:54.941      165.15279656    
15 May 2022 01:26:21.779    15 May 2022 01:32:21.966      360.18705539    
15 May 2022 03:03:11.051    15 May 2022 03:11:13.298      482.24676348    
15 May 2022 18:12:42.425    15 May 2022 18:19:13.228      390.80229462    
15 May 2022 19:49:18.271    15 May 2022 19:57:11.387      473.11610773    
15 May 2022 21:29:32.741    15 May 2022 21:33:28.473      235.73197236    
16 May 2022 00:46:46.229    16 May 2022 00:52:01.230      315.00141704    
16 May 2022 02:23:22.529    16 May 2022 02:31:25.193      482.66399429    
16 May 2022 04:02:32.632    16 May 2022 04:06:21.651      229.01840141    
16 May 2022 17:33:38.068    16 May 2022 17:38:51.906      313.83794612    
16 May 2022 19:09:19.702    16 May 2022 19:17:26.737      487.03463544    
16 May 2022 20:49:02.211    16 May 2022 20:53:56.224      294.01274028    
17 May 2022 00:07:11.881    17 May 2022 00:11:34.392      262.51109876    
17 May 2022 01:43:35.956    17 May 2022 01:51:30.180      474.22422885    
17 May 2022 03:21:54.849    17 May 2022 03:27:34.703      339.85351142    
17 May 2022 16:55:07.927    17 May 2022 16:57:56.871      168.94373826    
17 May 2022 18:29:25.986    17 May 2022 18:37:38.568      492.58263895    
